Choice,Parallel,Loop,Noise Level,Add,Delete,Replace,Swap
0.2,0.0,0.0,5%,0.9994446038202832,0.9994782143875134,0.9995076056210606,1.0
0.2,0.0,0.0,10%,0.9991108414330456,0.9988575639067346,0.9989002716130242,1.0
0.2,0.0,0.0,20%,0.9979118293447088,0.9976947599727244,0.9980369834517964,1.0
0.2,0.0,0.0,40%,0.99566081624897,0.9960766523872624,0.996450053155766,1.0
0.2,0.0,0.1,5%,0.9997795946346274,0.999658030488894,0.9996740159822024,1.0
0.2,0.0,0.1,10%,0.999464330272094,0.999226479602378,0.9994614915491672,1.0
0.2,0.0,0.1,20%,0.9988799429688284,0.9988867894929592,0.998888011692026,1.0
0.2,0.0,0.1,40%,0.9975097445532424,0.997714549343054,0.9973061536132398,1.0
0.2,0.1,0.0,5%,0.9989717038902872,0.9986940277768384,0.9988822089152034,1.0
0.2,0.1,0.0,10%,0.9976428789806986,0.9968960083645808,0.9977273466257705,1.0
0.2,0.1,0.0,20%,0.9958383242819404,0.9948183633857796,0.9951893257643796,1.0
0.2,0.1,0.0,40%,0.9912701205926492,0.9900267787042896,0.9888457749518615,1.0
0.2,0.1,0.1,5%,0.999155283966831,0.9984675144300456,0.9984777580775298,1.0
0.2,0.1,0.1,10%,0.998004059614674,0.996798046002468,0.9978365657057392,1.0
0.2,0.1,0.1,20%,0.9958584703977262,0.994760594445729,0.9945858946808862,1.0
0.2,0.1,0.1,40%,0.9907781836219032,0.9893658690234004,0.9901606733189808,1.0
0.2,0.2,0.0,5%,0.9995664165959112,0.9992823297201738,0.9992389614052606,1.0
0.2,0.2,0.0,10%,0.9992666980497206,0.9983826179748628,0.9986463746960204,1.0
0.2,0.2,0.0,20%,0.998378672490339,0.9967627753184224,0.9972581917286784,1.0
0.2,0.2,0.0,40%,0.9961875333043876,0.993145285623668,0.9940349585233292,1.0
0.2,0.2,0.1,5%,0.990873756873882,0.990721225889125,0.9905253435024032,1.0
0.2,0.2,0.1,10%,0.9822291578538106,0.9661984794813852,0.9787275311910468,1.0
0.2,0.2,0.1,20%,0.9709343650663982,0.9303847722529904,0.9645866328518558,1.0
0.2,0.2,0.1,40%,0.9498668328654164,0.907547962408654,0.9125083694604365,1.0
