0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
c,g,e,h,i,b,f,k,a,,,,,,,,,,
c,g,e,d,i,j,h,h,i,d,j,h,i,b,k,f,a,,
c,g,e,h,i,d,j,h,i,j,d,h,k,b,i,f,a,,
g,c,e,h,i,d,j,h,i,b,k,a,f,,,,,,
h,g,e,h,i,d,j,h,i,d,j,c,i,j,d,b,k,f,a
h,g,e,c,i,b,k,a,f,,,,,,,,,,
c,g,e,h,d,j,i,h,i,b,k,f,a,,,,,,
c,g,e,h,i,d,j,h,i,b,j,h,i,d,k,a,f,,
c,g,e,i,h,j,d,h,i,d,j,h,i,d,j,b,k,f,a
c,g,e,h,i,d,j,h,k,j,d,h,i,b,i,a,f,,
c,g,e,a,i,j,d,h,i,b,k,h,f,,,,,,
c,g,e,h,i,d,j,h,b,i,k,a,f,,,,,,
c,g,e,h,i,i,j,h,d,d,j,h,i,b,k,f,a,,
c,g,e,h,i,d,j,h,i,j,d,h,i,b,a,k,f,,
c,g,d,h,i,j,e,h,i,d,j,h,i,j,d,b,k,a,f
c,g,b,h,i,e,k,f,a,,,,,,,,,,
k,g,e,h,i,b,c,f,a,,,,,,,,,,
c,g,e,h,i,b,f,a,k,,,,,,,,,,
c,g,e,h,i,j,d,f,i,b,k,h,a,,,,,,
c,g,e,h,i,b,a,k,f,,,,,,,,,,
c,g,e,h,i,j,d,h,i,j,d,i,j,d,h,b,k,a,f
h,g,e,c,i,b,k,f,a,,,,,,,,,,
c,g,f,h,i,b,k,a,e,,,,,,,,,,
c,g,e,h,i,k,b,a,f,,,,,,,,,,
c,g,k,h,i,b,e,f,a,,,,,,,,,,
c,g,e,h,f,d,j,h,i,j,d,h,i,b,k,i,a,,
j,g,e,h,i,d,c,h,i,d,j,h,i,b,k,f,a,,
c,g,e,h,i,d,j,h,i,j,d,h,i,j,d,f,b,k,a
c,g,e,k,i,b,h,a,f,,,,,,,,,,
c,g,i,h,e,b,k,a,f,,,,,,,,,,
c,g,e,h,i,d,j,h,a,b,k,f,i,,,,,,
c,g,b,h,i,e,k,f,a,,,,,,,,,,
c,g,e,h,i,d,j,h,i,j,h,d,i,j,d,b,k,f,a
c,b,e,h,i,g,k,a,f,,,,,,,,,,
c,g,e,h,i,b,a,k,f,,,,,,,,,,
c,g,h,e,i,b,k,f,a,,,,,,,,,,
c,g,e,h,i,b,k,a,f,,,,,,,,,,
c,g,e,h,k,b,i,f,a,,,,,,,,,,
c,g,e,h,i,j,d,h,i,b,k,a,f,,,,,,
c,g,e,h,i,j,d,h,i,b,k,a,f,,,,,,
c,g,e,k,i,b,h,f,a,,,,,,,,,,
c,g,e,h,i,j,d,h,a,j,d,h,i,b,k,i,f,,
c,g,e,h,i,j,f,h,i,b,k,d,a,,,,,,
c,g,e,h,i,j,d,i,h,b,k,f,a,,,,,,
c,g,e,h,i,b,k,a,f,,,,,,,,,,
c,g,f,h,i,b,k,a,e,,,,,,,,,,
c,g,e,h,i,d,j,j,i,d,h,h,i,b,k,f,a,,
e,g,c,h,i,b,k,f,a,,,,,,,,,,
d,g,e,h,i,d,j,h,i,c,j,h,i,b,k,a,f,,
c,g,e,h,h,d,j,h,i,d,j,i,d,j,i,b,k,f,a
c,g,e,h,i,j,i,h,i,d,j,h,d,j,d,b,k,a,f
c,h,e,g,i,j,d,h,i,b,k,f,a,,,,,,
c,g,e,h,i,a,k,f,b,,,,,,,,,,
c,g,e,i,h,j,d,h,i,b,k,f,a,,,,,,
c,g,e,h,i,a,k,f,b,,,,,,,,,,
g,c,e,h,i,b,k,f,a,,,,,,,,,,
c,g,e,h,i,d,j,b,i,h,k,a,f,,,,,,
c,g,e,h,f,b,k,i,a,,,,,,,,,,
g,c,e,h,i,j,d,h,i,d,j,h,i,b,k,a,f,,
j,g,e,h,i,c,d,h,i,b,k,a,f,,,,,,
c,g,e,h,i,d,j,h,i,a,k,f,b,,,,,,
c,g,e,h,i,f,k,b,a,,,,,,,,,,
c,g,e,k,i,b,h,f,a,,,,,,,,,,
c,g,k,h,i,b,e,f,a,,,,,,,,,,
c,f,e,h,i,b,k,a,g,,,,,,,,,,
c,k,e,h,i,b,g,f,a,,,,,,,,,,
c,g,e,h,i,d,j,h,i,j,d,h,d,j,i,b,k,a,f
c,g,e,h,i,b,k,a,f,,,,,,,,,,
c,g,e,h,i,j,d,b,i,h,k,f,a,,,,,,
c,h,e,h,i,d,j,h,i,j,d,i,d,j,g,b,k,a,f
c,f,e,h,i,b,k,a,g,,,,,,,,,,
c,g,e,h,i,a,k,f,b,,,,,,,,,,
c,g,e,k,i,d,j,h,i,b,h,a,f,,,,,,
c,g,e,f,i,j,d,h,i,b,k,a,h,,,,,,
c,k,e,h,i,b,g,f,a,,,,,,,,,,
c,e,g,h,i,j,d,h,i,d,j,h,i,b,k,f,a,,
c,i,e,h,i,d,j,h,g,d,j,h,i,b,k,f,a,,
c,g,e,h,b,i,k,a,f,,,,,,,,,,
c,j,e,h,i,d,g,h,i,b,k,a,f,,,,,,
c,g,k,h,i,j,d,h,i,b,e,a,f,,,,,,
g,c,e,h,i,d,j,h,i,j,d,h,i,d,j,b,k,a,f
c,b,e,h,i,g,k,a,f,,,,,,,,,,
b,g,e,h,i,c,k,f,a,,,,,,,,,,
i,g,e,h,c,b,k,a,f,,,,,,,,,,
i,g,e,h,c,b,k,f,a,,,,,,,,,,
c,a,e,h,i,b,k,f,g,,,,,,,,,,
c,g,e,h,i,j,i,h,i,j,d,h,d,d,j,b,k,f,a
c,e,g,h,i,j,d,h,i,b,k,f,a,,,,,,
c,g,e,b,i,h,k,a,f,,,,,,,,,,
c,g,a,h,i,b,k,f,e,,,,,,,,,,
c,d,e,h,i,g,j,h,i,j,d,h,i,b,k,f,a,,
c,g,e,h,i,j,f,h,i,b,k,d,a,,,,,,
c,g,e,h,j,i,d,h,i,b,k,a,f,,,,,,
c,g,e,h,i,d,j,h,i,f,k,a,b,,,,,,
c,g,e,h,i,k,b,f,a,,,,,,,,,,
b,g,e,h,i,c,k,f,a,,,,,,,,,,
c,g,e,h,a,b,k,f,i,,,,,,,,,,
c,g,e,h,i,f,k,a,b,,,,,,,,,,
c,g,e,a,i,b,k,h,f,,,,,,,,,,
c,g,d,h,i,j,e,h,i,b,k,f,a,,,,,,
c,g,e,h,i,j,d,h,i,b,k,f,a,,,,,,
c,g,e,h,i,k,j,h,i,b,d,f,a,,,,,,
c,e,g,h,i,j,d,h,i,b,k,f,a,,,,,,
f,g,e,h,i,j,d,h,i,b,k,c,a,,,,,,
c,g,b,h,i,j,d,h,i,j,d,h,i,e,k,f,a,,
c,g,d,h,i,j,e,h,i,b,k,f,a,,,,,,
c,g,e,h,i,j,d,h,i,j,b,h,i,d,k,f,a,,
c,g,e,h,i,j,d,h,i,d,j,h,i,b,k,f,a,,
c,a,e,h,i,b,k,g,f,,,,,,,,,,
h,g,e,c,i,b,k,f,a,,,,,,,,,,
c,g,e,h,i,b,a,k,f,,,,,,,,,,
c,g,e,h,k,b,i,a,f,,,,,,,,,,
c,g,e,b,i,j,d,h,i,d,j,h,i,d,j,h,k,f,a
c,g,e,h,i,j,d,h,i,j,d,h,i,b,k,f,a,,
c,g,e,k,i,b,h,a,f,,,,,,,,,,
c,g,j,h,i,d,e,h,i,b,k,a,f,,,,,,
c,g,e,b,i,h,k,f,a,,,,,,,,,,
c,g,e,h,a,b,k,f,i,,,,,,,,,,
c,g,e,h,i,d,j,h,i,j,d,h,i,b,k,a,f,,
c,e,g,h,i,b,k,f,a,,,,,,,,,,
c,g,e,h,f,b,k,i,a,,,,,,,,,,
k,g,e,h,i,b,c,a,f,,,,,,,,,,
c,g,e,h,i,i,d,h,i,j,d,h,j,b,k,a,f,,
c,g,e,h,i,h,j,h,i,d,j,i,d,j,d,b,k,a,f
c,g,e,h,i,b,d,h,i,j,k,a,f,,,,,,
i,g,e,h,c,b,k,f,a,,,,,,,,,,
c,g,e,h,i,j,d,h,i,j,d,j,i,d,h,b,k,a,f
g,c,e,h,i,b,k,a,f,,,,,,,,,,
c,g,e,h,i,d,j,h,i,a,k,f,b,,,,,,
c,g,e,h,i,h,d,j,i,b,k,a,f,,,,,,
c,g,b,h,i,e,k,a,f,,,,,,,,,,
g,c,e,h,i,j,d,h,i,b,k,f,a,,,,,,
c,f,e,h,i,b,k,g,a,,,,,,,,,,
c,g,e,h,i,d,j,h,i,d,j,f,i,b,k,h,a,,
c,g,e,h,i,k,j,h,i,b,d,a,f,,,,,,
c,g,e,h,i,b,k,f,a,,,,,,,,,,
h,g,e,h,i,d,j,c,i,b,k,a,f,,,,,,
c,h,e,g,i,b,k,a,f,,,,,,,,,,
c,g,e,h,i,f,k,a,b,,,,,,,,,,
e,g,c,h,i,b,k,f,a,,,,,,,,,,
c,g,e,k,i,b,h,a,f,,,,,,,,,,
c,g,e,h,i,a,k,f,b,,,,,,,,,,
c,g,e,h,i,d,j,a,i,b,k,h,f,,,,,,
c,b,e,h,i,g,k,a,f,,,,,,,,,,
c,h,e,g,i,d,j,h,i,j,d,h,i,b,k,f,a,,
c,g,e,k,i,b,h,f,a,,,,,,,,,,
c,g,e,h,i,j,a,h,i,b,k,d,f,,,,,,
c,g,e,h,i,j,d,h,i,j,d,h,i,j,d,b,k,f,a
c,g,i,h,i,j,d,h,e,b,k,a,f,,,,,,
a,g,e,h,i,j,d,h,i,b,k,c,f,,,,,,
c,g,e,h,i,d,f,h,i,b,k,a,j,,,,,,
c,g,e,a,i,d,j,h,i,d,j,h,i,j,d,h,b,k,f
c,g,a,h,i,b,k,f,e,,,,,,,,,,
h,g,e,h,i,d,j,c,i,b,k,f,a,,,,,,
c,g,b,h,i,e,k,a,f,,,,,,,,,,
c,g,e,h,i,j,d,h,i,d,j,h,i,j,d,b,k,a,f
c,g,k,h,i,b,e,f,a,,,,,,,,,,
c,g,h,e,i,b,k,f,a,,,,,,,,,,
c,i,e,h,g,d,j,h,i,b,k,a,f,,,,,,
c,g,e,h,b,i,k,a,f,,,,,,,,,,
c,h,e,g,i,d,j,h,i,b,k,f,a,,,,,,
i,g,e,h,c,b,k,f,a,,,,,,,,,,
c,g,e,h,i,j,d,h,i,d,j,h,i,d,j,b,k,f,a
f,g,e,h,i,b,k,c,a,,,,,,,,,,
c,g,e,h,a,b,k,i,f,,,,,,,,,,
c,g,e,h,k,b,i,f,a,,,,,,,,,,
c,g,e,h,i,d,j,h,i,h,d,i,d,j,j,b,k,f,a
c,g,e,h,i,i,j,h,d,b,k,a,f,,,,,,
c,g,e,h,i,j,d,h,i,d,j,h,i,d,j,b,k,f,a
c,g,e,h,i,a,k,b,f,,,,,,,,,,
b,g,e,h,i,c,k,a,f,,,,,,,,,,
c,g,e,h,i,d,j,h,i,d,j,h,i,d,b,j,k,f,a
k,g,e,h,i,b,c,f,a,,,,,,,,,,
c,e,g,h,i,b,k,f,a,,,,,,,,,,
c,g,k,h,i,b,e,a,f,,,,,,,,,,
k,g,e,h,i,d,j,h,i,b,c,f,a,,,,,,
f,g,e,h,i,b,k,a,c,,,,,,,,,,
i,g,e,h,c,b,k,a,f,,,,,,,,,,
c,k,e,h,i,b,g,a,f,,,,,,,,,,
c,g,e,h,i,j,d,h,i,d,a,h,i,b,k,j,f,,
c,g,e,h,i,k,b,a,f,,,,,,,,,,
h,g,e,c,i,b,k,a,f,,,,,,,,,,
c,g,k,h,i,b,e,a,f,,,,,,,,,,
a,g,e,h,i,b,k,c,f,,,,,,,,,,
e,g,c,h,i,b,k,a,f,,,,,,,,,,
c,g,e,i,h,d,j,h,i,b,k,f,a,,,,,,
c,g,e,h,i,j,d,h,b,i,k,a,f,,,,,,
c,a,e,h,i,b,k,f,g,,,,,,,,,,
c,g,f,h,i,j,d,h,i,b,k,a,e,,,,,,
c,g,e,k,i,j,d,h,i,b,h,a,f,,,,,,
e,g,c,h,i,b,k,a,f,,,,,,,,,,
f,g,e,h,i,j,d,h,i,d,j,h,i,b,k,c,a,,
j,g,e,h,i,c,d,h,i,b,k,f,a,,,,,,
c,g,e,k,i,b,h,a,f,,,,,,,,,,
a,g,e,h,i,b,k,f,c,,,,,,,,,,
c,g,b,h,i,e,k,a,f,,,,,,,,,,
c,g,e,h,i,d,h,j,i,b,k,f,a,,,,,,
c,g,e,h,i,j,d,h,i,d,j,h,f,d,j,i,b,k,a
c,g,e,a,i,b,k,f,h,,,,,,,,,,
c,i,e,h,g,b,k,f,a,,,,,,,,,,
c,g,e,h,f,b,k,i,a,,,,,,,,,,
c,g,e,h,i,d,j,h,f,b,k,a,i,,,,,,
c,i,e,h,g,b,k,f,a,,,,,,,,,,
c,d,e,h,i,j,d,h,i,j,g,h,i,d,j,b,k,f,a
c,g,e,h,i,a,k,b,f,,,,,,,,,,
c,g,e,h,d,d,j,h,i,j,i,h,i,b,k,f,a,,
c,g,b,h,i,d,j,h,i,e,k,a,f,,,,,,
c,g,e,h,i,j,d,h,i,j,f,h,i,b,k,d,a,,
c,g,h,e,i,d,j,h,i,b,k,f,a,,,,,,
c,g,e,h,j,i,d,h,i,b,k,f,a,,,,,,
c,g,e,h,i,j,d,h,i,j,d,h,i,d,j,b,k,f,a
c,g,e,b,i,h,k,f,a,,,,,,,,,,
c,k,e,h,i,d,j,h,i,b,g,f,a,,,,,,
c,e,g,h,i,b,k,f,a,,,,,,,,,,
c,a,e,h,i,b,k,g,f,,,,,,,,,,
c,g,e,h,i,k,b,a,f,,,,,,,,,,
c,g,e,h,i,j,h,d,i,j,d,h,i,b,k,f,a,,
c,g,e,h,k,b,i,a,f,,,,,,,,,,
c,g,i,h,e,b,k,f,a,,,,,,,,,,
c,g,b,h,i,e,k,a,f,,,,,,,,,,
c,g,e,h,i,d,i,h,j,d,j,h,i,j,d,b,k,a,f
c,g,e,b,i,h,k,f,a,,,,,,,,,,
c,g,e,h,i,k,b,a,f,,,,,,,,,,
c,g,e,j,i,d,j,h,i,h,d,h,i,b,k,a,f,,
f,g,e,h,i,b,k,c,a,,,,,,,,,,
f,g,e,h,i,b,k,a,c,,,,,,,,,,
c,g,e,h,k,b,i,f,a,,,,,,,,,,
c,g,e,h,h,j,d,h,i,d,j,i,i,d,j,b,k,f,a
c,k,e,h,i,b,g,f,a,,,,,,,,,,
c,g,b,h,i,e,k,a,f,,,,,,,,,,
c,g,e,h,i,d,j,h,i,j,d,h,i,j,d,a,k,f,b
c,g,e,h,i,k,d,h,i,b,j,f,a,,,,,,
c,g,e,b,i,h,k,f,a,,,,,,,,,,
k,g,e,h,i,b,c,f,a,,,,,,,,,,
c,d,e,h,i,g,j,h,i,j,d,h,i,b,k,a,f,,
g,c,e,h,i,b,k,a,f,,,,,,,,,,
c,g,b,h,i,e,k,f,a,,,,,,,,,,
c,g,e,k,i,b,h,f,a,,,,,,,,,,
i,g,e,h,c,b,k,f,a,,,,,,,,,,
c,g,f,h,i,d,j,h,i,d,j,h,i,b,k,a,e,,
k,g,e,h,i,b,c,a,f,,,,,,,,,,
c,g,e,a,i,b,k,f,h,,,,,,,,,,
h,g,e,h,i,d,j,c,i,b,k,f,a,,,,,,
c,g,e,h,i,j,d,h,i,f,d,h,i,j,d,b,k,a,j
c,g,e,h,i,j,d,h,j,i,d,h,i,b,k,a,f,,
c,e,g,h,i,b,k,f,a,,,,,,,,,,
k,g,e,h,i,b,c,a,f,,,,,,,,,,
c,g,i,h,e,b,k,a,f,,,,,,,,,,
c,j,e,h,i,d,j,h,i,g,d,h,i,b,k,a,f,,
c,g,i,h,e,b,k,a,f,,,,,,,,,,
c,g,e,h,i,j,d,h,i,j,d,h,i,d,j,b,k,a,f
c,g,e,i,h,b,k,f,a,,,,,,,,,,
c,g,e,h,i,j,d,h,i,b,k,a,f,,,,,,
c,g,b,h,i,e,k,f,a,,,,,,,,,,
f,g,e,h,i,b,k,c,a,,,,,,,,,,
c,g,e,h,i,a,k,f,b,,,,,,,,,,
c,g,e,h,i,j,d,h,f,j,d,h,i,b,k,i,a,,
c,g,e,h,i,j,i,h,d,b,k,f,a,,,,,,
c,g,e,j,i,d,h,h,i,b,k,f,a,,,,,,
c,g,e,i,h,b,k,a,f,,,,,,,,,,
c,g,e,h,i,d,j,b,i,d,j,h,i,h,k,a,f,,
c,g,e,h,i,i,j,h,d,b,k,a,f,,,,,,
c,b,e,h,i,g,k,f,a,,,,,,,,,,
c,g,e,h,i,d,j,f,i,b,k,a,h,,,,,,
b,g,e,h,i,j,d,h,i,c,k,f,a,,,,,,
c,g,e,h,i,f,k,a,b,,,,,,,,,,
c,f,e,h,i,b,k,g,a,,,,,,,,,,
c,g,e,h,i,f,k,b,a,,,,,,,,,,
k,g,e,h,i,b,c,f,a,,,,,,,,,,
c,g,e,a,i,b,k,f,h,,,,,,,,,,
