0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
c,l,g,h,m,o,q,e,m,o,e,m,o,e,a,d,k,f
c,m,g,h,q,l,a,d,k,f,,,,,,,,
k,p,b,n,a,d,f,i,,,,,,,,,,
c,l,g,h,m,q,o,e,m,o,e,m,a,d,f,k,,
c,l,g,m,o,e,h,q,m,o,e,a,o,e,m,d,k,f
h,l,g,c,m,q,o,e,m,a,d,k,f,,,,,
c,l,g,o,q,m,o,e,m,h,e,m,o,e,a,d,f,k
i,j,n,b,a,k,f,d,,,,,,,,,,
c,l,g,h,m,o,e,q,m,d,a,k,f,,,,,
c,m,g,l,h,o,q,e,m,a,d,f,k,,,,,
c,l,g,h,q,m,o,m,e,a,d,k,f,,,,,
i,p,f,n,a,d,k,b,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,d,a,f,k,,
i,p,b,n,a,f,k,d,,,,,,,,,,
c,l,g,m,o,e,m,h,q,o,m,o,e,e,a,d,f,k
c,l,d,m,h,o,e,m,q,a,g,k,f,,,,,
k,p,n,b,a,d,i,f,,,,,,,,,,
c,l,g,h,q,m,m,e,o,a,d,f,k,,,,,
i,j,b,n,k,d,a,f,,,,,,,,,,
i,p,d,n,a,b,f,k,,,,,,,,,,
i,p,k,n,a,d,f,b,,,,,,,,,,
p,i,b,n,a,d,k,f,,,,,,,,,,
a,j,b,n,i,d,f,k,,,,,,,,,,
c,e,g,h,m,o,l,q,m,a,d,k,f,,,,,
c,l,f,h,m,q,a,d,k,g,,,,,,,,
l,c,g,m,h,q,o,e,m,o,e,m,a,d,k,f,,
i,p,b,n,a,d,f,k,,,,,,,,,,
i,p,n,f,a,d,k,b,,,,,,,,,,
i,j,a,b,n,d,f,k,,,,,,,,,,
c,l,g,m,o,e,m,o,e,h,q,k,a,d,f,m,,
c,l,g,h,m,o,q,f,m,a,d,e,k,,,,,
i,j,k,b,a,d,n,f,,,,,,,,,,
c,l,g,h,m,o,e,m,o,e,q,m,o,e,a,d,k,f
i,j,d,n,a,b,f,k,,,,,,,,,,
c,l,k,h,m,o,e,q,m,a,d,f,g,,,,,
c,l,g,m,o,e,m,o,m,e,o,h,q,e,a,d,k,f
n,p,b,i,a,d,k,f,,,,,,,,,,
i,p,b,f,a,d,n,k,,,,,,,,,,
f,p,b,n,a,d,k,i,,,,,,,,,,
i,j,b,n,a,k,f,d,,,,,,,,,,
c,l,g,h,q,m,o,k,m,a,d,e,f,,,,,
c,l,g,h,m,a,q,d,f,k,,,,,,,,
i,p,a,n,b,d,f,k,,,,,,,,,,
k,j,b,n,a,d,i,f,,,,,,,,,,
i,p,n,a,b,d,f,k,,,,,,,,,,
c,f,g,h,m,o,e,m,o,e,q,m,a,d,k,l,,
c,l,g,h,e,o,m,q,m,o,e,m,o,e,a,d,k,f
m,l,g,h,q,m,o,e,c,o,e,m,a,d,k,f,,
i,b,n,p,a,d,f,k,,,,,,,,,,
a,j,n,b,i,d,k,f,,,,,,,,,,
d,j,n,b,a,i,k,f,,,,,,,,,,
i,k,n,b,a,d,j,f,,,,,,,,,,
j,i,b,n,a,d,k,f,,,,,,,,,,
i,b,j,n,a,d,f,k,,,,,,,,,,
p,i,n,b,a,d,k,f,,,,,,,,,,
c,l,g,m,h,q,o,e,m,o,d,m,a,e,k,f,,
i,j,n,b,a,k,d,f,,,,,,,,,,
c,l,g,m,o,m,q,e,m,o,e,o,e,h,a,d,k,f
i,a,b,n,p,d,k,f,,,,,,,,,,
i,j,n,k,a,d,f,b,,,,,,,,,,
i,a,b,n,p,d,k,f,,,,,,,,,,
c,l,g,h,q,a,m,d,f,k,,,,,,,,
c,l,g,m,m,o,e,m,o,q,e,h,o,e,a,d,f,k
i,p,n,b,k,d,a,f,,,,,,,,,,
c,l,g,m,q,e,h,m,o,e,o,m,a,d,k,f,,
c,f,g,h,m,o,e,q,m,o,e,m,o,e,a,d,k,l
c,l,g,h,m,o,q,e,m,a,d,f,k,,,,,
c,l,g,h,m,o,q,m,e,o,e,m,a,d,f,k,,
i,p,n,f,a,d,b,k,,,,,,,,,,
q,l,g,h,m,o,c,e,m,a,d,k,f,,,,,
i,p,b,n,a,f,d,k,,,,,,,,,,
c,l,m,g,h,q,a,d,k,f,,,,,,,,
i,j,k,n,a,d,b,f,,,,,,,,,,
c,l,g,f,h,q,a,d,k,m,,,,,,,,
c,l,a,m,h,q,g,d,k,f,,,,,,,,
c,q,g,h,m,l,a,d,k,f,,,,,,,,
c,h,g,l,m,q,a,d,k,f,,,,,,,,
i,j,b,n,a,k,f,d,,,,,,,,,,
c,l,g,m,o,e,h,m,m,e,o,o,e,q,a,d,k,f
c,g,l,h,m,q,o,e,m,a,d,k,f,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,a,d,k,f,,
j,i,n,b,a,d,k,f,,,,,,,,,,
k,j,b,n,a,d,f,i,,,,,,,,,,
c,l,g,e,m,o,q,h,m,a,d,f,k,,,,,
i,j,d,n,a,b,k,f,,,,,,,,,,
c,l,g,h,m,o,e,m,o,e,m,o,q,e,a,d,k,f
i,p,k,n,a,d,f,b,,,,,,,,,,
i,n,j,b,a,d,k,f,,,,,,,,,,
c,l,g,m,o,e,m,h,q,o,e,f,o,e,m,a,d,k
c,l,g,h,e,m,o,q,m,a,d,f,k,,,,,
c,h,g,l,q,m,a,d,f,k,,,,,,,,
i,p,n,b,a,d,k,f,,,,,,,,,,
c,l,g,h,e,o,m,q,m,o,e,m,a,d,f,k,,
c,l,g,m,h,q,o,e,m,o,e,m,o,e,a,d,f,k
c,l,a,h,m,o,e,m,q,g,d,f,k,,,,,
c,l,g,h,a,o,q,e,m,m,d,k,f,,,,,
i,p,b,n,a,k,f,d,,,,,,,,,,
c,l,a,m,o,h,q,e,m,g,d,k,f,,,,,
c,l,g,d,q,m,a,h,k,f,,,,,,,,
i,j,n,b,d,a,f,k,,,,,,,,,,
c,l,g,e,o,e,m,o,m,m,h,q,o,e,a,d,f,k
c,l,g,m,o,e,m,h,q,a,d,f,k,,,,,
c,a,g,h,m,o,q,e,m,o,e,m,o,e,l,d,f,k
c,h,g,l,m,o,q,e,m,a,d,k,f,,,,,
i,j,b,n,d,a,f,k,,,,,,,,,,
c,l,g,h,m,q,o,e,m,k,d,a,f,,,,,
c,l,g,h,q,m,o,a,m,e,d,f,k,,,,,
i,f,n,b,a,d,j,k,,,,,,,,,,
i,p,a,b,n,d,f,k,,,,,,,,,,
c,l,g,h,q,k,o,e,m,a,d,m,f,,,,,
i,j,b,n,a,f,d,k,,,,,,,,,,
e,l,g,h,m,o,q,c,m,a,d,k,f,,,,,
c,l,g,m,o,o,e,m,o,e,m,h,q,e,a,d,k,f
c,q,g,m,o,h,e,l,m,o,e,m,a,d,k,f,,
c,l,g,h,m,m,o,e,m,o,e,q,a,d,k,f,,
i,j,n,b,a,k,d,f,,,,,,,,,,
c,l,g,h,m,m,o,e,q,a,d,k,f,,,,,
c,l,g,h,m,e,q,e,m,o,o,m,a,d,k,f,,
c,l,g,m,h,o,a,e,m,q,d,k,f,,,,,
c,l,g,k,h,q,a,d,m,f,,,,,,,,
i,a,b,n,j,d,k,f,,,,,,,,,,
k,p,b,n,a,d,f,i,,,,,,,,,,
c,l,g,m,q,m,o,e,m,o,e,o,e,h,a,d,f,k
c,l,g,h,m,m,q,e,o,a,d,k,f,,,,,
c,l,g,h,q,m,o,e,f,a,d,k,m,,,,,
i,p,n,d,a,b,f,k,,,,,,,,,,
i,j,f,b,a,d,n,k,,,,,,,,,,
d,j,b,n,a,i,k,f,,,,,,,,,,
d,j,n,b,a,i,f,k,,,,,,,,,,
i,d,n,b,a,p,k,f,,,,,,,,,,
i,b,p,n,a,d,k,f,,,,,,,,,,
i,j,n,d,a,b,f,k,,,,,,,,,,
c,l,m,h,g,o,q,e,m,a,d,k,f,,,,,
i,j,k,b,a,d,f,n,,,,,,,,,,
a,j,n,b,i,d,f,k,,,,,,,,,,
c,l,g,d,q,m,a,h,k,f,,,,,,,,
k,l,g,h,m,o,q,e,m,a,d,c,f,,,,,
i,p,n,b,a,f,k,d,,,,,,,,,,
c,l,g,m,o,a,e,q,m,h,d,k,f,,,,,
h,l,g,m,c,q,a,d,k,f,,,,,,,,
m,l,g,h,m,q,o,e,c,a,d,k,f,,,,,
i,j,n,b,a,k,f,d,,,,,,,,,,
c,l,g,m,o,d,e,m,o,q,e,m,o,e,a,h,f,k
a,l,g,h,q,m,c,d,k,f,,,,,,,,
c,l,k,m,h,o,e,q,m,o,e,m,o,e,a,d,f,g
i,j,n,b,f,d,a,k,,,,,,,,,,
c,e,g,h,m,o,q,l,m,a,d,f,k,,,,,
c,l,g,h,m,q,a,f,k,d,,,,,,,,
i,j,n,b,a,d,f,k,,,,,,,,,,
i,p,n,b,a,d,k,f,,,,,,,,,,
i,p,d,n,a,b,k,f,,,,,,,,,,
c,l,g,h,q,d,o,e,m,a,m,f,k,,,,,
i,a,n,b,p,d,k,f,,,,,,,,,,
l,c,g,h,q,m,a,d,f,k,,,,,,,,
c,l,g,h,m,e,q,e,m,o,e,m,o,o,a,d,f,k
a,p,b,n,i,d,k,f,,,,,,,,,,
i,j,b,n,d,a,f,k,,,,,,,,,,
b,j,i,n,a,d,k,f,,,,,,,,,,
i,p,b,n,f,d,a,k,,,,,,,,,,
e,l,g,h,q,m,o,e,m,o,e,m,o,c,a,d,f,k
i,b,n,j,a,d,f,k,,,,,,,,,,
i,p,k,b,a,d,f,n,,,,,,,,,,
i,j,n,b,f,d,a,k,,,,,,,,,,
c,l,g,q,o,e,m,o,h,m,e,m,o,e,a,d,k,f
c,l,g,d,q,m,a,h,k,f,,,,,,,,
i,a,b,n,j,d,f,k,,,,,,,,,,
c,l,g,h,a,q,m,d,f,k,,,,,,,,
i,n,p,b,a,d,f,k,,,,,,,,,,
c,l,g,e,m,q,o,e,m,o,e,m,o,h,a,d,k,f
c,l,g,h,q,m,o,k,m,a,d,f,e,,,,,
c,l,g,m,o,e,h,m,o,e,m,o,q,e,a,d,f,k
c,l,g,h,m,q,a,f,d,k,,,,,,,,
i,p,n,b,a,d,f,k,,,,,,,,,,
i,p,b,n,f,d,k,a,,,,,,,,,,
i,j,b,n,a,d,f,k,,,,,,,,,,
p,i,n,b,a,d,k,f,,,,,,,,,,
j,i,n,b,a,d,k,f,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,a,d,f,k
c,l,g,m,h,k,a,d,f,q,,,,,,,,
d,j,n,b,a,i,f,k,,,,,,,,,,
f,j,b,n,a,d,k,i,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,d,a,k,f
p,i,n,b,a,d,f,k,,,,,,,,,,
i,p,b,n,a,d,k,f,,,,,,,,,,
i,j,n,b,a,f,d,k,,,,,,,,,,
i,a,b,n,p,d,k,f,,,,,,,,,,
f,p,b,n,a,d,k,i,,,,,,,,,,
k,l,g,h,q,m,a,d,c,f,,,,,,,,
i,p,b,a,n,d,k,f,,,,,,,,,,
c,l,g,m,o,e,m,h,f,a,d,q,k,,,,,
i,p,n,k,a,d,f,b,,,,,,,,,,
c,l,g,m,h,o,m,m,q,o,e,e,o,e,a,d,f,k
c,l,g,h,q,m,o,e,o,m,e,m,a,d,f,k,,
i,p,b,n,a,d,f,k,,,,,,,,,,
c,l,g,m,o,a,e,m,q,o,e,m,h,d,k,f,,
c,l,g,m,o,e,h,m,o,e,o,m,e,q,a,d,f,k
i,j,n,b,k,d,f,a,,,,,,,,,,
i,j,d,n,a,b,f,k,,,,,,,,,,
f,p,b,n,a,d,i,k,,,,,,,,,,
a,p,b,n,i,d,f,k,,,,,,,,,,
c,l,g,d,h,q,o,e,m,a,m,k,f,,,,,
i,a,n,b,j,d,f,k,,,,,,,,,,
i,p,n,b,a,d,f,k,,,,,,,,,,
q,l,g,h,c,m,a,d,k,f,,,,,,,,
d,p,n,b,a,i,k,f,,,,,,,,,,
i,j,a,b,n,d,k,f,,,,,,,,,,
c,l,g,h,m,q,o,k,m,a,d,e,f,,,,,
c,l,g,f,o,h,e,q,m,o,e,m,a,d,m,k,,
c,l,k,m,o,e,m,o,e,m,o,h,q,e,a,d,f,g
i,a,b,n,j,d,k,f,,,,,,,,,,
c,l,g,m,o,e,m,a,q,h,d,k,f,,,,,
c,l,g,q,o,e,h,m,m,a,d,f,k,,,,,
p,i,b,n,a,d,k,f,,,,,,,,,,
i,j,d,b,a,n,k,f,,,,,,,,,,
a,j,b,n,i,d,f,k,,,,,,,,,,
c,l,m,g,h,o,q,e,m,o,e,m,a,d,f,k,,
q,l,g,m,h,c,a,d,k,f,,,,,,,,
c,l,g,m,a,h,q,e,m,o,d,f,k,,,,,
i,j,n,d,a,b,f,k,,,,,,,,,,
i,j,n,b,d,a,k,f,,,,,,,,,,
i,p,b,n,k,d,a,f,,,,,,,,,,
a,j,n,b,i,d,f,k,,,,,,,,,,
b,j,n,i,a,d,f,k,,,,,,,,,,
d,p,n,b,a,i,k,f,,,,,,,,,,
c,q,g,m,h,l,a,d,f,k,,,,,,,,
k,j,b,n,a,d,f,i,,,,,,,,,,
c,l,g,h,m,q,o,e,m,a,d,f,k,,,,,
k,p,n,b,a,d,i,f,,,,,,,,,,
a,j,b,n,i,d,f,k,,,,,,,,,,
c,l,g,m,o,h,e,e,q,o,m,m,o,e,a,d,k,f
c,l,f,h,m,q,a,d,k,g,,,,,,,,
i,d,n,b,a,p,k,f,,,,,,,,,,
i,d,b,n,a,j,k,f,,,,,,,,,,
f,l,g,h,m,q,o,e,m,a,d,c,k,,,,,
i,p,b,a,n,d,f,k,,,,,,,,,,
e,l,g,m,o,c,h,m,q,a,d,f,k,,,,,
i,f,b,n,a,d,k,p,,,,,,,,,,
c,l,g,m,d,q,a,h,k,f,,,,,,,,
c,l,a,m,o,h,q,e,m,o,e,m,g,d,f,k,,
i,p,b,n,f,d,k,a,,,,,,,,,,
a,j,n,b,i,d,f,k,,,,,,,,,,
i,b,n,p,a,d,f,k,,,,,,,,,,
c,l,g,h,m,q,o,e,m,f,d,a,k,,,,,
d,j,b,n,a,i,k,f,,,,,,,,,,
c,l,g,d,q,m,a,h,f,k,,,,,,,,
c,l,g,m,h,o,e,q,m,k,d,f,a,,,,,
i,j,b,a,n,d,k,f,,,,,,,,,,
c,l,g,m,o,h,q,k,m,a,d,e,f,,,,,
k,p,n,b,a,d,i,f,,,,,,,,,,
c,l,g,m,o,h,e,m,a,q,e,m,o,e,o,d,f,k
i,j,b,n,d,a,k,f,,,,,,,,,,
c,l,e,h,m,o,e,m,o,e,m,o,g,q,a,d,f,k
c,l,g,q,o,e,h,m,m,a,d,k,f,,,,,
c,l,g,h,q,m,m,e,m,o,e,o,a,d,k,f,,
c,l,d,m,o,h,e,m,o,q,e,m,o,e,a,g,k,f
b,j,n,i,a,d,k,f,,,,,,,,,,
c,l,g,e,q,m,o,h,m,a,d,k,f,,,,,
c,l,m,h,q,g,o,e,m,o,e,m,o,e,a,d,f,k
i,p,b,n,a,d,k,f,,,,,,,,,,
c,l,g,h,q,f,a,d,k,m,,,,,,,,
d,j,b,n,a,i,k,f,,,,,,,,,,
i,p,n,b,a,d,f,k,,,,,,,,,,
c,l,g,h,q,m,o,e,o,m,e,m,a,d,k,f,,
i,j,n,b,d,a,k,f,,,,,,,,,,
c,l,g,h,q,e,o,m,m,a,d,k,f,,,,,
i,p,n,a,b,d,k,f,,,,,,,,,,
f,j,b,n,a,d,k,i,,,,,,,,,,
i,j,d,b,a,n,k,f,,,,,,,,,,
i,f,n,b,a,d,p,k,,,,,,,,,,
c,l,g,m,h,o,q,e,d,a,m,k,f,,,,,
c,l,g,h,q,m,f,e,m,a,d,k,o,,,,,
n,p,i,b,a,d,f,k,,,,,,,,,,
c,l,g,h,k,q,o,e,m,a,d,m,f,,,,,
c,a,g,h,m,q,o,e,m,o,e,m,l,d,k,f,,
i,p,k,n,a,d,b,f,,,,,,,,,,
c,l,d,h,m,q,a,g,k,f,,,,,,,,
o,l,g,m,c,e,h,m,q,a,d,k,f,,,,,
i,j,n,d,a,b,k,f,,,,,,,,,,
d,j,n,b,a,i,k,f,,,,,,,,,,
c,l,g,h,a,m,q,d,k,f,,,,,,,,
c,l,g,m,e,o,h,m,q,a,d,f,k,,,,,
c,l,g,m,o,e,f,q,m,a,d,h,k,,,,,
i,p,n,b,f,d,a,k,,,,,,,,,,
c,l,g,h,q,f,o,e,m,a,d,m,k,,,,,
c,l,g,h,m,m,o,e,m,o,e,o,e,q,a,d,f,k
c,l,g,m,o,f,e,m,q,o,e,m,a,d,h,k,,
i,n,b,j,a,d,f,k,,,,,,,,,,
i,j,n,b,k,d,f,a,,,,,,,,,,
c,l,g,a,m,q,h,d,f,k,,,,,,,,
c,l,g,m,h,q,o,m,e,a,d,f,k,,,,,
i,a,n,b,p,d,f,k,,,,,,,,,,
c,l,o,h,m,o,e,q,m,o,e,m,g,e,a,d,f,k
c,l,g,m,o,h,e,q,m,e,o,m,a,d,f,k,,
c,l,g,m,o,h,d,e,m,a,q,f,k,,,,,
i,p,n,k,a,d,f,b,,,,,,,,,,
c,l,g,h,m,q,a,e,m,o,e,m,o,d,k,f,,
k,j,b,n,a,d,f,i,,,,,,,,,,
c,l,g,h,d,q,a,m,f,k,,,,,,,,
i,a,n,b,p,d,k,f,,,,,,,,,,
i,n,b,j,a,d,k,f,,,,,,,,,,
i,k,n,b,a,d,p,f,,,,,,,,,,
c,l,g,m,h,o,q,e,m,o,d,m,a,e,k,f,,
i,p,n,b,d,a,k,f,,,,,,,,,,
i,p,n,f,a,d,k,b,,,,,,,,,,
a,l,g,h,q,m,o,e,m,c,d,f,k,,,,,
c,l,g,m,h,o,q,d,m,a,e,f,k,,,,,
c,g,l,h,q,m,a,d,k,f,,,,,,,,
c,l,g,m,f,h,q,e,m,a,d,k,o,,,,,
j,i,b,n,a,d,k,f,,,,,,,,,,
d,p,n,b,a,i,f,k,,,,,,,,,,
i,a,b,n,j,d,k,f,,,,,,,,,,
d,j,n,b,a,i,f,k,,,,,,,,,,
k,p,b,n,a,d,i,f,,,,,,,,,,
i,j,b,n,d,a,f,k,,,,,,,,,,
c,l,g,q,h,m,a,d,k,f,,,,,,,,
i,j,b,k,a,d,f,n,,,,,,,,,,
d,p,b,n,a,i,f,k,,,,,,,,,,
c,l,g,h,m,o,e,q,m,e,o,m,a,d,k,f,,
c,l,g,h,q,d,a,m,k,f,,,,,,,,
i,a,b,n,p,d,k,f,,,,,,,,,,
c,l,g,m,o,e,m,o,e,h,m,k,q,e,a,d,f,o
c,l,d,h,m,q,a,g,k,f,,,,,,,,
i,j,b,n,f,d,k,a,,,,,,,,,,
i,a,b,n,j,d,k,f,,,,,,,,,,
i,j,n,d,a,b,f,k,,,,,,,,,,
k,l,g,m,h,q,a,d,f,c,,,,,,,,
i,b,p,n,a,d,f,k,,,,,,,,,,
c,l,g,o,m,h,e,q,m,o,e,m,a,d,f,k,,
i,p,a,b,n,d,f,k,,,,,,,,,,
c,k,g,h,q,m,a,d,f,l,,,,,,,,
f,p,n,b,a,d,k,i,,,,,,,,,,
c,l,g,h,q,m,o,e,m,a,f,k,d,,,,,
c,l,h,m,g,q,a,d,f,k,,,,,,,,
i,p,d,n,a,b,k,f,,,,,,,,,,
c,l,g,m,h,q,a,d,f,k,,,,,,,,
c,f,g,h,q,m,o,e,m,o,e,m,o,e,a,d,k,l
c,l,g,m,h,o,q,e,m,a,d,f,k,,,,,
i,j,b,d,a,n,k,f,,,,,,,,,,
c,l,g,h,q,m,o,e,m,a,k,f,d,,,,,
c,l,g,q,m,h,a,d,f,k,,,,,,,,
i,j,f,n,a,d,k,b,,,,,,,,,,
c,f,g,m,h,q,o,e,m,a,d,l,k,,,,,
c,l,g,m,h,o,q,e,m,o,e,m,o,e,a,d,k,f
a,j,n,b,i,d,k,f,,,,,,,,,,
c,l,g,m,d,h,q,e,m,a,o,k,f,,,,,
g,l,c,h,m,q,o,e,m,a,d,k,f,,,,,
i,p,b,n,d,a,k,f,,,,,,,,,,
i,n,b,p,a,d,f,k,,,,,,,,,,
c,l,g,h,m,o,q,e,m,o,e,k,o,e,m,a,d,f
h,l,g,c,q,m,a,d,f,k,,,,,,,,
c,m,g,h,q,l,a,d,f,k,,,,,,,,
c,l,g,h,m,q,o,e,k,o,e,m,o,e,m,a,d,f
i,b,n,p,a,d,f,k,,,,,,,,,,
i,p,f,n,a,d,k,b,,,,,,,,,,
i,j,f,b,a,d,k,n,,,,,,,,,,
d,j,b,n,a,i,k,f,,,,,,,,,,
k,l,g,m,h,q,a,d,c,f,,,,,,,,
i,a,b,n,j,d,k,f,,,,,,,,,,
i,k,b,n,a,d,f,j,,,,,,,,,,
c,l,g,h,q,m,a,f,d,k,,,,,,,,
c,l,g,h,m,q,a,d,k,f,,,,,,,,
c,l,g,h,m,o,e,q,m,a,d,k,f,,,,,
i,j,f,b,a,d,n,k,,,,,,,,,,
i,d,b,n,a,p,f,k,,,,,,,,,,
i,j,d,b,a,n,f,k,,,,,,,,,,
d,p,b,n,a,i,k,f,,,,,,,,,,
b,j,i,n,a,d,f,k,,,,,,,,,,
i,f,b,n,a,d,k,j,,,,,,,,,,
i,k,n,b,a,d,p,f,,,,,,,,,,
i,k,b,n,a,d,f,j,,,,,,,,,,
i,p,a,b,n,d,f,k,,,,,,,,,,
i,j,b,k,a,d,n,f,,,,,,,,,,
b,p,n,i,a,d,k,f,,,,,,,,,,
i,p,k,n,a,d,b,f,,,,,,,,,,
i,k,n,b,a,d,j,f,,,,,,,,,,
c,l,g,f,o,e,m,h,q,o,e,m,o,e,m,a,d,k
i,p,b,n,a,k,d,f,,,,,,,,,,
i,p,f,n,a,d,k,b,,,,,,,,,,
i,a,b,n,j,d,f,k,,,,,,,,,,
c,m,g,l,o,e,h,m,o,q,e,m,o,e,a,d,f,k
k,p,b,n,a,d,i,f,,,,,,,,,,
i,d,n,b,a,p,f,k,,,,,,,,,,
c,l,h,m,g,q,a,d,f,k,,,,,,,,
c,l,g,h,f,m,a,d,q,k,,,,,,,,
c,o,g,m,l,h,q,e,m,o,e,m,a,d,k,f,,
i,k,b,n,a,d,f,p,,,,,,,,,,
k,p,n,b,a,d,i,f,,,,,,,,,,
c,a,g,m,o,h,q,e,m,o,e,m,l,d,f,k,,
c,m,g,h,q,l,a,d,k,f,,,,,,,,
i,p,f,n,a,d,k,b,,,,,,,,,,
c,q,g,h,l,m,a,d,f,k,,,,,,,,
n,j,i,b,a,d,f,k,,,,,,,,,,
c,l,g,o,m,q,h,e,m,a,d,f,k,,,,,
i,p,b,n,d,a,k,f,,,,,,,,,,
c,l,g,h,m,m,q,e,o,a,d,f,k,,,,,
i,p,n,b,a,d,k,f,,,,,,,,,,
i,f,b,n,a,d,p,k,,,,,,,,,,
i,j,d,n,a,b,f,k,,,,,,,,,,
c,l,g,m,o,h,q,e,m,o,e,o,e,m,a,d,k,f
h,l,g,m,o,c,q,e,m,o,e,m,a,d,k,f,,
i,j,b,n,a,k,d,f,,,,,,,,,,
c,l,m,g,h,o,q,e,m,a,d,f,k,,,,,
c,l,g,m,o,e,d,o,e,m,o,e,h,m,q,a,k,f
c,l,k,h,m,q,a,d,f,g,,,,,,,,
a,p,n,b,i,d,k,f,,,,,,,,,,
n,j,b,i,a,d,k,f,,,,,,,,,,
i,j,n,b,k,d,a,f,,,,,,,,,,
c,l,g,h,q,m,o,e,m,a,d,k,f,,,,,
i,j,n,b,a,d,k,f,,,,,,,,,,
c,q,g,m,h,l,a,d,k,f,,,,,,,,
c,l,g,h,q,m,o,m,e,a,d,f,k,,,,,
c,l,g,m,o,e,m,h,q,f,e,m,a,d,o,k,,
c,l,g,h,a,q,o,e,m,o,e,m,m,d,f,k,,
c,l,g,m,o,e,m,h,q,o,e,m,o,e,a,d,f,k
c,l,g,q,h,m,a,d,f,k,,,,,,,,
c,l,g,h,q,m,o,e,m,a,f,d,k,,,,,
h,l,g,c,q,m,a,d,f,k,,,,,,,,
c,l,e,h,q,m,o,g,m,a,d,k,f,,,,,
n,p,i,b,a,d,k,f,,,,,,,,,,
c,l,g,m,o,e,m,h,q,o,e,k,a,d,f,m,,
c,l,g,h,q,k,a,d,m,f,,,,,,,,
c,l,g,h,m,q,o,e,d,a,m,k,f,,,,,
i,j,b,d,a,n,k,f,,,,,,,,,,
i,n,b,j,a,d,k,f,,,,,,,,,,
c,l,g,h,m,o,e,q,m,o,e,a,m,d,f,k,,
c,l,g,m,o,h,e,q,m,a,d,k,f,,,,,
b,j,i,n,a,d,k,f,,,,,,,,,,
c,l,g,q,h,m,a,d,f,k,,,,,,,,
f,p,n,b,a,d,i,k,,,,,,,,,,
c,l,g,m,h,d,a,q,k,f,,,,,,,,
i,p,k,n,a,d,f,b,,,,,,,,,,
i,p,a,b,n,d,k,f,,,,,,,,,,
i,p,b,n,f,d,k,a,,,,,,,,,,
c,l,o,m,g,e,m,h,q,o,e,m,a,d,f,k,,
c,l,g,m,o,h,f,q,m,a,d,k,e,,,,,
i,j,f,n,a,d,k,b,,,,,,,,,,
c,l,g,d,q,m,a,h,k,f,,,,,,,,
i,p,n,k,a,d,b,f,,,,,,,,,,
c,l,g,m,o,e,h,d,m,a,q,f,k,,,,,
i,j,f,b,a,d,n,k,,,,,,,,,,
j,i,n,b,a,d,k,f,,,,,,,,,,
c,a,g,m,o,h,e,q,m,l,d,k,f,,,,,
c,l,g,e,q,m,o,e,m,o,h,m,a,d,f,k,,
