0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
i,p,k,n,a,d,f,b,,,,,,,,,,
i,n,b,p,a,d,k,f,,,,,,,,,,
i,j,b,a,n,d,f,k,,,,,,,,,,
c,l,g,e,m,o,h,q,m,a,d,k,f,,,,,
a,l,g,h,m,q,c,d,k,f,,,,,,,,
m,l,g,c,h,q,o,e,m,o,e,m,a,d,k,f,,
i,p,a,b,n,d,f,k,,,,,,,,,,
i,b,n,p,a,d,k,f,,,,,,,,,,
i,j,n,b,a,k,f,d,,,,,,,,,,
c,l,g,m,m,e,m,o,e,h,q,o,a,d,f,k,,
c,g,l,h,m,o,q,e,m,a,d,f,k,,,,,
i,j,n,b,d,a,k,f,,,,,,,,,,
c,f,g,h,m,o,e,m,o,e,q,m,o,e,a,d,k,l
i,j,k,n,a,d,f,b,,,,,,,,,,
e,l,g,h,m,o,c,q,m,a,d,f,k,,,,,
c,l,g,m,o,e,m,o,a,m,o,h,q,e,e,d,k,f
i,k,b,n,a,d,p,f,,,,,,,,,,
p,i,b,n,a,d,f,k,,,,,,,,,,
d,p,b,n,a,i,k,f,,,,,,,,,,
i,j,b,d,a,n,f,k,,,,,,,,,,
m,l,g,h,q,m,o,e,c,a,d,k,f,,,,,
c,l,g,h,f,q,a,d,m,k,,,,,,,,
i,p,b,n,a,k,f,d,,,,,,,,,,
i,d,b,n,a,j,k,f,,,,,,,,,,
k,p,n,b,a,d,f,i,,,,,,,,,,
g,l,c,h,m,o,e,m,o,e,q,m,a,d,k,f,,
c,l,g,q,m,o,e,h,m,o,e,m,o,e,a,d,k,f
c,l,g,h,q,e,o,m,m,o,e,m,a,d,k,f,,
i,a,n,b,p,d,f,k,,,,,,,,,,
i,j,n,f,a,d,k,b,,,,,,,,,,
i,k,n,b,a,d,j,f,,,,,,,,,,
b,j,n,i,a,d,k,f,,,,,,,,,,
i,j,b,n,f,d,k,a,,,,,,,,,,
j,i,b,n,a,d,f,k,,,,,,,,,,
k,p,n,b,a,d,i,f,,,,,,,,,,
c,l,g,m,h,q,e,e,m,o,o,m,a,d,k,f,,
i,a,n,b,j,d,k,f,,,,,,,,,,
c,l,g,m,o,h,k,e,m,o,e,m,o,e,a,d,q,f
i,p,b,d,a,n,k,f,,,,,,,,,,
i,a,n,b,j,d,f,k,,,,,,,,,,
p,i,b,n,a,d,k,f,,,,,,,,,,
c,l,g,h,q,a,m,d,f,k,,,,,,,,
c,l,g,m,h,o,e,m,o,q,e,m,o,e,a,d,f,k
i,p,n,b,a,k,d,f,,,,,,,,,,
c,l,q,m,o,e,h,m,o,e,g,m,a,d,k,f,,
c,o,g,h,m,o,e,q,m,l,e,m,o,e,a,d,k,f
c,h,g,l,m,q,o,e,m,a,d,f,k,,,,,
o,l,g,h,m,o,q,e,m,c,e,m,a,d,f,k,,
i,p,d,b,a,n,f,k,,,,,,,,,,
c,l,g,h,a,o,q,e,m,m,d,k,f,,,,,
k,p,b,n,a,d,f,i,,,,,,,,,,
l,c,g,m,h,q,a,d,k,f,,,,,,,,
f,j,b,n,a,d,k,i,,,,,,,,,,
c,l,g,m,h,q,k,d,a,f,,,,,,,,
g,l,c,m,h,q,a,d,k,f,,,,,,,,
c,h,g,l,m,q,a,d,k,f,,,,,,,,
a,l,g,h,m,q,c,d,k,f,,,,,,,,
k,j,b,n,a,d,f,i,,,,,,,,,,
c,l,q,m,o,e,h,m,o,e,m,o,e,g,a,d,k,f
c,l,g,h,e,q,o,m,m,a,d,k,f,,,,,
c,l,m,h,q,g,o,e,m,o,e,m,a,d,k,f,,
i,j,n,b,f,d,k,a,,,,,,,,,,
b,j,i,n,a,d,f,k,,,,,,,,,,
c,l,m,h,g,o,q,e,m,a,d,f,k,,,,,
i,j,b,n,f,d,k,a,,,,,,,,,,
c,l,g,h,m,q,e,m,o,e,m,o,o,e,a,d,k,f
i,p,b,n,d,a,f,k,,,,,,,,,,
f,j,n,b,a,d,k,i,,,,,,,,,,
c,g,l,m,o,e,m,h,q,o,e,m,o,e,a,d,k,f
c,m,g,h,q,l,o,e,m,a,d,f,k,,,,,
c,l,g,h,q,m,d,a,f,k,,,,,,,,
i,n,b,p,a,d,k,f,,,,,,,,,,
c,m,g,h,m,o,e,q,m,o,e,l,a,d,f,k,,
c,l,g,m,h,q,o,a,m,o,e,m,o,e,e,d,f,k
c,m,g,h,m,o,e,l,q,a,d,f,k,,,,,
c,m,g,h,l,o,q,e,m,a,d,k,f,,,,,
i,p,b,n,k,d,f,a,,,,,,,,,,
f,l,g,m,o,h,q,e,m,a,d,k,c,,,,,
k,l,g,h,q,m,a,d,c,f,,,,,,,,
i,j,n,f,a,d,b,k,,,,,,,,,,
c,l,g,e,o,e,m,o,e,m,h,q,o,m,a,d,f,k
c,l,g,h,o,e,m,m,q,a,d,k,f,,,,,
c,l,g,h,m,m,q,e,m,o,e,o,e,o,a,d,f,k
c,l,g,h,m,d,q,e,m,a,o,k,f,,,,,
i,d,b,n,a,j,f,k,,,,,,,,,,
c,l,g,h,m,q,d,e,m,a,o,k,f,,,,,
c,l,g,h,q,m,o,k,m,a,d,f,e,,,,,
i,k,n,b,a,d,f,j,,,,,,,,,,
i,k,n,b,a,d,f,p,,,,,,,,,,
c,l,g,h,q,m,k,e,m,a,d,o,f,,,,,
j,i,b,n,a,d,f,k,,,,,,,,,,
c,l,g,h,m,e,q,o,m,a,d,k,f,,,,,
c,l,g,m,h,a,e,m,o,e,m,o,q,e,o,d,k,f
c,l,g,m,o,h,e,q,m,o,e,m,a,f,k,d,,
c,l,g,h,q,m,o,e,m,d,e,m,a,o,k,f,,
i,j,b,n,a,d,k,f,,,,,,,,,,
c,l,g,h,q,e,o,m,m,a,d,k,f,,,,,
c,l,e,h,m,o,q,g,m,o,e,m,a,d,k,f,,
c,l,g,m,d,o,q,e,m,a,h,k,f,,,,,
c,l,g,m,f,q,a,d,k,h,,,,,,,,
k,j,b,n,a,d,i,f,,,,,,,,,,
i,p,b,d,a,n,f,k,,,,,,,,,,
c,l,g,h,q,m,o,e,e,o,m,m,o,e,a,d,f,k
c,l,g,o,m,h,q,e,m,a,d,k,f,,,,,
c,h,g,l,q,m,o,e,m,a,d,k,f,,,,,
i,k,n,b,a,d,f,p,,,,,,,,,,
i,j,n,k,a,d,f,b,,,,,,,,,,
i,n,b,j,a,d,k,f,,,,,,,,,,
i,j,n,b,f,d,a,k,,,,,,,,,,
n,p,i,b,a,d,k,f,,,,,,,,,,
i,a,b,n,p,d,k,f,,,,,,,,,,
i,j,n,d,a,b,f,k,,,,,,,,,,
c,g,l,h,m,o,q,e,m,a,d,k,f,,,,,
i,j,n,b,d,a,f,k,,,,,,,,,,
i,j,b,n,a,d,f,k,,,,,,,,,,
c,g,l,h,q,m,a,d,k,f,,,,,,,,
a,l,g,h,m,o,q,e,m,c,d,k,f,,,,,
i,p,n,a,b,d,k,f,,,,,,,,,,
c,l,g,k,o,h,e,q,m,a,d,m,f,,,,,
c,l,g,m,h,d,a,q,k,f,,,,,,,,
c,l,g,h,m,q,m,e,o,a,d,k,f,,,,,
i,b,n,j,a,d,f,k,,,,,,,,,,
c,l,g,m,o,h,e,m,o,q,e,m,o,e,a,d,k,f
c,f,g,h,q,m,a,d,k,l,,,,,,,,
c,l,g,m,h,a,e,q,m,o,e,m,o,e,o,d,f,k
i,a,n,b,j,d,f,k,,,,,,,,,,
c,l,d,h,m,o,q,e,m,a,g,f,k,,,,,
c,l,d,h,m,q,a,g,k,f,,,,,,,,
i,j,f,n,a,d,b,k,,,,,,,,,,
i,n,b,p,a,d,k,f,,,,,,,,,,
b,p,i,n,a,d,k,f,,,,,,,,,,
c,l,g,f,q,m,o,e,m,a,d,h,k,,,,,
i,p,k,b,a,d,n,f,,,,,,,,,,
c,l,g,h,a,m,q,d,f,k,,,,,,,,
c,l,g,h,e,o,q,e,m,o,e,m,o,m,a,d,f,k
i,p,b,n,f,d,k,a,,,,,,,,,,
b,j,i,n,a,d,f,k,,,,,,,,,,
i,j,b,n,a,d,f,k,,,,,,,,,,
i,d,b,n,a,p,f,k,,,,,,,,,,
c,l,g,h,q,m,o,e,f,o,e,m,o,e,m,a,d,k
n,j,i,b,a,d,f,k,,,,,,,,,,
i,p,n,b,a,d,k,f,,,,,,,,,,
i,j,n,b,f,d,a,k,,,,,,,,,,
c,l,g,m,o,e,m,o,m,q,e,o,e,h,a,d,k,f
c,l,g,h,q,d,a,m,k,f,,,,,,,,
i,j,k,n,a,d,f,b,,,,,,,,,,
c,l,a,h,m,q,g,d,f,k,,,,,,,,
d,p,n,b,a,i,f,k,,,,,,,,,,
c,l,g,h,e,q,o,e,m,o,e,m,o,m,a,d,k,f
c,l,g,m,q,m,o,e,h,a,d,f,k,,,,,
m,l,g,m,o,e,h,c,o,e,m,o,q,e,a,d,f,k
c,q,g,h,m,l,a,d,f,k,,,,,,,,
i,p,b,k,a,d,f,n,,,,,,,,,,
i,p,b,n,a,d,f,k,,,,,,,,,,
i,d,n,b,a,j,f,k,,,,,,,,,,
i,p,f,b,a,d,k,n,,,,,,,,,,
i,j,d,b,a,n,k,f,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,a,d,f,k
d,l,g,m,h,q,a,c,f,k,,,,,,,,
i,j,n,b,d,a,f,k,,,,,,,,,,
i,n,b,j,a,d,k,f,,,,,,,,,,
c,l,g,a,q,m,o,e,m,o,e,m,o,e,h,d,k,f
i,a,n,b,p,d,f,k,,,,,,,,,,
i,p,n,k,a,d,b,f,,,,,,,,,,
i,j,n,b,k,d,f,a,,,,,,,,,,
i,f,b,n,a,d,k,p,,,,,,,,,,
i,p,b,n,d,a,k,f,,,,,,,,,,
c,l,g,h,f,m,a,d,k,q,,,,,,,,
i,n,b,p,a,d,k,f,,,,,,,,,,
c,d,g,m,o,e,m,h,q,a,l,f,k,,,,,
i,p,n,a,b,d,f,k,,,,,,,,,,
c,l,g,m,h,o,k,m,q,o,e,m,o,e,a,d,f,e
c,l,g,h,q,m,o,e,m,o,f,m,a,d,e,k,,
i,k,b,n,a,d,p,f,,,,,,,,,,
c,l,g,f,o,h,e,m,q,o,e,m,a,d,k,m,,
c,l,g,m,o,e,h,m,o,e,m,o,e,q,d,a,f,k
i,j,d,b,a,n,f,k,,,,,,,,,,
d,j,b,n,a,i,f,k,,,,,,,,,,
b,p,i,n,a,d,f,k,,,,,,,,,,
p,i,b,n,a,d,f,k,,,,,,,,,,
e,l,g,m,h,q,o,c,m,a,d,k,f,,,,,
i,n,j,b,a,d,f,k,,,,,,,,,,
f,p,b,n,a,d,i,k,,,,,,,,,,
c,l,g,h,m,q,a,d,k,f,,,,,,,,
i,p,n,a,b,d,k,f,,,,,,,,,,
i,j,n,b,f,d,k,a,,,,,,,,,,
c,l,g,e,m,q,o,h,m,a,d,k,f,,,,,
o,l,g,m,o,h,e,q,m,c,e,m,a,d,f,k,,
c,l,g,m,o,e,m,o,e,m,q,h,o,e,a,d,f,k
b,j,i,n,a,d,k,f,,,,,,,,,,
c,g,l,m,o,e,m,h,q,a,d,k,f,,,,,
c,l,g,a,o,e,h,q,m,m,d,f,k,,,,,
i,p,a,n,b,d,k,f,,,,,,,,,,
i,j,f,b,a,d,k,n,,,,,,,,,,
n,j,b,i,a,d,f,k,,,,,,,,,,
c,g,l,m,h,o,q,e,m,o,e,m,a,d,f,k,,
c,l,g,m,d,q,a,h,k,f,,,,,,,,
c,d,g,m,o,h,q,e,m,a,l,f,k,,,,,
i,a,n,b,j,d,f,k,,,,,,,,,,
d,j,n,b,a,i,k,f,,,,,,,,,,
i,p,b,n,a,f,k,d,,,,,,,,,,
i,j,n,b,d,a,f,k,,,,,,,,,,
i,j,n,b,d,a,f,k,,,,,,,,,,
i,p,n,b,a,k,d,f,,,,,,,,,,
c,l,g,m,h,f,a,d,q,k,,,,,,,,
j,i,b,n,a,d,f,k,,,,,,,,,,
c,l,a,h,m,q,o,e,m,g,d,f,k,,,,,
i,f,n,b,a,d,k,p,,,,,,,,,,
b,j,i,n,a,d,f,k,,,,,,,,,,
c,l,g,m,o,h,e,m,o,o,e,m,q,e,a,d,k,f
d,l,g,h,m,q,a,c,k,f,,,,,,,,
i,p,b,n,a,d,k,f,,,,,,,,,,
i,d,b,n,a,j,k,f,,,,,,,,,,
c,l,g,h,m,q,o,e,a,m,d,f,k,,,,,
f,p,b,n,a,d,i,k,,,,,,,,,,
c,m,g,l,o,e,h,m,q,a,d,f,k,,,,,
n,p,b,i,a,d,k,f,,,,,,,,,,
c,l,g,m,d,q,a,h,k,f,,,,,,,,
c,l,g,m,d,h,q,e,m,o,e,m,a,o,f,k,,
i,a,b,n,p,d,k,f,,,,,,,,,,
k,j,n,b,a,d,f,i,,,,,,,,,,
i,n,p,b,a,d,f,k,,,,,,,,,,
d,l,g,h,m,q,o,e,m,a,c,f,k,,,,,
i,j,b,n,d,a,k,f,,,,,,,,,,
c,l,g,d,q,m,a,h,f,k,,,,,,,,
c,l,g,m,h,o,e,q,k,a,d,f,m,,,,,
d,j,b,n,a,i,k,f,,,,,,,,,,
c,l,e,m,o,h,q,g,m,a,d,k,f,,,,,
i,p,f,b,a,d,k,n,,,,,,,,,,
c,l,g,m,o,h,m,e,o,q,e,m,o,e,a,d,f,k
n,j,b,i,a,d,k,f,,,,,,,,,,
c,l,g,h,m,o,e,m,e,e,m,o,o,q,a,d,f,k
c,l,g,m,o,e,a,q,m,h,d,k,f,,,,,
c,l,g,h,q,m,m,e,m,o,e,o,a,d,k,f,,
c,l,g,m,o,h,e,m,e,q,e,m,o,o,a,d,k,f
i,j,n,b,f,d,k,a,,,,,,,,,,
c,l,g,h,q,m,a,e,m,o,d,k,f,,,,,
c,e,g,h,q,m,o,e,m,o,l,m,o,e,a,d,f,k
i,n,b,p,a,d,f,k,,,,,,,,,,
c,l,g,h,f,m,a,d,k,q,,,,,,,,
i,j,b,n,d,a,k,f,,,,,,,,,,
i,p,n,b,k,d,a,f,,,,,,,,,,
c,l,g,h,q,m,o,e,m,a,e,m,o,d,k,f,,
i,j,n,b,a,f,k,d,,,,,,,,,,
c,l,g,h,q,m,o,k,m,a,d,e,f,,,,,
i,p,n,f,a,d,k,b,,,,,,,,,,
i,f,b,n,a,d,k,j,,,,,,,,,,
i,j,b,n,a,d,k,f,,,,,,,,,,
i,p,b,n,a,d,f,k,,,,,,,,,,
c,l,g,m,a,o,q,e,m,h,d,k,f,,,,,
c,l,f,h,q,m,o,e,m,a,d,k,g,,,,,
i,p,d,b,a,n,f,k,,,,,,,,,,
c,l,k,h,m,q,o,e,m,a,d,g,f,,,,,
c,l,g,h,m,q,o,o,m,e,e,m,a,d,k,f,,
i,p,b,a,n,d,k,f,,,,,,,,,,
c,l,g,d,m,q,a,h,k,f,,,,,,,,
c,l,g,m,o,e,h,m,d,a,q,k,f,,,,,
i,j,k,b,a,d,n,f,,,,,,,,,,
i,j,n,b,f,d,k,a,,,,,,,,,,
f,l,g,h,q,m,a,d,k,c,,,,,,,,
c,l,g,m,o,q,h,m,e,a,d,f,k,,,,,
c,l,o,m,g,e,h,q,m,a,d,f,k,,,,,
i,p,n,k,a,d,f,b,,,,,,,,,,
c,l,g,h,q,m,o,k,m,a,d,f,e,,,,,
c,l,g,h,q,o,m,e,m,o,e,m,o,e,a,d,f,k
c,l,a,m,o,h,e,m,q,o,e,m,g,d,f,k,,
i,j,b,a,n,d,f,k,,,,,,,,,,
i,a,n,b,j,d,f,k,,,,,,,,,,
c,l,g,f,m,q,a,d,h,k,,,,,,,,
c,l,g,m,h,q,m,e,o,a,d,f,k,,,,,
i,p,n,k,a,d,f,b,,,,,,,,,,
f,l,g,h,m,o,e,q,m,o,e,m,o,e,a,d,c,k
c,e,g,m,o,h,e,q,m,o,l,m,a,d,f,k,,
c,l,g,m,h,o,q,e,m,a,d,f,k,,,,,
i,p,n,b,k,d,f,a,,,,,,,,,,
c,e,g,h,m,q,o,l,m,o,e,m,a,d,k,f,,
d,j,b,n,a,i,f,k,,,,,,,,,,
c,l,k,h,m,q,a,d,f,g,,,,,,,,
i,p,n,b,a,d,f,k,,,,,,,,,,
i,b,j,n,a,d,k,f,,,,,,,,,,
i,p,n,b,a,k,d,f,,,,,,,,,,
c,l,g,m,h,o,q,f,m,o,e,m,a,d,k,e,,
i,n,p,b,a,d,k,f,,,,,,,,,,
i,p,n,f,a,d,k,b,,,,,,,,,,
c,l,g,h,q,m,m,e,o,a,d,f,k,,,,,
c,l,g,o,h,m,q,e,m,a,d,f,k,,,,,
c,l,g,h,q,m,a,k,d,f,,,,,,,,
c,l,g,m,o,h,q,a,m,e,d,k,f,,,,,
i,j,b,n,a,k,d,f,,,,,,,,,,
d,p,n,b,a,i,f,k,,,,,,,,,,
i,f,b,n,a,d,k,j,,,,,,,,,,
i,j,n,b,k,d,f,a,,,,,,,,,,
i,p,b,a,n,d,k,f,,,,,,,,,,
i,j,b,n,a,d,k,f,,,,,,,,,,
l,c,g,h,q,m,a,d,k,f,,,,,,,,
i,j,b,d,a,n,f,k,,,,,,,,,,
i,p,b,d,a,n,f,k,,,,,,,,,,
c,l,g,h,m,o,e,m,m,o,e,q,a,d,k,f,,
c,h,g,l,q,m,a,d,k,f,,,,,,,,
i,p,k,n,a,d,b,f,,,,,,,,,,
c,l,g,m,o,e,m,o,e,h,m,o,q,e,a,d,f,k
c,l,g,m,h,q,a,d,k,f,,,,,,,,
n,j,b,i,a,d,k,f,,,,,,,,,,
i,j,n,b,a,d,k,f,,,,,,,,,,
i,b,n,j,a,d,f,k,,,,,,,,,,
c,l,g,h,m,q,a,d,f,k,,,,,,,,
k,p,b,n,a,d,f,i,,,,,,,,,,
c,l,g,m,o,h,e,q,m,o,e,m,a,d,f,k,,
d,p,n,b,a,i,f,k,,,,,,,,,,
c,l,g,k,q,m,a,d,f,h,,,,,,,,
i,b,n,p,a,d,k,f,,,,,,,,,,
e,l,g,h,q,m,o,c,m,a,d,k,f,,,,,
c,l,g,m,h,q,f,d,a,k,,,,,,,,
p,i,b,n,a,d,k,f,,,,,,,,,,
c,m,g,l,h,q,a,d,k,f,,,,,,,,
c,l,g,h,m,m,o,e,q,o,e,m,o,e,a,d,k,f
c,l,g,m,h,q,o,a,m,e,d,f,k,,,,,
i,f,b,n,a,d,k,j,,,,,,,,,,
c,l,g,h,o,m,q,e,m,a,d,f,k,,,,,
c,l,g,h,f,q,a,d,m,k,,,,,,,,
a,j,b,n,i,d,k,f,,,,,,,,,,
c,l,g,m,h,q,o,e,m,a,d,k,f,,,,,
c,l,g,m,o,h,q,e,m,o,e,m,f,e,o,a,d,k
i,j,b,n,a,d,k,f,,,,,,,,,,
c,a,g,m,o,h,q,e,m,l,d,k,f,,,,,
m,l,g,h,m,q,o,e,c,a,d,k,f,,,,,
i,n,b,p,a,d,k,f,,,,,,,,,,
i,n,b,p,a,d,f,k,,,,,,,,,,
c,l,g,h,m,o,q,e,a,o,e,m,o,e,m,d,k,f
c,l,g,h,q,m,f,d,a,k,,,,,,,,
c,l,g,h,m,q,a,d,f,k,,,,,,,,
c,l,f,h,m,q,o,e,m,o,e,m,o,e,a,d,k,g
k,p,n,b,a,d,f,i,,,,,,,,,,
i,k,b,n,a,d,p,f,,,,,,,,,,
i,k,n,b,a,d,j,f,,,,,,,,,,
i,j,b,n,a,f,k,d,,,,,,,,,,
c,l,g,m,q,h,a,d,k,f,,,,,,,,
i,j,b,f,a,d,k,n,,,,,,,,,,
d,j,b,n,a,i,f,k,,,,,,,,,,
c,d,g,h,q,m,a,l,f,k,,,,,,,,
c,d,g,h,q,m,a,l,k,f,,,,,,,,
c,l,g,m,h,e,o,q,m,a,d,k,f,,,,,
i,j,n,k,a,d,f,b,,,,,,,,,,
i,b,p,n,a,d,f,k,,,,,,,,,,
i,j,n,b,f,d,a,k,,,,,,,,,,
i,p,b,n,d,a,k,f,,,,,,,,,,
f,j,b,n,a,d,i,k,,,,,,,,,,
i,a,b,n,j,d,k,f,,,,,,,,,,
i,p,n,k,a,d,b,f,,,,,,,,,,
i,j,n,b,a,d,f,k,,,,,,,,,,
f,p,n,b,a,d,i,k,,,,,,,,,,
i,j,b,n,k,d,a,f,,,,,,,,,,
i,p,n,b,a,k,d,f,,,,,,,,,,
i,p,b,n,k,d,a,f,,,,,,,,,,
i,n,j,b,a,d,k,f,,,,,,,,,,
c,l,g,m,m,e,o,h,q,o,e,m,o,e,a,d,f,k
i,p,b,n,a,f,k,d,,,,,,,,,,
f,p,b,n,a,d,k,i,,,,,,,,,,
b,j,i,n,a,d,f,k,,,,,,,,,,
c,l,g,m,o,e,h,m,o,q,e,m,o,e,a,d,f,k
a,p,b,n,i,d,k,f,,,,,,,,,,
i,p,n,b,k,d,f,a,,,,,,,,,,
c,l,g,m,f,q,a,d,h,k,,,,,,,,
c,q,g,h,l,m,a,d,f,k,,,,,,,,
e,l,g,m,o,h,q,e,m,o,c,m,a,d,k,f,,
i,k,b,n,a,d,f,p,,,,,,,,,,
i,p,n,d,a,b,k,f,,,,,,,,,,
c,l,g,m,o,h,q,e,m,a,e,m,o,d,f,k,,
c,l,q,h,g,m,a,d,k,f,,,,,,,,
i,p,d,n,a,b,k,f,,,,,,,,,,
k,l,g,h,q,m,a,d,f,c,,,,,,,,
i,n,j,b,a,d,f,k,,,,,,,,,,
c,m,g,h,l,q,o,e,m,a,d,f,k,,,,,
d,p,b,n,a,i,k,f,,,,,,,,,,
c,l,g,h,a,o,q,e,m,m,d,f,k,,,,,
a,p,n,b,i,d,f,k,,,,,,,,,,
i,p,b,n,d,a,f,k,,,,,,,,,,
i,j,b,f,a,d,n,k,,,,,,,,,,
c,l,m,m,o,h,q,e,m,o,e,o,e,g,a,d,k,f
o,l,g,m,c,h,q,e,m,o,e,m,a,d,k,f,,
n,j,b,i,a,d,k,f,,,,,,,,,,
a,l,g,m,h,o,q,e,m,c,d,f,k,,,,,
c,m,g,m,o,e,m,o,e,o,e,h,q,l,a,d,k,f
c,l,g,h,m,q,k,d,f,a,,,,,,,,
i,p,n,b,d,a,k,f,,,,,,,,,,
a,j,b,n,i,d,k,f,,,,,,,,,,
i,j,n,b,a,d,f,k,,,,,,,,,,
c,l,g,h,q,m,o,k,m,a,d,f,e,,,,,
i,j,k,n,a,d,b,f,,,,,,,,,,
c,l,g,m,h,q,a,k,d,f,,,,,,,,
c,m,g,h,q,l,o,e,m,a,d,f,k,,,,,
m,l,g,m,o,e,c,h,q,o,e,m,a,d,f,k,,
c,l,g,h,m,q,k,e,m,o,e,m,a,d,f,o,,
c,l,g,m,o,e,m,h,q,o,e,m,o,e,a,d,f,k
c,l,g,f,h,q,a,d,m,k,,,,,,,,
c,l,g,h,q,m,o,e,k,a,d,f,m,,,,,
c,l,g,h,q,k,a,d,f,m,,,,,,,,
c,l,g,h,a,m,o,e,m,q,d,k,f,,,,,
i,p,n,k,a,d,b,f,,,,,,,,,,
c,l,g,e,o,e,m,h,q,o,m,m,a,d,f,k,,
g,l,c,h,q,m,a,d,k,f,,,,,,,,
k,l,g,h,m,q,o,e,m,a,d,c,f,,,,,
i,j,b,f,a,d,k,n,,,,,,,,,,
i,a,b,n,j,d,k,f,,,,,,,,,,
c,l,g,h,m,o,e,q,m,o,d,m,a,e,f,k,,
d,l,g,m,o,h,q,e,m,a,c,k,f,,,,,
i,j,b,n,k,d,a,f,,,,,,,,,,
c,l,k,h,q,m,a,d,f,g,,,,,,,,
i,p,n,f,a,d,b,k,,,,,,,,,,
k,l,g,m,h,q,a,d,c,f,,,,,,,,
f,p,b,n,a,d,i,k,,,,,,,,,,
i,p,n,b,k,d,a,f,,,,,,,,,,
a,p,b,n,i,d,k,f,,,,,,,,,,
c,l,g,m,o,e,h,m,q,o,e,m,a,d,f,k,,
c,l,g,q,o,h,e,m,m,a,d,k,f,,,,,
i,n,b,j,a,d,k,f,,,,,,,,,,
c,l,g,m,q,h,a,d,k,f,,,,,,,,
i,p,n,b,f,d,k,a,,,,,,,,,,
l,c,g,m,o,e,h,q,m,a,d,f,k,,,,,
i,j,n,b,k,d,f,a,,,,,,,,,,
i,j,n,a,b,d,k,f,,,,,,,,,,
q,l,g,m,o,h,e,c,m,a,d,k,f,,,,,
f,l,g,h,q,m,o,e,m,o,e,m,a,d,c,k,,
