0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
j,l,g,h,m,o,e,q,m,a,d,k,f,,,,,,
c,l,g,j,h,o,q,e,m,a,d,f,k,,,,,,
c,l,g,h,q,m,o,e,m,a,n,k,f,,,,,,
i,f,b,n,a,d,k,f,,,,,,,,,,,
c,l,g,h,q,j,o,e,m,o,e,m,a,d,f,k,,,
i,p,b,f,a,d,k,f,,,,,,,,,,,
c,l,g,m,o,e,m,h,q,o,e,m,o,e,a,a,d,f,k
c,l,g,m,h,o,e,m,q,i,d,k,f,,,,,,
i,p,n,b,a,d,o,f,,,,,,,,,,,
c,l,g,h,q,m,o,p,m,a,d,f,k,,,,,,
i,j,b,a,a,d,k,f,,,,,,,,,,,
i,p,b,n,a,d,l,k,,,,,,,,,,,
i,p,b,n,a,d,q,k,,,,,,,,,,,
i,p,g,n,a,d,k,f,,,,,,,,,,,
i,j,b,n,l,d,f,k,,,,,,,,,,,
c,l,i,h,m,o,e,q,m,a,d,k,f,,,,,,
c,l,g,h,m,q,f,d,k,f,,,,,,,,,
c,l,g,m,h,q,o,e,m,o,m,a,d,k,f,,,,
i,p,n,b,f,d,f,k,,,,,,,,,,,
i,p,n,b,a,d,k,n,,,,,,,,,,,
i,j,j,b,a,d,f,k,,,,,,,,,,,
c,l,g,m,o,e,m,o,e,h,q,m,a,a,f,k,,,
c,l,g,h,m,o,d,e,m,a,d,f,k,,,,,,
i,j,a,b,a,d,k,f,,,,,,,,,,,
c,l,g,h,m,o,e,m,m,e,q,o,e,o,a,d,k,f,
i,j,b,n,a,d,p,k,,,,,,,,,,,
c,l,g,a,m,o,e,q,m,a,d,f,k,,,,,,
c,l,g,m,o,e,m,o,e,m,o,p,q,e,a,d,k,f,
i,p,b,n,a,n,k,f,,,,,,,,,,,
i,p,b,n,a,d,f,i,,,,,,,,,,,
i,p,b,o,a,d,k,f,,,,,,,,,,,
i,j,j,n,a,d,f,k,,,,,,,,,,,
c,l,g,h,q,m,o,e,e,a,d,k,f,,,,,,
c,l,g,h,m,c,a,d,f,k,,,,,,,,,
i,p,b,n,j,d,f,k,,,,,,,,,,,
i,j,b,n,a,d,i,f,,,,,,,,,,,
i,p,n,b,j,d,f,k,,,,,,,,,,,
c,l,g,h,m,o,e,m,o,e,q,m,a,d,k,f,,,
c,l,g,h,m,o,e,q,m,o,n,m,o,e,a,d,k,f,
c,l,g,h,q,e,o,e,m,o,e,m,a,d,k,f,,,
i,p,n,b,a,m,f,k,,,,,,,,,,,
i,j,n,b,a,d,k,k,,,,,,,,,,,
i,j,n,b,c,d,k,f,,,,,,,,,,,
i,j,n,i,a,d,k,f,,,,,,,,,,,
i,p,b,n,a,d,k,f,,,,,,,,,,,
i,n,b,n,a,d,f,k,,,,,,,,,,,
i,p,b,b,a,d,k,f,,,,,,,,,,,
c,l,g,m,h,q,o,e,m,a,e,m,a,d,k,f,,,
i,j,n,b,a,d,i,f,,,,,,,,,,,
c,j,g,m,o,h,q,e,m,o,e,m,o,e,a,d,k,f,
i,p,b,n,a,d,k,f,,,,,,,,,,,
i,j,n,i,a,d,f,k,,,,,,,,,,,
i,p,b,n,d,d,k,f,,,,,,,,,,,
c,l,g,h,q,m,a,g,f,k,,,,,,,,,
c,l,g,m,h,o,p,m,o,q,e,m,o,e,e,a,d,f,k
f,p,n,b,a,d,k,f,,,,,,,,,,,
a,l,g,m,o,e,h,m,o,e,q,m,a,d,k,f,,,
c,l,g,h,m,o,e,q,m,o,e,m,o,e,a,d,k,f,
c,l,g,h,m,q,o,h,m,a,d,f,k,,,,,,
c,l,g,h,m,o,q,e,m,o,e,n,a,d,f,k,,,
i,p,n,b,a,p,f,k,,,,,,,,,,,
c,l,g,a,m,o,q,e,m,a,d,k,f,,,,,,
i,p,b,l,a,d,f,k,,,,,,,,,,,
o,l,g,m,h,q,a,d,k,f,,,,,,,,,
i,e,b,n,a,d,k,f,,,,,,,,,,,
c,l,g,m,h,q,b,d,k,f,,,,,,,,,
c,l,g,m,h,q,a,d,d,f,,,,,,,,,
c,l,g,h,m,q,a,a,k,f,,,,,,,,,
c,l,g,h,m,f,a,d,k,f,,,,,,,,,
i,j,b,n,a,d,f,k,,,,,,,,,,,
c,l,g,m,o,e,h,m,p,e,m,o,e,q,o,a,d,k,f
o,l,g,h,m,q,o,e,m,a,d,k,f,,,,,,
c,l,g,h,d,m,o,e,m,o,e,m,a,d,k,f,,,
i,j,h,b,a,d,k,f,,,,,,,,,,,
i,j,b,n,j,d,f,k,,,,,,,,,,,
c,l,g,h,j,o,q,e,m,a,d,f,k,,,,,,
i,j,b,n,q,d,k,f,,,,,,,,,,,
c,l,g,h,m,o,e,m,o,e,m,o,q,e,a,d,k,f,
i,p,b,n,n,d,f,k,,,,,,,,,,,
i,a,n,b,a,d,k,f,,,,,,,,,,,
c,l,g,m,o,i,m,h,q,o,e,m,o,e,e,a,d,k,f
c,l,g,a,q,m,o,e,m,a,d,f,k,,,,,,
c,l,g,h,q,m,a,d,f,q,,,,,,,,,
i,p,b,n,k,d,k,f,,,,,,,,,,,
c,l,g,h,m,o,e,q,m,o,e,m,a,d,f,k,,,
c,l,g,m,h,q,o,e,m,o,e,m,o,e,a,d,d,k,
c,l,g,h,m,o,e,m,q,k,d,f,k,,,,,,
c,l,g,h,m,o,q,e,m,j,d,k,f,,,,,,
i,p,b,n,a,m,f,k,,,,,,,,,,,
c,l,g,m,o,h,q,e,m,a,d,i,f,,,,,,
c,l,g,h,q,m,a,d,k,h,,,,,,,,,
i,j,n,b,a,d,f,h,,,,,,,,,,,
c,l,g,m,o,e,m,o,e,m,h,q,o,e,j,a,d,f,k
c,l,g,m,o,e,m,h,q,a,d,a,f,,,,,,
c,l,g,h,m,o,q,e,m,o,e,m,o,e,a,d,j,k,
c,l,g,h,m,o,q,e,m,a,d,c,f,,,,,,
i,j,b,n,a,d,f,j,,,,,,,,,,,
c,l,g,h,m,q,k,e,m,a,d,k,f,,,,,,
c,l,g,o,q,m,o,e,m,a,d,f,k,,,,,,
i,j,n,b,i,d,f,k,,,,,,,,,,,
i,p,n,h,a,d,f,k,,,,,,,,,,,
c,d,g,h,q,m,o,e,m,a,d,k,f,,,,,,
i,j,b,n,a,d,i,k,,,,,,,,,,,
c,l,g,h,i,o,q,e,m,a,d,k,f,,,,,,
c,l,g,m,h,o,e,m,o,e,m,o,q,d,e,a,d,k,f
m,l,g,m,o,h,e,q,m,o,e,a,d,k,f,,,,
c,l,g,h,q,m,o,e,m,o,e,m,h,d,k,f,,,
i,j,p,b,a,d,k,f,,,,,,,,,,,
c,k,g,h,q,m,o,e,m,a,d,k,f,,,,,,
c,l,g,h,m,o,d,e,m,o,e,m,a,d,k,f,,,
c,l,g,m,h,a,q,e,m,a,d,k,f,,,,,,
c,h,g,m,h,q,a,d,k,f,,,,,,,,,
i,j,b,n,a,d,k,f,,,,,,,,,,,
a,p,b,n,a,d,f,k,,,,,,,,,,,
c,l,g,h,q,m,o,e,a,o,e,m,o,e,m,a,d,f,k
j,l,g,h,m,o,q,e,m,a,d,k,f,,,,,,
c,l,g,h,q,m,o,e,h,a,d,k,f,,,,,,
i,p,n,b,a,o,f,k,,,,,,,,,,,
i,j,n,i,a,d,f,k,,,,,,,,,,,
i,m,b,n,a,d,k,f,,,,,,,,,,,
i,j,m,b,a,d,f,k,,,,,,,,,,,
m,p,n,b,a,d,k,f,,,,,,,,,,,
i,p,b,n,f,d,k,f,,,,,,,,,,,
i,j,n,b,a,d,n,k,,,,,,,,,,,
c,l,g,h,m,o,q,e,m,a,d,k,a,,,,,,
i,j,n,b,a,d,f,o,,,,,,,,,,,
m,j,n,b,a,d,f,k,,,,,,,,,,,
c,l,g,h,q,m,m,d,k,f,,,,,,,,,
c,l,g,h,m,o,q,e,m,a,d,k,f,,,,,,
i,p,n,b,a,d,k,o,,,,,,,,,,,
c,l,g,d,o,h,e,q,m,a,d,k,f,,,,,,
c,l,g,m,h,q,a,d,p,f,,,,,,,,,
c,l,g,h,m,q,o,e,m,a,d,h,f,,,,,,
i,j,n,b,a,d,f,k,,,,,,,,,,,
c,l,g,m,o,h,e,m,o,q,e,m,o,e,a,d,d,k,
c,l,g,h,q,m,a,d,k,n,,,,,,,,,
c,l,g,m,h,o,e,q,m,o,o,m,e,a,d,f,k,,
i,j,n,b,a,h,f,k,,,,,,,,,,,
c,l,g,h,m,o,q,e,m,a,d,f,j,,,,,,
c,l,g,h,m,q,a,d,k,l,,,,,,,,,
i,j,b,n,h,d,f,k,,,,,,,,,,,
i,k,b,n,a,d,k,f,,,,,,,,,,,
i,p,b,n,a,q,k,f,,,,,,,,,,,
c,l,g,h,q,m,o,e,m,a,d,f,n,,,,,,
i,p,n,b,a,d,k,c,,,,,,,,,,,
c,l,g,h,q,m,a,d,h,k,,,,,,,,,
c,l,g,h,m,o,q,e,m,o,e,m,o,e,h,a,d,f,k
i,p,b,n,a,d,b,f,,,,,,,,,,,
i,j,b,n,c,d,f,k,,,,,,,,,,,
i,j,b,h,a,d,k,f,,,,,,,,,,,
i,p,b,n,a,k,f,k,,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,a,d,g,k,
i,j,b,b,a,d,f,k,,,,,,,,,,,
i,p,n,b,a,d,f,k,,,,,,,,,,,
i,j,n,b,a,f,f,k,,,,,,,,,,,
c,l,g,m,o,e,m,o,h,q,e,m,o,e,a,d,k,f,
c,l,g,h,q,m,a,i,k,f,,,,,,,,,
i,n,b,n,a,d,f,k,,,,,,,,,,,
o,l,g,h,m,q,a,d,f,k,,,,,,,,,
i,p,n,e,a,d,f,k,,,,,,,,,,,
c,l,g,h,m,q,o,e,m,o,e,m,o,e,a,d,q,f,
c,l,g,h,q,m,o,e,o,a,d,f,k,,,,,,
c,l,g,m,o,e,h,m,o,e,m,o,q,e,a,d,f,k,
c,l,g,h,j,q,a,d,f,k,,,,,,,,,
i,p,b,n,a,n,f,k,,,,,,,,,,,
o,p,b,n,a,d,k,f,,,,,,,,,,,
i,j,n,b,m,d,f,k,,,,,,,,,,,
n,p,n,b,a,d,k,f,,,,,,,,,,,
b,j,n,b,a,d,k,f,,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,a,d,n,k,
d,l,g,m,h,q,a,d,f,k,,,,,,,,,
i,j,k,b,a,d,f,k,,,,,,,,,,,
i,j,b,n,h,d,k,f,,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,a,d,k,f,
i,p,n,b,a,d,f,n,,,,,,,,,,,
i,p,n,b,a,h,k,f,,,,,,,,,,,
i,j,h,b,a,d,f,k,,,,,,,,,,,
i,p,b,n,h,d,k,f,,,,,,,,,,,
i,p,l,n,a,d,k,f,,,,,,,,,,,
b,l,g,h,q,m,a,d,k,f,,,,,,,,,
i,p,b,n,a,d,k,h,,,,,,,,,,,
c,l,g,m,o,e,d,h,q,a,d,f,k,,,,,,
k,p,n,b,a,d,f,k,,,,,,,,,,,
c,l,g,m,h,o,e,m,q,o,e,m,k,e,a,d,f,k,
c,l,g,h,q,m,o,e,m,o,e,q,a,d,f,k,,,
i,p,j,n,a,d,k,f,,,,,,,,,,,
c,l,g,m,o,h,e,m,q,o,e,c,a,d,k,f,,,
c,l,g,m,o,e,h,m,o,e,m,o,e,q,a,d,f,j,
i,j,n,b,a,d,f,g,,,,,,,,,,,
i,j,b,n,a,k,f,k,,,,,,,,,,,
i,p,b,n,i,d,f,k,,,,,,,,,,,
i,p,b,n,k,d,f,k,,,,,,,,,,,
c,l,l,m,h,q,o,e,m,a,d,k,f,,,,,,
i,j,n,b,a,h,f,k,,,,,,,,,,,
a,p,b,n,a,d,f,k,,,,,,,,,,,
c,l,g,h,q,m,a,m,k,f,,,,,,,,,
i,p,n,q,a,d,k,f,,,,,,,,,,,
i,j,n,b,a,d,o,f,,,,,,,,,,,
c,l,g,h,m,q,o,e,m,k,d,k,f,,,,,,
c,p,g,m,o,h,e,q,m,o,e,m,a,d,f,k,,,
f,l,g,m,o,e,m,o,e,m,o,h,q,e,a,d,f,k,
i,j,b,n,a,d,k,k,,,,,,,,,,,
c,l,g,m,o,e,m,h,q,a,d,f,f,,,,,,
c,l,g,m,g,e,h,q,m,a,d,f,k,,,,,,
i,p,b,n,f,d,k,f,,,,,,,,,,,
i,j,n,b,a,q,k,f,,,,,,,,,,,
i,j,b,n,n,d,f,k,,,,,,,,,,,
c,i,g,m,h,o,q,e,m,o,e,m,a,d,f,k,,,
c,k,g,m,h,q,a,d,k,f,,,,,,,,,
c,l,g,m,o,p,q,e,m,a,d,f,k,,,,,,
i,j,n,b,g,d,f,k,,,,,,,,,,,
i,j,n,b,a,d,k,n,,,,,,,,,,,
i,p,b,n,a,d,k,f,,,,,,,,,,,
i,j,n,b,a,d,f,o,,,,,,,,,,,
i,j,n,b,a,d,f,m,,,,,,,,,,,
i,p,n,b,a,d,k,k,,,,,,,,,,,
c,i,g,m,h,q,a,d,f,k,,,,,,,,,
i,j,b,h,a,d,f,k,,,,,,,,,,,
c,l,g,h,m,b,o,e,m,a,d,f,k,,,,,,
i,p,f,b,a,d,k,f,,,,,,,,,,,
i,j,b,k,a,d,f,k,,,,,,,,,,,
c,l,e,m,o,h,e,m,q,o,e,m,o,a,d,k,f,,
c,l,g,e,m,q,a,d,k,f,,,,,,,,,
i,p,n,b,a,d,g,f,,,,,,,,,,,
i,c,b,n,a,d,k,f,,,,,,,,,,,
c,l,g,h,m,q,o,e,m,o,d,f,k,,,,,,
i,p,b,n,a,d,f,e,,,,,,,,,,,
c,l,g,m,o,e,h,m,q,a,p,f,k,,,,,,
i,p,b,n,a,d,p,f,,,,,,,,,,,
c,l,g,a,h,q,a,d,k,f,,,,,,,,,
c,l,g,m,o,h,q,e,m,o,e,p,a,d,f,k,,,
i,p,b,n,p,d,k,f,,,,,,,,,,,
f,j,n,b,a,d,f,k,,,,,,,,,,,
i,p,n,b,a,d,m,k,,,,,,,,,,,
c,l,g,d,m,q,o,e,m,a,d,f,k,,,,,,
i,j,b,n,k,d,k,f,,,,,,,,,,,
c,l,g,h,q,i,a,d,f,k,,,,,,,,,
c,l,o,m,h,o,e,q,m,a,d,f,k,,,,,,
i,j,b,n,a,h,k,f,,,,,,,,,,,
c,l,g,m,o,h,q,j,m,a,d,k,f,,,,,,
l,p,n,b,a,d,k,f,,,,,,,,,,,
c,l,g,m,o,h,e,m,o,q,e,m,o,e,a,d,f,k,
f,j,b,n,a,d,k,f,,,,,,,,,,,
c,l,g,h,m,o,e,m,o,e,m,o,e,q,a,d,f,l,
c,l,g,m,o,e,n,q,m,a,d,k,f,,,,,,
c,h,g,h,q,m,o,e,m,o,e,m,a,d,k,f,,,
c,l,g,m,o,h,e,m,o,q,e,m,o,p,e,a,d,k,f
i,j,n,b,a,d,k,a,,,,,,,,,,,
c,l,g,h,q,m,o,e,m,a,j,k,f,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,k,a,d,f,k,
i,p,b,g,a,d,f,k,,,,,,,,,,,
c,l,g,b,q,m,a,d,k,f,,,,,,,,,
i,j,b,n,a,d,f,f,,,,,,,,,,,
i,p,n,b,a,d,i,f,,,,,,,,,,,
c,l,g,h,m,m,o,e,m,o,e,a,d,k,f,,,,
i,j,l,b,a,d,k,f,,,,,,,,,,,
c,l,g,h,q,m,o,e,m,a,d,i,f,,,,,,
i,p,n,b,a,d,k,e,,,,,,,,,,,
i,h,b,n,a,d,k,f,,,,,,,,,,,
i,j,n,b,n,d,k,f,,,,,,,,,,,
i,p,p,b,a,d,f,k,,,,,,,,,,,
c,l,g,m,h,o,q,m,m,a,d,k,f,,,,,,
c,l,g,g,q,m,o,e,m,a,d,k,f,,,,,,
i,p,n,b,m,d,f,k,,,,,,,,,,,
c,l,q,h,m,q,o,e,m,a,d,k,f,,,,,,
c,l,g,p,m,q,o,e,m,o,e,m,a,d,k,f,,,
i,p,b,c,a,d,k,f,,,,,,,,,,,
c,l,g,h,m,q,e,d,k,f,,,,,,,,,
c,l,g,m,o,e,g,m,q,a,d,k,f,,,,,,
i,j,n,f,a,d,k,f,,,,,,,,,,,
i,j,n,b,a,j,k,f,,,,,,,,,,,
c,a,g,h,q,m,a,d,k,f,,,,,,,,,
c,p,g,m,o,e,h,m,q,a,d,f,k,,,,,,
c,l,g,m,o,e,h,q,e,a,d,f,k,,,,,,
d,p,n,b,a,d,f,k,,,,,,,,,,,
c,l,g,h,q,m,a,e,m,a,d,f,k,,,,,,
c,l,h,h,q,m,o,e,m,o,e,m,o,e,a,d,f,k,
c,l,g,m,o,h,e,m,p,o,e,m,a,d,f,k,,,
i,j,c,n,a,d,f,k,,,,,,,,,,,
i,j,n,b,d,d,f,k,,,,,,,,,,,
c,l,g,h,m,q,a,m,f,k,,,,,,,,,
c,l,g,m,h,h,o,e,m,a,d,f,k,,,,,,
i,p,n,f,a,d,f,k,,,,,,,,,,,
c,l,g,h,m,o,e,q,m,o,e,m,o,e,p,d,f,k,
c,l,q,m,o,h,e,q,m,o,e,m,a,d,f,k,,,
c,l,g,m,o,h,q,e,m,a,f,f,k,,,,,,
q,p,n,b,a,d,f,k,,,,,,,,,,,
c,l,g,h,m,q,o,e,m,o,e,m,a,d,k,f,,,
i,j,b,n,a,d,j,k,,,,,,,,,,,
c,o,g,h,m,q,a,d,f,k,,,,,,,,,
i,p,n,b,a,d,b,f,,,,,,,,,,,
i,j,b,n,l,d,k,f,,,,,,,,,,,
i,p,n,b,a,d,q,f,,,,,,,,,,,
c,d,g,m,h,o,q,e,m,o,e,m,a,d,k,f,,,
i,p,j,b,a,d,k,f,,,,,,,,,,,
j,p,n,b,a,d,k,f,,,,,,,,,,,
c,l,g,h,q,m,o,c,m,a,d,f,k,,,,,,
c,l,g,m,h,o,n,e,m,a,d,f,k,,,,,,
c,l,g,e,q,m,a,d,k,f,,,,,,,,,
g,l,g,m,o,h,q,e,m,a,d,k,f,,,,,,
i,b,b,n,a,d,k,f,,,,,,,,,,,
i,p,n,b,a,h,f,k,,,,,,,,,,,
i,j,b,n,h,d,k,f,,,,,,,,,,,
i,j,a,b,a,d,f,k,,,,,,,,,,,
i,p,b,n,a,d,n,f,,,,,,,,,,,
i,j,b,n,a,d,f,l,,,,,,,,,,,
c,l,g,k,q,m,a,d,k,f,,,,,,,,,
i,j,b,n,k,d,f,k,,,,,,,,,,,
i,p,b,b,a,d,f,k,,,,,,,,,,,
c,l,g,h,m,o,e,e,m,o,e,m,a,d,k,f,,,
c,l,n,h,q,m,a,d,k,f,,,,,,,,,
i,l,b,n,a,d,k,f,,,,,,,,,,,
c,l,g,j,o,e,m,o,e,h,m,o,q,e,m,a,d,f,k
c,l,g,h,m,l,a,d,k,f,,,,,,,,,
i,j,b,n,a,d,q,f,,,,,,,,,,,
i,n,b,n,a,d,k,f,,,,,,,,,,,
i,j,n,b,a,d,f,k,,,,,,,,,,,
c,l,g,m,h,q,a,q,f,k,,,,,,,,,
i,p,b,n,a,d,p,k,,,,,,,,,,,
c,l,g,m,o,h,e,q,m,o,e,m,f,d,f,k,,,
i,p,b,b,a,d,f,k,,,,,,,,,,,
c,l,g,h,q,m,a,d,f,e,,,,,,,,,
i,p,n,b,a,d,d,f,,,,,,,,,,,
c,l,d,h,q,m,o,e,m,a,d,k,f,,,,,,
c,l,g,m,h,q,a,j,f,k,,,,,,,,,
i,p,h,n,a,d,k,f,,,,,,,,,,,
c,q,g,m,h,q,a,d,k,f,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,a,d,k,f,
c,l,g,m,h,q,o,e,m,a,d,l,k,,,,,,
i,a,b,n,a,d,k,f,,,,,,,,,,,
c,l,g,h,p,m,o,e,m,a,d,f,k,,,,,,
c,l,g,d,m,q,a,d,f,k,,,,,,,,,
i,e,b,n,a,d,k,f,,,,,,,,,,,
c,l,g,m,h,q,o,e,m,a,d,f,k,,,,,,
c,l,g,m,o,h,q,e,m,o,e,m,o,e,h,a,d,k,f
i,j,n,b,h,d,k,f,,,,,,,,,,,
c,l,g,m,o,h,q,e,m,a,g,k,f,,,,,,
c,l,g,h,m,q,o,e,m,a,i,k,f,,,,,,
i,p,b,g,a,d,k,f,,,,,,,,,,,
i,p,b,n,a,d,f,k,,,,,,,,,,,
c,l,b,h,m,o,q,e,m,o,e,m,o,e,a,d,k,f,
c,q,g,h,q,m,a,d,f,k,,,,,,,,,
c,l,g,h,q,e,a,d,f,k,,,,,,,,,
c,l,g,h,m,q,o,e,m,o,e,m,o,k,a,d,k,f,
i,j,n,b,a,d,f,k,,,,,,,,,,,
i,p,b,n,a,d,k,p,,,,,,,,,,,
m,j,n,b,a,d,k,f,,,,,,,,,,,
i,j,b,n,a,e,k,f,,,,,,,,,,,
c,l,g,m,h,q,a,d,k,c,,,,,,,,,
i,n,b,n,a,d,k,f,,,,,,,,,,,
i,j,b,n,q,d,f,k,,,,,,,,,,,
c,l,g,h,q,m,g,d,f,k,,,,,,,,,
c,l,g,h,q,m,a,d,b,f,,,,,,,,,
c,l,g,m,h,o,e,q,m,a,l,k,f,,,,,,
i,j,q,b,a,d,f,k,,,,,,,,,,,
i,p,b,n,a,d,f,k,,,,,,,,,,,
i,j,n,b,a,e,f,k,,,,,,,,,,,
i,p,b,n,a,d,k,p,,,,,,,,,,,
i,a,b,n,a,d,f,k,,,,,,,,,,,
i,j,b,n,a,d,a,f,,,,,,,,,,,
i,q,n,b,a,d,k,f,,,,,,,,,,,
i,e,b,n,a,d,f,k,,,,,,,,,,,
i,p,n,b,a,d,f,n,,,,,,,,,,,
o,j,b,n,a,d,k,f,,,,,,,,,,,
i,p,n,b,k,d,k,f,,,,,,,,,,,
i,p,b,n,a,d,k,i,,,,,,,,,,,
i,j,n,b,a,d,h,f,,,,,,,,,,,
c,l,g,m,o,e,m,h,q,o,e,m,o,e,a,d,f,f,
i,p,b,n,a,d,k,j,,,,,,,,,,,
k,p,b,n,a,d,k,f,,,,,,,,,,,
i,a,b,n,a,d,f,k,,,,,,,,,,,
c,l,g,m,o,e,h,m,o,q,e,m,o,e,a,d,f,a,
i,p,b,n,a,d,k,i,,,,,,,,,,,
i,p,n,b,a,d,f,k,,,,,,,,,,,
k,l,g,m,h,q,a,d,f,k,,,,,,,,,
c,j,g,h,q,m,a,d,f,k,,,,,,,,,
c,l,g,k,o,h,q,e,m,o,e,m,a,d,k,f,,,
i,p,b,n,a,d,f,k,,,,,,,,,,,
i,p,n,b,f,d,k,f,,,,,,,,,,,
c,l,g,m,o,h,d,e,m,o,e,m,a,d,f,k,,,
c,l,g,h,q,m,a,d,k,k,,,,,,,,,
i,p,g,n,a,d,k,f,,,,,,,,,,,
c,l,g,h,q,a,a,d,f,k,,,,,,,,,
i,l,n,b,a,d,f,k,,,,,,,,,,,
c,l,g,h,q,q,o,e,m,a,d,f,k,,,,,,
i,p,b,n,a,d,k,o,,,,,,,,,,,
c,l,g,h,m,o,q,e,m,p,d,f,k,,,,,,
i,p,n,b,a,d,f,d,,,,,,,,,,,
i,p,b,b,a,d,f,k,,,,,,,,,,,
i,m,b,n,a,d,f,k,,,,,,,,,,,
c,l,g,m,o,h,q,e,m,o,e,m,o,e,j,a,d,k,f
c,l,g,m,o,h,q,e,m,o,e,m,d,k,f,,,,
i,j,b,l,a,d,k,f,,,,,,,,,,,
c,l,g,e,h,o,q,e,m,a,d,f,k,,,,,,
c,l,g,m,o,e,m,o,e,m,o,e,h,q,a,a,d,k,f
c,l,g,l,m,q,a,d,f,k,,,,,,,,,
i,p,n,p,a,d,k,f,,,,,,,,,,,
i,j,b,o,a,d,k,f,,,,,,,,,,,
i,j,n,b,a,d,k,f,,,,,,,,,,,
c,l,g,h,q,m,o,e,f,a,d,f,k,,,,,,
i,j,d,n,a,d,k,f,,,,,,,,,,,
c,e,g,m,h,q,a,d,k,f,,,,,,,,,
c,l,g,h,q,m,o,e,m,c,d,f,k,,,,,,
c,l,g,m,o,e,m,l,q,o,e,m,a,d,f,k,,,
c,l,g,m,m,q,o,e,m,o,e,a,d,f,k,,,,
c,l,g,m,o,e,m,h,q,o,e,m,o,e,a,d,f,k,
c,l,m,m,h,q,a,d,f,k,,,,,,,,,
c,l,g,i,q,m,o,e,m,a,d,f,k,,,,,,
c,l,e,h,q,m,a,d,f,k,,,,,,,,,
c,l,g,h,q,m,o,e,m,a,d,k,c,,,,,,
i,p,n,b,a,n,k,f,,,,,,,,,,,
c,l,g,m,o,e,m,h,q,o,e,m,i,d,f,k,,,
c,l,g,h,q,m,a,d,k,f,,,,,,,,,
c,l,g,h,m,q,o,f,m,a,d,k,f,,,,,,
i,j,b,n,g,d,k,f,,,,,,,,,,,
i,j,h,n,a,d,k,f,,,,,,,,,,,
c,l,g,h,m,o,e,q,o,o,e,m,a,d,f,k,,,
e,l,g,m,o,h,q,e,m,a,d,k,f,,,,,,
i,j,b,n,a,d,m,f,,,,,,,,,,,
