0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
c,l,g,m,k,q,a,d,h,f,,,,,,,,
i,j,b,n,a,d,f,k,,,,,,,,,,
c,l,g,m,h,q,f,d,k,a,,,,,,,,
c,l,k,m,h,q,a,d,g,f,,,,,,,,
c,l,h,g,m,q,a,d,k,f,,,,,,,,
c,a,g,h,m,q,l,d,k,f,,,,,,,,
i,j,b,n,f,d,a,k,,,,,,,,,,
e,l,g,m,o,e,h,m,o,c,m,o,e,q,a,d,k,f
c,l,d,h,m,q,o,e,m,a,g,k,f,,,,,
c,l,g,h,q,m,o,e,m,k,e,m,a,d,o,f,,
i,j,n,b,a,f,k,d,,,,,,,,,,
d,j,b,n,a,i,f,k,,,,,,,,,,
c,l,g,h,m,o,q,e,a,m,d,f,k,,,,,
i,j,b,n,a,k,d,f,,,,,,,,,,
c,l,k,h,m,o,e,m,o,e,m,o,q,e,a,d,g,f
n,p,b,i,a,d,f,k,,,,,,,,,,
b,j,n,i,a,d,k,f,,,,,,,,,,
c,m,g,m,o,e,m,h,q,o,e,o,e,l,a,d,k,f
c,l,d,h,q,m,o,e,m,a,g,f,k,,,,,
c,l,g,f,q,m,a,d,h,k,,,,,,,,
i,p,b,d,a,n,k,f,,,,,,,,,,
c,l,g,h,e,o,e,q,m,o,m,m,a,d,f,k,,
c,l,g,m,h,m,o,e,m,o,e,o,e,q,a,d,f,k
c,l,g,h,m,o,e,m,q,a,f,d,k,,,,,
m,l,g,h,m,o,q,e,c,a,d,k,f,,,,,
i,b,p,n,a,d,f,k,,,,,,,,,,
c,a,g,m,o,h,q,e,m,l,d,k,f,,,,,
c,l,g,h,q,m,f,d,k,a,,,,,,,,
i,j,n,b,d,a,f,k,,,,,,,,,,
c,l,g,m,o,e,m,o,e,m,h,q,o,e,a,d,f,k
c,l,g,m,o,e,m,h,d,a,q,k,f,,,,,
c,l,g,h,o,o,q,e,m,o,e,m,m,e,a,d,f,k
c,l,g,h,m,o,q,e,d,a,m,k,f,,,,,
i,j,b,n,a,d,k,f,,,,,,,,,,
l,c,g,h,m,q,o,e,m,a,d,k,f,,,,,
c,h,g,l,q,m,o,e,m,a,d,f,k,,,,,
i,a,n,b,j,d,f,k,,,,,,,,,,
i,k,n,b,a,d,f,p,,,,,,,,,,
c,a,g,h,q,m,o,e,m,l,d,k,f,,,,,
i,j,b,n,f,d,a,k,,,,,,,,,,
o,l,g,h,m,c,q,e,m,a,d,k,f,,,,,
c,l,g,m,h,a,e,m,o,e,m,o,q,e,o,d,k,f
e,l,g,m,o,h,e,q,m,o,c,m,a,d,k,f,,
c,l,g,h,q,o,o,e,m,m,e,m,a,d,k,f,,
i,j,f,b,a,d,k,n,,,,,,,,,,
l,c,g,h,q,m,o,e,m,a,d,k,f,,,,,
c,k,g,h,m,o,q,e,m,o,e,m,a,d,l,f,,
c,l,g,m,h,o,a,e,m,q,d,k,f,,,,,
c,l,g,m,h,q,a,d,f,k,,,,,,,,
i,j,b,n,k,d,a,f,,,,,,,,,,
i,p,b,n,f,d,a,k,,,,,,,,,,
c,l,q,h,g,m,o,e,m,o,e,m,o,e,a,d,f,k
c,d,g,h,m,o,q,e,m,a,l,k,f,,,,,
c,l,g,h,a,m,o,e,m,q,d,k,f,,,,,
i,p,n,b,a,d,k,f,,,,,,,,,,
i,j,n,b,a,d,k,f,,,,,,,,,,
i,j,d,n,a,b,k,f,,,,,,,,,,
i,j,k,b,a,d,f,n,,,,,,,,,,
i,p,n,a,b,d,k,f,,,,,,,,,,
i,p,f,n,a,d,k,b,,,,,,,,,,
a,j,n,b,i,d,f,k,,,,,,,,,,
a,l,g,h,m,o,q,e,m,c,d,k,f,,,,,
i,j,b,n,a,d,f,k,,,,,,,,,,
i,j,f,b,a,d,n,k,,,,,,,,,,
c,l,g,h,a,m,q,d,k,f,,,,,,,,
c,l,g,h,m,o,q,e,m,a,d,f,k,,,,,
i,p,n,f,a,d,k,b,,,,,,,,,,
c,l,g,k,o,h,e,q,m,a,d,m,f,,,,,
a,l,g,m,h,q,c,d,k,f,,,,,,,,
c,l,g,h,m,q,o,e,m,d,a,k,f,,,,,
b,j,n,i,a,d,f,k,,,,,,,,,,
c,l,g,o,o,h,e,m,m,q,e,m,o,e,a,d,f,k
c,l,g,q,h,m,a,d,k,f,,,,,,,,
c,l,g,m,h,o,o,q,m,e,e,m,o,e,a,d,f,k
j,i,n,b,a,d,f,k,,,,,,,,,,
c,l,g,h,m,f,q,e,m,a,d,o,k,,,,,
c,l,g,h,m,q,k,d,a,f,,,,,,,,
n,j,b,i,a,d,f,k,,,,,,,,,,
i,b,p,n,a,d,k,f,,,,,,,,,,
i,f,b,n,a,d,k,p,,,,,,,,,,
o,l,g,h,q,m,c,e,m,a,d,f,k,,,,,
f,p,n,b,a,d,k,i,,,,,,,,,,
l,c,g,h,q,m,a,d,f,k,,,,,,,,
c,l,g,m,h,o,q,e,m,o,e,m,o,e,a,d,f,k
n,p,b,i,a,d,k,f,,,,,,,,,,
i,d,b,n,a,j,f,k,,,,,,,,,,
i,j,b,n,a,f,k,d,,,,,,,,,,
i,p,d,n,a,b,f,k,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,a,d,f,k
k,j,n,b,a,d,f,i,,,,,,,,,,
i,p,n,b,f,d,a,k,,,,,,,,,,
i,j,n,a,b,d,f,k,,,,,,,,,,
c,l,g,m,o,e,f,o,h,q,e,m,o,e,m,a,d,k
h,l,g,c,q,m,a,d,k,f,,,,,,,,
i,j,b,d,a,n,f,k,,,,,,,,,,
c,l,g,h,m,q,f,d,a,k,,,,,,,,
i,p,n,k,a,d,f,b,,,,,,,,,,
c,l,g,h,m,q,o,e,m,o,e,m,o,k,a,d,e,f
c,l,g,d,q,m,o,e,m,a,h,f,k,,,,,
c,l,g,m,o,e,h,m,o,e,m,o,q,e,a,d,f,k
c,l,g,h,m,d,a,q,f,k,,,,,,,,
i,k,b,n,a,d,f,p,,,,,,,,,,
i,n,b,p,a,d,k,f,,,,,,,,,,
i,b,n,j,a,d,f,k,,,,,,,,,,
i,f,n,b,a,d,k,p,,,,,,,,,,
i,j,b,n,a,d,k,f,,,,,,,,,,
c,l,g,h,q,d,o,e,m,o,e,m,o,e,m,a,f,k
c,q,g,m,h,l,a,d,f,k,,,,,,,,
i,j,n,b,k,d,f,a,,,,,,,,,,
i,j,b,d,a,n,k,f,,,,,,,,,,
c,m,g,h,q,m,o,e,m,o,e,o,e,l,a,d,k,f
i,p,n,b,a,f,d,k,,,,,,,,,,
i,p,n,a,b,d,k,f,,,,,,,,,,
i,j,n,b,f,d,a,k,,,,,,,,,,
i,d,b,n,a,p,k,f,,,,,,,,,,
i,a,b,n,p,d,k,f,,,,,,,,,,
c,l,g,h,q,m,k,d,a,f,,,,,,,,
n,p,b,i,a,d,k,f,,,,,,,,,,
c,l,g,m,a,e,m,h,q,o,d,f,k,,,,,
i,p,n,b,d,a,f,k,,,,,,,,,,
c,l,g,m,e,o,h,m,q,o,e,m,o,e,a,d,f,k
h,l,g,c,q,m,o,e,m,o,e,m,a,d,f,k,,
i,p,b,d,a,n,k,f,,,,,,,,,,
c,l,g,m,o,e,h,m,q,o,e,m,a,d,k,f,,
c,l,g,o,m,e,h,m,o,e,m,o,e,q,a,d,f,k
i,n,j,b,a,d,f,k,,,,,,,,,,
j,i,b,n,a,d,f,k,,,,,,,,,,
i,p,b,n,a,d,k,f,,,,,,,,,,
n,p,b,i,a,d,f,k,,,,,,,,,,
c,o,g,m,h,q,l,e,m,a,d,k,f,,,,,
i,j,f,b,a,d,n,k,,,,,,,,,,
b,p,i,n,a,d,f,k,,,,,,,,,,
d,l,g,h,q,m,a,c,k,f,,,,,,,,
i,p,b,n,a,d,k,f,,,,,,,,,,
i,j,n,b,a,f,k,d,,,,,,,,,,
c,k,g,h,m,q,o,e,m,a,d,l,f,,,,,
m,l,g,c,o,h,e,q,m,o,e,m,a,d,f,k,,
c,l,g,m,o,e,m,o,e,m,e,h,q,o,a,d,f,k
i,j,b,f,a,d,k,n,,,,,,,,,,
g,l,c,m,o,e,m,h,q,a,d,k,f,,,,,
c,f,g,m,o,e,h,q,m,a,d,l,k,,,,,
k,p,b,n,a,d,i,f,,,,,,,,,,
i,j,n,b,k,d,a,f,,,,,,,,,,
i,j,b,n,a,f,d,k,,,,,,,,,,
c,l,g,m,h,o,q,e,m,a,e,m,o,d,f,k,,
c,l,g,k,h,q,a,d,m,f,,,,,,,,
c,l,g,m,f,h,q,e,m,a,d,o,k,,,,,
i,d,n,b,a,j,f,k,,,,,,,,,,
i,j,n,b,a,f,k,d,,,,,,,,,,
i,p,a,n,b,d,k,f,,,,,,,,,,
i,d,n,b,a,j,f,k,,,,,,,,,,
i,j,n,k,a,d,f,b,,,,,,,,,,
i,n,p,b,a,d,k,f,,,,,,,,,,
c,g,l,m,h,q,a,d,f,k,,,,,,,,
i,j,b,k,a,d,f,n,,,,,,,,,,
c,l,g,h,m,o,q,e,m,a,d,f,k,,,,,
i,p,n,b,d,a,k,f,,,,,,,,,,
i,d,b,n,a,j,f,k,,,,,,,,,,
c,l,g,m,o,h,e,m,q,o,e,m,o,f,a,d,k,e
c,l,g,h,m,k,a,d,q,f,,,,,,,,
i,p,n,b,k,d,a,f,,,,,,,,,,
i,j,d,n,a,b,k,f,,,,,,,,,,
c,l,g,h,m,q,d,e,m,a,o,f,k,,,,,
i,p,b,f,a,d,n,k,,,,,,,,,,
c,l,g,m,o,e,h,q,m,a,d,f,k,,,,,
i,f,b,n,a,d,k,p,,,,,,,,,,
c,l,h,m,g,q,a,d,k,f,,,,,,,,
c,l,d,m,o,h,q,e,m,o,e,m,a,g,f,k,,
i,p,b,n,f,d,k,a,,,,,,,,,,
i,j,n,b,a,k,f,d,,,,,,,,,,
i,p,n,b,a,d,k,f,,,,,,,,,,
l,c,g,h,m,q,o,e,m,a,d,f,k,,,,,
i,n,b,j,a,d,k,f,,,,,,,,,,
c,m,g,h,q,l,a,d,f,k,,,,,,,,
c,f,g,m,h,o,e,q,m,a,d,l,k,,,,,
k,j,b,n,a,d,i,f,,,,,,,,,,
c,l,g,m,o,h,q,e,a,m,d,k,f,,,,,
i,p,k,b,a,d,n,f,,,,,,,,,,
o,l,g,m,o,h,e,m,o,q,e,m,c,e,a,d,f,k
i,k,b,n,a,d,j,f,,,,,,,,,,
c,e,g,h,m,o,e,m,o,e,m,o,q,l,a,d,f,k
c,l,g,m,o,m,h,q,e,a,d,k,f,,,,,
k,l,g,h,q,m,o,e,m,o,e,m,a,d,c,f,,
c,l,g,m,o,h,e,m,o,q,e,m,o,e,a,d,k,f
i,j,n,d,a,b,k,f,,,,,,,,,,
f,l,g,h,q,m,o,e,m,a,d,k,c,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,o,e,a,d,f,k
i,p,b,n,a,f,d,k,,,,,,,,,,
c,q,g,h,l,m,a,d,k,f,,,,,,,,
d,j,b,n,a,i,k,f,,,,,,,,,,
i,p,n,b,k,d,a,f,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,k,d,a,f,,
i,j,b,n,a,d,k,f,,,,,,,,,,
c,o,g,h,q,m,l,e,m,a,d,k,f,,,,,
d,p,n,b,a,i,k,f,,,,,,,,,,
i,j,b,a,n,d,k,f,,,,,,,,,,
i,n,j,b,a,d,k,f,,,,,,,,,,
i,p,d,b,a,n,f,k,,,,,,,,,,
c,l,g,m,h,m,q,e,o,a,d,k,f,,,,,
c,l,g,a,q,m,o,e,m,h,d,k,f,,,,,
i,p,a,b,n,d,f,k,,,,,,,,,,
c,l,g,q,m,h,o,e,m,a,d,k,f,,,,,
c,l,g,h,m,q,o,e,m,o,e,m,f,d,k,a,,
k,p,b,n,a,d,i,f,,,,,,,,,,
c,l,g,h,f,q,a,d,k,m,,,,,,,,
c,l,g,m,o,e,h,m,q,a,d,k,f,,,,,
i,j,k,b,a,d,n,f,,,,,,,,,,
i,j,n,b,d,a,k,f,,,,,,,,,,
h,l,g,c,q,m,a,d,k,f,,,,,,,,
c,l,m,m,o,e,h,g,q,a,d,f,k,,,,,
c,l,g,m,e,o,h,q,m,a,d,f,k,,,,,
i,p,k,b,a,d,f,n,,,,,,,,,,
c,l,e,h,q,m,o,g,m,a,d,f,k,,,,,
c,l,g,h,m,m,o,e,q,o,e,m,o,e,a,d,f,k
c,l,g,m,o,k,e,m,q,o,e,m,a,d,f,h,,
i,j,b,k,a,d,f,n,,,,,,,,,,
i,j,n,b,a,f,d,k,,,,,,,,,,
d,l,g,h,m,q,a,c,f,k,,,,,,,,
c,o,g,m,h,q,l,e,m,a,d,f,k,,,,,
f,p,n,b,a,d,i,k,,,,,,,,,,
c,l,g,h,m,o,e,q,m,a,e,m,o,e,o,d,f,k
c,l,g,m,k,h,e,q,m,o,e,m,a,d,f,o,,
c,l,g,f,o,h,q,e,m,a,d,m,k,,,,,
i,p,k,b,a,d,f,n,,,,,,,,,,
c,l,g,h,q,m,o,e,m,o,e,m,a,d,k,f,,
i,j,b,n,d,a,f,k,,,,,,,,,,
c,h,g,l,m,q,a,d,f,k,,,,,,,,
f,p,n,b,a,d,k,i,,,,,,,,,,
i,j,b,d,a,n,k,f,,,,,,,,,,
i,a,n,b,p,d,k,f,,,,,,,,,,
c,l,g,m,e,o,q,h,m,o,e,m,a,d,k,f,,
b,p,n,i,a,d,k,f,,,,,,,,,,
i,p,n,f,a,d,k,b,,,,,,,,,,
g,l,c,h,q,m,o,e,m,a,d,f,k,,,,,
m,l,g,c,h,o,q,e,m,a,d,f,k,,,,,
a,l,g,h,q,m,c,d,k,f,,,,,,,,
c,l,g,m,o,h,q,e,d,a,m,k,f,,,,,
i,j,b,d,a,n,k,f,,,,,,,,,,
d,p,n,b,a,i,f,k,,,,,,,,,,
i,j,d,n,a,b,k,f,,,,,,,,,,
i,n,j,b,a,d,f,k,,,,,,,,,,
i,p,b,k,a,d,n,f,,,,,,,,,,
i,j,b,a,n,d,f,k,,,,,,,,,,
l,c,g,h,q,m,a,d,k,f,,,,,,,,
i,j,b,a,n,d,f,k,,,,,,,,,,
i,d,b,n,a,p,f,k,,,,,,,,,,
c,l,g,h,e,o,m,q,m,o,e,m,a,d,k,f,,
c,l,g,q,h,m,a,d,k,f,,,,,,,,
i,p,b,n,a,k,d,f,,,,,,,,,,
c,l,g,m,o,e,f,o,e,h,m,o,q,e,m,a,d,k
c,l,g,h,m,q,a,k,d,f,,,,,,,,
i,d,b,n,a,j,k,f,,,,,,,,,,
i,j,b,n,d,a,k,f,,,,,,,,,,
i,n,j,b,a,d,f,k,,,,,,,,,,
d,l,g,m,h,q,a,c,f,k,,,,,,,,
n,p,b,i,a,d,f,k,,,,,,,,,,
c,l,g,m,o,h,e,m,q,o,e,m,a,d,f,k,,
i,p,a,b,n,d,f,k,,,,,,,,,,
c,l,m,h,q,g,a,d,f,k,,,,,,,,
k,p,n,b,a,d,i,f,,,,,,,,,,
c,d,g,h,q,m,o,e,m,a,l,k,f,,,,,
c,l,f,m,h,q,a,d,g,k,,,,,,,,
a,p,b,n,i,d,k,f,,,,,,,,,,
c,m,g,l,h,q,a,d,k,f,,,,,,,,
c,l,g,a,q,m,o,e,m,o,e,m,o,e,h,d,k,f
c,l,g,m,h,a,o,e,m,q,d,f,k,,,,,
i,j,n,b,a,d,k,f,,,,,,,,,,
c,l,g,h,q,m,o,a,m,e,d,f,k,,,,,
g,l,c,h,m,q,a,d,f,k,,,,,,,,
f,j,b,n,a,d,k,i,,,,,,,,,,
c,l,g,m,h,q,o,e,d,a,m,f,k,,,,,
c,l,g,m,o,h,q,e,m,o,e,m,o,e,d,a,k,f
i,j,f,b,a,d,k,n,,,,,,,,,,
c,l,g,m,o,h,d,e,m,a,q,k,f,,,,,
c,l,g,h,m,q,f,e,m,a,d,k,o,,,,,
i,p,d,n,a,b,k,f,,,,,,,,,,
i,p,a,n,b,d,f,k,,,,,,,,,,
c,l,g,h,m,o,q,e,m,o,e,m,o,e,a,k,d,f
c,l,h,g,q,m,a,d,f,k,,,,,,,,
c,q,g,h,l,m,a,d,f,k,,,,,,,,
c,l,g,h,m,q,o,m,m,o,e,o,e,e,a,d,k,f
i,p,n,b,a,k,f,d,,,,,,,,,,
i,p,b,f,a,d,k,n,,,,,,,,,,
b,j,n,i,a,d,k,f,,,,,,,,,,
d,j,b,n,a,i,k,f,,,,,,,,,,
c,f,g,m,h,q,a,d,k,l,,,,,,,,
i,j,f,n,a,d,k,b,,,,,,,,,,
k,j,b,n,a,d,f,i,,,,,,,,,,
q,l,g,h,c,m,a,d,f,k,,,,,,,,
c,l,g,h,f,m,a,d,k,q,,,,,,,,
c,l,g,h,m,o,e,q,m,a,d,k,f,,,,,
i,j,n,k,a,d,f,b,,,,,,,,,,
k,p,b,n,a,d,f,i,,,,,,,,,,
i,j,a,b,n,d,f,k,,,,,,,,,,
i,p,n,b,a,d,k,f,,,,,,,,,,
f,j,b,n,a,d,i,k,,,,,,,,,,
i,a,b,n,j,d,k,f,,,,,,,,,,
i,n,p,b,a,d,k,f,,,,,,,,,,
i,j,b,n,a,f,d,k,,,,,,,,,,
i,p,n,d,a,b,f,k,,,,,,,,,,
i,j,d,n,a,b,k,f,,,,,,,,,,
i,b,n,p,a,d,k,f,,,,,,,,,,
i,p,b,n,a,f,k,d,,,,,,,,,,
k,j,n,b,a,d,i,f,,,,,,,,,,
c,l,g,m,o,e,m,q,h,o,e,m,o,e,a,d,f,k
i,p,b,n,f,d,k,a,,,,,,,,,,
f,p,b,n,a,d,k,i,,,,,,,,,,
j,i,b,n,a,d,f,k,,,,,,,,,,
l,c,g,m,o,e,h,m,o,q,e,m,o,e,a,d,f,k
i,p,b,n,a,f,k,d,,,,,,,,,,
i,p,a,b,n,d,f,k,,,,,,,,,,
m,l,g,c,h,q,a,d,f,k,,,,,,,,
c,l,g,q,h,m,a,d,f,k,,,,,,,,
c,l,g,m,o,h,q,e,m,f,e,m,a,d,k,o,,
i,p,b,k,a,d,f,n,,,,,,,,,,
i,k,n,b,a,d,p,f,,,,,,,,,,
c,l,g,m,o,h,q,k,m,o,e,m,a,d,f,e,,
m,l,g,h,q,c,a,d,k,f,,,,,,,,
i,d,b,n,a,p,k,f,,,,,,,,,,
c,l,g,d,q,m,a,h,f,k,,,,,,,,
i,j,n,d,a,b,f,k,,,,,,,,,,
k,l,g,h,m,q,o,e,m,a,d,f,c,,,,,
i,p,b,n,a,f,k,d,,,,,,,,,,
c,l,g,f,m,o,q,e,m,a,d,h,k,,,,,
i,p,n,b,d,a,f,k,,,,,,,,,,
i,f,b,n,a,d,p,k,,,,,,,,,,
n,j,b,i,a,d,f,k,,,,,,,,,,
c,l,g,o,o,h,q,e,m,m,e,m,o,e,a,d,k,f
c,l,g,m,o,h,q,e,m,o,f,m,a,d,k,e,,
k,j,b,n,a,d,i,f,,,,,,,,,,
c,l,g,o,h,m,q,e,m,a,d,f,k,,,,,
m,l,g,m,o,e,m,o,e,c,o,e,h,q,a,d,k,f
c,l,g,f,m,q,a,d,h,k,,,,,,,,
i,p,d,b,a,n,k,f,,,,,,,,,,
i,j,b,n,d,a,k,f,,,,,,,,,,
d,j,n,b,a,i,k,f,,,,,,,,,,
c,l,g,h,q,m,o,d,m,a,e,f,k,,,,,
i,j,a,n,b,d,k,f,,,,,,,,,,
c,l,g,m,k,q,a,d,h,f,,,,,,,,
c,l,g,h,q,k,o,e,m,a,d,f,m,,,,,
c,l,g,m,o,e,m,h,q,o,a,m,e,d,f,k,,
c,l,m,h,m,q,o,e,g,o,e,m,a,d,f,k,,
c,l,g,o,o,e,m,h,q,o,e,m,e,m,a,d,f,k
c,l,g,m,h,q,a,k,f,d,,,,,,,,
c,l,g,h,q,e,o,m,m,a,d,f,k,,,,,
k,l,g,h,q,m,a,d,f,c,,,,,,,,
c,l,g,h,k,m,o,e,m,a,d,q,f,,,,,
i,p,n,b,k,d,a,f,,,,,,,,,,
c,a,g,m,o,e,m,h,q,o,e,m,l,d,f,k,,
c,l,g,h,q,m,f,d,k,a,,,,,,,,
c,l,g,h,m,q,o,e,m,d,a,k,f,,,,,
i,j,b,n,k,d,a,f,,,,,,,,,,
i,j,n,b,a,d,k,f,,,,,,,,,,
c,l,g,h,o,m,e,q,m,o,e,m,a,d,f,k,,
c,a,g,m,o,h,q,e,m,l,d,k,f,,,,,
i,a,b,n,j,d,k,f,,,,,,,,,,
c,l,q,h,g,m,a,d,f,k,,,,,,,,
p,i,n,b,a,d,f,k,,,,,,,,,,
c,f,g,m,h,q,a,d,k,l,,,,,,,,
i,d,b,n,a,p,f,k,,,,,,,,,,
i,f,n,b,a,d,k,p,,,,,,,,,,
b,p,i,n,a,d,k,f,,,,,,,,,,
c,l,g,m,o,e,m,h,o,q,e,m,a,d,f,k,,
c,l,g,f,o,h,e,q,m,a,d,k,m,,,,,
i,j,b,n,a,f,k,d,,,,,,,,,,
h,l,g,c,q,m,a,d,k,f,,,,,,,,
a,p,n,b,i,d,k,f,,,,,,,,,,
m,l,g,m,o,e,h,q,c,a,d,f,k,,,,,
i,f,n,b,a,d,j,k,,,,,,,,,,
i,b,n,j,a,d,k,f,,,,,,,,,,
c,l,g,m,h,o,e,q,m,a,d,k,f,,,,,
c,l,q,h,g,m,o,e,m,o,e,m,a,d,f,k,,
