0,1,2,3,4,5,6,7,8,9,10
i,k,e,l,j,o,,,,,
b,c,m,c,,,,,,,
b,m,q,c,,,,,,,
c,b,m,c,,,,,,,
i,k,c,e,l,o,a,o,a,o,
g,f,h,p,q,f,n,m,c,,
g,h,d,q,p,n,f,m,c,,
i,k,e,j,l,o,a,o,,,
g,p,h,q,p,n,f,m,c,,
e,d,,,,,,,,,
g,h,q,p,d,j,f,m,c,,
i,b,m,c,,,,,,,
b,i,m,c,,,,,,,
b,d,,,,,,,,,
i,k,g,e,l,o,,,,,
e,d,,,,,,,,,
c,b,m,c,,,,,,,
h,d,,,,,,,,,
g,h,p,g,q,n,f,m,c,,
b,p,m,c,,,,,,,
i,k,e,l,o,a,c,o,,,
b,n,m,c,,,,,,,
n,b,m,c,,,,,,,
b,m,e,c,,,,,,,
b,m,o,c,,,,,,,
d,d,,,,,,,,,
b,d,,,,,,,,,
e,i,k,e,l,o,,,,,
a,d,,,,,,,,,
b,m,b,c,,,,,,,
g,p,h,q,j,k,f,m,c,,
k,i,k,e,l,o,a,o,a,o,a
j,d,,,,,,,,,
a,d,,,,,,,,,
g,q,p,h,h,j,f,m,c,,
d,g,q,h,p,j,f,m,c,,
i,k,e,k,l,o,,,,,
c,d,,,,,,,,,
a,d,,,,,,,,,
i,k,e,l,o,f,a,o,,,
g,p,h,q,c,n,f,m,c,,
g,q,m,h,p,j,f,m,c,,
g,g,h,p,q,f,n,m,c,,
b,o,m,c,,,,,,,
e,b,m,c,,,,,,,
e,d,,,,,,,,,
c,i,k,e,l,o,,,,,
g,q,h,c,p,n,f,m,c,,
b,b,m,c,,,,,,,
e,b,m,c,,,,,,,
j,b,m,c,,,,,,,
b,i,k,e,l,o,,,,,
g,h,q,p,n,j,f,m,c,,
g,q,l,p,h,f,j,m,c,,
g,h,i,q,p,f,n,m,c,,
h,b,m,c,,,,,,,
g,p,q,j,h,n,f,m,c,,
g,h,p,q,n,f,h,m,c,,
i,k,g,e,l,o,,,,,
q,d,,,,,,,,,
p,d,,,,,,,,,
a,d,,,,,,,,,
b,q,m,c,,,,,,,
i,d,,,,,,,,,
p,d,,,,,,,,,
b,o,m,c,,,,,,,
i,k,e,l,j,o,a,o,a,o,
g,h,j,p,q,f,n,m,c,,
b,p,m,c,,,,,,,
b,q,m,c,,,,,,,
b,c,m,c,,,,,,,
g,p,q,h,n,f,m,q,c,,
p,d,,,,,,,,,
p,d,,,,,,,,,
i,k,e,l,o,a,o,a,a,o,
j,b,m,c,,,,,,,
b,f,m,c,,,,,,,
i,k,e,l,o,a,o,a,e,o,a
b,j,m,c,,,,,,,
g,h,q,p,h,f,j,m,c,,
g,p,q,h,e,f,n,m,c,,
b,m,d,c,,,,,,,
b,m,l,c,,,,,,,
k,g,h,q,p,n,f,m,c,,
a,b,m,c,,,,,,,
i,k,e,f,l,o,a,o,,,
f,b,m,c,,,,,,,
b,o,m,c,,,,,,,
b,m,m,c,,,,,,,
g,p,h,q,f,n,m,b,c,,
k,b,m,c,,,,,,,
i,d,,,,,,,,,
i,k,e,l,o,n,a,o,a,o,a
i,k,e,l,k,o,a,o,,,
l,b,m,c,,,,,,,
m,b,m,c,,,,,,,
q,b,m,c,,,,,,,
n,d,,,,,,,,,
j,b,m,c,,,,,,,
g,h,q,p,f,j,m,l,c,,
i,d,,,,,,,,,
i,k,e,h,l,o,,,,,
b,j,m,c,,,,,,,
i,k,e,f,l,o,,,,,
i,k,e,i,l,o,a,o,,,
g,p,h,b,q,j,f,m,c,,
k,i,k,e,l,o,,,,,
j,g,p,h,q,f,n,m,c,,
f,d,,,,,,,,,
i,k,e,l,d,o,,,,,
i,d,,,,,,,,,
g,q,p,h,b,n,f,m,c,,
g,q,h,p,n,f,q,m,c,,
g,h,a,q,p,n,f,m,c,,
i,k,e,i,l,o,,,,,
i,g,k,e,l,o,,,,,
f,d,,,,,,,,,
g,d,,,,,,,,,
i,k,e,q,l,o,,,,,
m,d,,,,,,,,,
h,d,,,,,,,,,
g,h,p,q,n,d,f,m,c,,
g,q,h,p,q,j,f,m,c,,
b,m,k,c,,,,,,,
g,h,p,q,f,d,n,m,c,,
g,q,h,q,p,j,f,m,c,,
c,b,m,c,,,,,,,
n,d,,,,,,,,,
g,q,h,p,p,j,f,m,c,,
b,d,,,,,,,,,
i,k,e,i,l,o,,,,,
h,d,,,,,,,,,
c,b,m,c,,,,,,,
b,m,h,c,,,,,,,
i,k,e,l,o,j,a,o,a,o,
i,k,e,g,l,o,a,o,a,o,
g,p,q,l,h,j,f,m,c,,
g,i,k,e,l,o,a,o,,,
i,k,e,b,l,o,,,,,
l,d,,,,,,,,,
g,h,q,p,h,f,j,m,c,,
c,d,,,,,,,,,
j,b,m,c,,,,,,,
a,d,,,,,,,,,
g,p,a,h,q,j,f,m,c,,
b,d,,,,,,,,,
b,m,d,c,,,,,,,
g,p,q,h,j,k,f,m,c,,
i,n,k,e,l,o,,,,,
o,b,m,c,,,,,,,
g,h,q,p,f,l,n,m,c,,
h,d,,,,,,,,,
i,k,e,l,l,o,a,o,,,
i,k,e,l,o,a,o,a,l,o,
i,k,k,e,l,o,,,,,
g,q,b,p,h,j,f,m,c,,
j,d,,,,,,,,,
b,h,m,c,,,,,,,
i,d,,,,,,,,,
b,h,m,c,,,,,,,
b,m,k,c,,,,,,,
b,g,m,c,,,,,,,
g,q,n,h,p,f,n,m,c,,
b,m,g,c,,,,,,,
a,i,k,e,l,o,,,,,
i,k,j,e,l,o,,,,,
h,d,,,,,,,,,
d,g,h,q,p,f,n,m,c,,
o,g,q,h,p,j,f,m,c,,
i,k,e,l,k,o,,,,,
d,g,q,p,h,f,j,m,c,,
i,g,k,e,l,o,,,,,
p,d,,,,,,,,,
g,h,q,q,p,j,f,m,c,,
g,d,,,,,,,,,
i,k,e,l,l,o,,,,,
b,m,g,c,,,,,,,
g,q,p,h,n,f,m,p,c,,
i,l,k,e,l,o,,,,,
h,d,,,,,,,,,
g,p,q,h,n,g,f,m,c,,
b,h,m,c,,,,,,,
g,d,,,,,,,,,
n,b,m,c,,,,,,,
g,j,q,p,h,n,f,m,c,,
b,m,q,c,,,,,,,
c,d,,,,,,,,,
i,d,,,,,,,,,
b,c,m,c,,,,,,,
d,i,k,e,l,o,,,,,
a,d,,,,,,,,,
i,k,e,o,l,o,,,,,
k,d,,,,,,,,,
m,d,,,,,,,,,
i,k,e,l,o,a,o,a,o,a,n
h,b,m,c,,,,,,,
b,m,j,c,,,,,,,
i,k,e,l,o,a,c,o,,,
b,m,j,c,,,,,,,
e,d,,,,,,,,,
g,p,h,q,f,f,n,m,c,,
g,d,p,h,q,f,j,m,c,,
e,i,k,e,l,o,,,,,
m,d,,,,,,,,,
b,c,m,c,,,,,,,
l,b,m,c,,,,,,,
b,b,m,c,,,,,,,
o,d,,,,,,,,,
g,q,d,h,p,j,f,m,c,,
i,b,k,e,l,o,a,o,a,o,
g,q,p,h,j,k,f,m,c,,
g,h,p,q,n,f,m,m,c,,
g,f,q,p,h,n,f,m,c,,
b,a,m,c,,,,,,,
a,d,,,,,,,,,
c,i,k,e,l,o,,,,,
i,a,k,e,l,o,a,o,,,
g,p,h,b,q,f,n,m,c,,
i,k,i,e,l,o,a,o,,,
h,i,k,e,l,o,,,,,
i,k,e,j,l,o,a,o,,,
b,j,m,c,,,,,,,
b,n,m,c,,,,,,,
b,l,m,c,,,,,,,
n,d,,,,,,,,,
q,d,,,,,,,,,
b,b,m,c,,,,,,,
i,k,c,e,l,o,a,o,,,
i,k,a,e,l,o,a,o,,,
g,h,p,a,q,f,j,m,c,,
e,d,,,,,,,,,
b,m,e,c,,,,,,,
b,e,m,c,,,,,,,
i,k,e,h,l,o,a,o,,,
b,m,q,c,,,,,,,
g,q,h,p,f,j,i,m,c,,
p,i,k,e,l,o,,,,,
p,d,,,,,,,,,
g,q,p,h,f,j,m,d,c,,
i,k,e,l,b,o,a,o,,,
n,d,,,,,,,,,
i,k,e,l,a,o,a,o,,,
g,e,p,h,q,j,f,m,c,,
e,b,m,c,,,,,,,
b,d,,,,,,,,,
g,e,p,q,h,j,f,m,c,,
i,g,h,q,p,f,j,m,c,,
b,m,l,c,,,,,,,
g,e,q,p,h,n,f,m,c,,
g,d,,,,,,,,,
i,k,e,l,o,a,a,o,,,
g,h,l,q,p,j,f,m,c,,
g,q,k,p,h,f,j,m,c,,
b,k,m,c,,,,,,,
i,k,e,k,l,o,a,o,a,o,a
g,h,p,q,f,n,b,m,c,,
b,a,m,c,,,,,,,
g,h,q,p,f,j,f,m,c,,
d,i,k,e,l,o,,,,,
g,d,,,,,,,,,
c,b,m,c,,,,,,,
i,k,e,l,o,a,l,o,a,o,
h,d,,,,,,,,,
a,d,,,,,,,,,
o,d,,,,,,,,,
q,g,q,h,p,f,j,m,c,,
i,k,e,k,l,o,a,o,a,o,a
g,h,q,p,f,j,c,m,c,,
b,d,,,,,,,,,
h,d,,,,,,,,,
f,d,,,,,,,,,
l,i,k,e,l,o,,,,,
b,h,m,c,,,,,,,
f,d,,,,,,,,,
g,p,q,h,j,f,b,m,c,,
g,p,h,n,q,f,n,m,c,,
b,b,m,c,,,,,,,
g,g,h,p,q,j,f,m,c,,
f,d,,,,,,,,,
h,d,,,,,,,,,
g,q,p,q,h,n,f,m,c,,
j,d,,,,,,,,,
b,i,m,c,,,,,,,
g,h,q,p,n,g,f,m,c,,
i,j,k,e,l,o,,,,,
b,m,o,c,,,,,,,
b,a,m,c,,,,,,,
b,o,m,c,,,,,,,
g,h,p,q,n,f,m,f,c,,
a,g,h,q,p,n,f,m,c,,
b,q,m,c,,,,,,,
j,d,,,,,,,,,
b,d,,,,,,,,,
b,m,k,c,,,,,,,
d,g,h,p,q,n,f,m,c,,
i,k,e,d,l,o,a,o,a,o,a
i,k,e,l,o,a,f,o,,,
g,q,h,p,f,j,n,m,c,,
b,a,m,c,,,,,,,
b,m,q,c,,,,,,,
i,q,k,e,l,o,,,,,
g,g,p,q,h,f,j,m,c,,
g,p,q,h,n,f,m,f,c,,
j,d,,,,,,,,,
g,h,p,q,c,j,f,m,c,,
b,f,m,c,,,,,,,
p,d,,,,,,,,,
g,h,p,q,n,o,f,m,c,,
h,d,,,,,,,,,
h,d,,,,,,,,,
a,g,h,p,q,f,n,m,c,,
p,d,,,,,,,,,
c,d,,,,,,,,,
g,h,q,p,f,j,e,m,c,,
q,d,,,,,,,,,
l,g,p,h,q,j,f,m,c,,
l,d,,,,,,,,,
g,m,h,p,q,j,f,m,c,,
q,i,k,e,l,o,,,,,
g,h,q,p,p,j,f,m,c,,
d,d,,,,,,,,,
g,p,q,h,n,g,f,m,c,,
n,b,m,c,,,,,,,
a,d,,,,,,,,,
g,p,q,h,j,f,p,m,c,,
b,m,o,c,,,,,,,
b,q,m,c,,,,,,,
b,m,c,c,,,,,,,
i,k,i,e,l,o,,,,,
l,d,,,,,,,,,
i,e,k,e,l,o,,,,,
c,b,m,c,,,,,,,
b,j,m,c,,,,,,,
g,p,q,h,j,f,h,m,c,,
g,p,q,h,f,j,b,m,c,,
b,k,m,c,,,,,,,
c,d,,,,,,,,,
g,q,j,p,h,f,j,m,c,,
g,p,h,q,j,f,m,a,c,,
g,q,h,p,f,j,m,p,c,,
a,d,,,,,,,,,
k,d,,,,,,,,,
i,k,o,e,l,o,,,,,
g,p,p,q,h,j,f,m,c,,
b,g,m,c,,,,,,,
b,l,m,c,,,,,,,
g,p,d,q,h,f,j,m,c,,
o,b,m,c,,,,,,,
b,m,a,c,,,,,,,
i,k,e,p,l,o,a,o,a,o,
g,i,p,q,h,f,j,m,c,,
b,d,,,,,,,,,
g,q,h,e,p,f,j,m,c,,
g,q,h,n,p,n,f,m,c,,
o,g,p,h,q,j,f,m,c,,
i,k,e,l,b,o,,,,,
b,m,m,c,,,,,,,
c,b,m,c,,,,,,,
g,h,m,p,q,j,f,m,c,,
b,b,m,c,,,,,,,
i,k,h,e,l,o,,,,,
n,b,m,c,,,,,,,
b,d,,,,,,,,,
i,b,m,c,,,,,,,
i,m,k,e,l,o,a,o,,,
b,m,q,c,,,,,,,
i,k,o,e,l,o,a,o,,,
b,m,o,c,,,,,,,
l,d,,,,,,,,,
l,d,,,,,,,,,
g,p,h,i,q,j,f,m,c,,
d,d,,,,,,,,,
d,i,k,e,l,o,a,o,,,
m,d,,,,,,,,,
h,g,p,q,h,f,j,m,c,,
g,h,p,q,p,j,f,m,c,,
i,k,j,e,l,o,,,,,
g,d,,,,,,,,,
l,g,h,q,p,f,n,m,c,,
m,b,m,c,,,,,,,
b,n,m,c,,,,,,,
i,k,e,c,l,o,,,,,
b,m,n,c,,,,,,,
c,d,,,,,,,,,
j,d,,,,,,,,,
g,m,q,h,p,n,f,m,c,,
a,b,m,c,,,,,,,
b,h,m,c,,,,,,,
b,m,m,c,,,,,,,
g,q,p,h,f,q,n,m,c,,
i,k,g,e,l,o,,,,,
c,d,,,,,,,,,
b,g,h,q,p,n,f,m,c,,
i,k,e,l,o,a,a,o,a,o,
i,k,e,l,h,o,a,o,a,o,a
l,d,,,,,,,,,
i,k,e,h,l,o,,,,,
i,k,e,l,l,o,,,,,
b,i,m,c,,,,,,,
a,d,,,,,,,,,
o,d,,,,,,,,,
g,p,q,h,n,c,f,m,c,,
b,m,f,c,,,,,,,
g,q,p,h,f,n,m,d,c,,
b,m,m,c,,,,,,,
c,d,,,,,,,,,
g,q,p,o,h,f,j,m,c,,
i,k,e,l,o,a,o,a,a,o,
g,q,h,p,k,n,f,m,c,,
o,d,,,,,,,,,
g,q,p,h,j,f,m,p,c,,
b,b,m,c,,,,,,,
i,i,k,e,l,o,,,,,
d,d,,,,,,,,,
b,d,,,,,,,,,
g,q,d,h,p,n,f,m,c,,
a,i,k,e,l,o,a,o,,,
h,i,k,e,l,o,a,o,,,
b,c,m,c,,,,,,,
n,g,p,q,h,f,j,m,c,,
g,p,q,h,n,f,h,m,c,,
g,q,p,h,f,n,d,m,c,,
a,b,m,c,,,,,,,
g,h,p,m,q,f,j,m,c,,
i,k,a,e,l,o,,,,,
k,d,,,,,,,,,
h,b,m,c,,,,,,,
i,k,e,l,o,a,a,o,a,o,
b,b,m,c,,,,,,,
b,d,,,,,,,,,
o,d,,,,,,,,,
i,o,k,e,l,o,,,,,
g,p,q,h,p,n,f,m,c,,
f,b,m,c,,,,,,,
g,q,h,q,p,n,f,m,c,,
i,k,e,l,o,o,,,,,
i,k,e,l,o,l,a,o,,,
n,d,,,,,,,,,
d,i,k,e,l,o,a,o,,,
i,f,k,e,l,o,,,,,
g,d,,,,,,,,,
l,d,,,,,,,,,
b,m,l,c,,,,,,,
g,q,h,p,j,h,f,m,c,,
g,p,q,i,h,f,j,m,c,,
i,k,l,e,l,o,,,,,
g,p,q,n,h,f,j,m,c,,
i,k,e,h,l,o,a,o,a,o,
g,q,p,h,n,f,m,q,c,,
g,i,q,h,p,n,f,m,c,,
n,b,m,c,,,,,,,
b,i,m,c,,,,,,,
q,d,,,,,,,,,
o,b,m,c,,,,,,,
e,b,m,c,,,,,,,
b,m,m,c,,,,,,,
e,d,,,,,,,,,
b,m,d,c,,,,,,,
g,p,h,q,f,n,m,o,c,,
g,p,h,q,j,f,n,m,c,,
i,k,e,l,o,o,,,,,
g,q,h,p,j,q,f,m,c,,
e,d,,,,,,,,,
b,m,f,c,,,,,,,
g,q,p,h,f,j,i,m,c,,
g,m,p,q,h,j,f,m,c,,
a,b,m,c,,,,,,,
f,d,,,,,,,,,
g,h,e,p,q,n,f,m,c,,
c,d,,,,,,,,,
l,d,,,,,,,,,
o,d,,,,,,,,,
i,k,e,l,o,a,j,o,,,
g,q,h,p,n,a,f,m,c,,
i,k,e,i,l,o,a,o,,,
j,d,,,,,,,,,
b,h,m,c,,,,,,,
g,g,h,p,q,f,j,m,c,,
d,d,,,,,,,,,
b,m,n,c,,,,,,,
b,m,e,c,,,,,,,
g,l,h,p,q,j,f,m,c,,
i,k,e,l,b,o,a,o,,,
i,o,k,e,l,o,a,o,,,
i,d,,,,,,,,,
i,d,,,,,,,,,
g,p,b,q,h,j,f,m,c,,
g,d,,,,,,,,,
h,d,,,,,,,,,
g,d,,,,,,,,,
i,k,q,e,l,o,a,o,,,
g,p,h,q,j,k,f,m,c,,
g,q,h,p,f,j,c,m,c,,
n,b,m,c,,,,,,,
i,k,e,l,o,a,b,o,a,o,a
o,b,m,c,,,,,,,
i,k,e,f,l,o,,,,,
c,d,,,,,,,,,
b,o,m,c,,,,,,,
g,q,p,j,h,j,f,m,c,,
f,d,,,,,,,,,
f,d,,,,,,,,,
i,k,e,f,l,o,,,,,
q,i,k,e,l,o,a,o,a,o,a
k,d,,,,,,,,,
g,p,h,q,f,j,m,p,c,,
i,d,,,,,,,,,
i,k,f,e,l,o,,,,,
n,d,,,,,,,,,
e,d,,,,,,,,,
b,m,h,c,,,,,,,
c,d,,,,,,,,,
b,f,m,c,,,,,,,
g,b,m,c,,,,,,,
d,b,m,c,,,,,,,
i,k,e,l,q,o,,,,,
g,h,p,q,c,j,f,m,c,,
g,p,h,q,j,b,f,m,c,,
i,k,e,l,f,o,,,,,
m,g,p,h,q,n,f,m,c,,
i,k,e,l,o,i,a,o,,,
i,k,e,l,o,o,,,,,
c,d,,,,,,,,,
b,d,,,,,,,,,
k,g,h,p,q,f,n,m,c,,
b,m,b,c,,,,,,,
n,d,,,,,,,,,
b,i,m,c,,,,,,,
b,m,m,c,,,,,,,
g,p,q,h,j,f,m,m,c,,
g,q,p,h,n,f,m,d,c,,
b,m,m,c,,,,,,,
q,d,,,,,,,,,
g,h,l,q,p,j,f,m,c,,
i,d,k,e,l,o,a,o,a,o,
b,i,m,c,,,,,,,
b,b,m,c,,,,,,,
g,p,h,q,f,f,j,m,c,,
i,k,e,l,h,o,,,,,
k,b,m,c,,,,,,,
b,m,d,c,,,,,,,
i,k,e,l,o,m,a,o,a,o,a
d,b,m,c,,,,,,,
i,k,e,e,l,o,,,,,
b,o,m,c,,,,,,,
g,p,q,h,q,j,f,m,c,,
g,q,h,p,f,c,j,m,c,,
g,p,q,h,j,f,m,h,c,,
q,d,,,,,,,,,
k,d,,,,,,,,,
o,i,k,e,l,o,a,o,,,
m,d,,,,,,,,,
i,k,c,e,l,o,,,,,
i,a,k,e,l,o,a,o,,,
f,g,q,p,h,j,f,m,c,,
g,q,p,h,a,j,f,m,c,,
b,k,m,c,,,,,,,
b,m,m,c,,,,,,,
i,j,k,e,l,o,a,o,a,o,
n,i,k,e,l,o,,,,,
o,d,,,,,,,,,
g,p,p,h,q,f,n,m,c,,
g,q,p,l,h,n,f,m,c,,
f,d,,,,,,,,,
m,d,,,,,,,,,
d,d,,,,,,,,,
q,b,m,c,,,,,,,
b,m,l,c,,,,,,,
i,k,e,f,l,o,a,o,,,
b,m,d,c,,,,,,,
i,k,n,e,l,o,a,o,,,
o,d,,,,,,,,,
i,k,e,e,l,o,a,o,,,
i,k,g,e,l,o,a,o,,,
g,p,m,h,q,n,f,m,c,,
e,d,,,,,,,,,
c,d,,,,,,,,,
a,d,,,,,,,,,
i,b,k,e,l,o,,,,,
g,p,q,b,h,j,f,m,c,,
i,k,e,l,o,j,a,o,a,o,
i,m,k,e,l,o,a,o,,,
h,d,,,,,,,,,
i,k,e,l,o,a,f,o,a,o,
g,p,h,q,n,f,m,p,c,,
g,p,q,h,n,f,m,j,c,,
q,d,,,,,,,,,
i,i,k,e,l,o,a,o,,,
k,d,,,,,,,,,
i,i,k,e,l,o,a,o,,,
i,k,e,a,l,o,a,o,,,
i,k,l,e,l,o,,,,,
n,d,,,,,,,,,
i,d,,,,,,,,,
b,m,m,c,,,,,,,
b,m,c,c,,,,,,,
i,k,e,l,e,o,,,,,
c,d,,,,,,,,,
i,l,k,e,l,o,a,o,,,
g,q,p,h,f,h,j,m,c,,
e,d,,,,,,,,,
g,h,k,q,p,j,f,m,c,,
g,p,q,h,n,a,f,m,c,,
i,k,e,l,o,p,a,o,,,
i,k,e,l,o,a,o,l,a,o,
b,n,m,c,,,,,,,
e,d,,,,,,,,,
g,l,q,h,p,n,f,m,c,,
b,m,j,c,,,,,,,
g,q,p,h,f,n,n,m,c,,
i,k,k,e,l,o,,,,,
b,e,m,c,,,,,,,
q,d,,,,,,,,,
b,m,h,c,,,,,,,
b,l,m,c,,,,,,,
e,b,m,c,,,,,,,
g,d,,,,,,,,,
g,q,h,p,n,f,m,m,c,,
k,d,,,,,,,,,
