0,1,2,3,4,5,6,7,8,9,10
n,,,,,,,,,,
f,,,,,,,,,,
i,k,e,n,o,a,o,a,o,a,
g,h,h,p,n,f,m,c,,,
e,,,,,,,,,,
d,m,c,,,,,,,,
i,k,e,d,o,,,,,,
b,,,,,,,,,,
b,m,j,,,,,,,,
g,,,,,,,,,,
i,k,e,l,o,p,o,,,,
i,k,e,l,o,a,o,a,l,a,o
b,m,i,,,,,,,,
b,m,j,,,,,,,,
q,m,c,,,,,,,,
b,m,h,,,,,,,,
i,k,e,l,o,a,c,,,,
a,,,,,,,,,,
i,k,g,l,o,a,o,a,o,,
b,f,c,,,,,,,,
g,h,q,p,j,a,m,c,,,
g,h,q,p,n,f,m,c,,,
g,q,h,p,f,j,i,c,,,
g,p,h,q,f,n,b,c,,,
i,k,e,c,o,a,o,,,,
g,p,h,q,n,h,m,c,,,
n,,,,,,,,,,
i,k,e,l,o,e,o,,,,
i,k,i,l,o,a,o,,,,
i,c,e,l,o,a,o,,,,
g,q,p,h,m,n,m,c,,,
b,m,f,,,,,,,,
l,m,c,,,,,,,,
e,,,,,,,,,,
i,k,e,l,e,,,,,,
i,k,e,n,o,a,o,a,o,,
h,,,,,,,,,,
g,m,c,,,,,,,,
j,,,,,,,,,,
i,k,e,l,c,,,,,,
i,k,e,l,i,,,,,,
b,m,a,,,,,,,,
k,k,e,l,o,a,o,a,o,a,
g,q,h,p,n,f,c,c,,,
b,m,k,,,,,,,,
i,k,k,l,o,,,,,,
j,,,,,,,,,,
i,k,o,l,o,,,,,,
i,k,e,l,o,,,,,,
g,q,o,h,f,j,m,c,,,
p,,,,,,,,,,
g,q,p,h,m,f,m,c,,,
i,a,e,l,o,a,o,a,o,,
g,,,,,,,,,,
g,k,p,q,n,f,m,c,,,
g,h,p,p,n,f,m,c,,,
b,m,m,,,,,,,,
g,q,p,h,f,j,m,k,,,
p,,,,,,,,,,
b,n,c,,,,,,,,
g,q,p,p,n,f,m,c,,,
i,k,e,l,d,,,,,,
n,,,,,,,,,,
f,m,c,,,,,,,,
n,,,,,,,,,,
g,e,q,h,j,f,m,c,,,
g,p,h,q,n,q,m,c,,,
o,,,,,,,,,,
i,k,e,l,o,m,o,a,o,,
f,,,,,,,,,,
b,l,c,,,,,,,,
i,q,e,l,o,,,,,,
d,,,,,,,,,,
i,k,e,l,k,,,,,,
i,k,e,l,l,,,,,,
i,k,e,l,o,a,o,a,o,a,p
p,m,c,,,,,,,,
a,,,,,,,,,,
b,l,c,,,,,,,,
i,k,e,l,b,,,,,,
q,,,,,,,,,,
g,h,p,m,f,n,m,c,,,
f,,,,,,,,,,
i,k,e,k,o,a,o,a,o,a,
h,,,,,,,,,,
g,p,h,q,j,h,m,c,,,
i,k,b,l,o,a,o,a,o,,
g,q,h,p,j,f,f,c,,,
g,h,p,q,o,j,m,c,,,
c,p,q,h,n,f,m,c,,,
i,c,e,l,o,a,o,a,o,,
b,p,c,,,,,,,,
f,,,,,,,,,,
b,m,j,,,,,,,,
c,,,,,,,,,,
i,k,e,c,o,,,,,,
g,h,q,m,n,f,m,c,,,
i,k,e,l,o,a,o,p,o,a,
b,m,m,,,,,,,,
i,k,e,l,o,,,,,,
g,q,f,p,n,f,m,c,,,
n,,,,,,,,,,
b,m,d,,,,,,,,
i,k,l,l,o,,,,,,
o,,,,,,,,,,
a,,,,,,,,,,
b,m,a,,,,,,,,
i,k,n,l,o,,,,,,
i,k,e,l,o,a,o,a,p,,
i,k,e,l,h,a,o,,,,
g,q,p,h,n,h,m,c,,,
p,,,,,,,,,,
n,m,c,,,,,,,,
i,k,e,l,o,a,o,l,o,,
i,k,e,l,o,b,o,a,o,,
g,q,h,p,f,n,m,c,,,
g,q,h,p,f,j,m,c,,,
i,k,e,l,e,,,,,,
b,m,h,,,,,,,,
b,m,a,,,,,,,,
b,e,c,,,,,,,,
i,k,e,l,o,a,o,b,o,,
d,h,p,q,f,n,m,c,,,
g,h,q,p,n,f,m,c,,,
m,k,e,l,o,a,o,,,,
g,h,q,p,n,p,m,c,,,
m,,,,,,,,,,
g,e,q,p,j,f,m,c,,,
b,l,c,,,,,,,,
b,m,l,,,,,,,,
n,,,,,,,,,,
i,k,i,l,o,,,,,,
p,,,,,,,,,,
b,a,c,,,,,,,,
k,,,,,,,,,,
g,h,g,q,n,f,m,c,,,
l,m,c,,,,,,,,
i,k,e,c,o,a,o,,,,
b,d,c,,,,,,,,
b,m,p,,,,,,,,
b,m,n,,,,,,,,
b,m,o,,,,,,,,
g,,,,,,,,,,
l,,,,,,,,,,
b,k,e,l,o,,,,,,
e,,,,,,,,,,
b,a,c,,,,,,,,
g,p,h,q,j,m,m,c,,,
i,k,e,l,o,a,o,a,o,a,
e,,,,,,,,,,
l,,,,,,,,,,
g,q,p,h,j,f,m,n,,,
g,q,h,p,j,f,m,c,,,
i,k,e,l,b,,,,,,
n,,,,,,,,,,
l,,,,,,,,,,
i,k,e,l,o,c,o,,,,
g,c,h,q,n,f,m,c,,,
g,b,h,p,j,f,m,c,,,
g,l,p,q,f,n,m,c,,,
b,b,c,,,,,,,,
b,m,g,,,,,,,,
m,,,,,,,,,,
i,k,e,l,d,,,,,,
g,q,h,p,n,f,a,c,,,
b,m,c,,,,,,,,
b,m,m,,,,,,,,
d,m,c,,,,,,,,
d,k,e,l,o,,,,,,
g,h,q,o,j,f,m,c,,,
g,q,h,h,f,j,m,c,,,
g,h,q,p,f,n,m,k,,,
l,m,c,,,,,,,,
g,k,q,h,n,f,m,c,,,
g,h,p,q,n,f,m,c,,,
i,e,e,l,o,,,,,,
m,,,,,,,,,,
j,,,,,,,,,,
n,,,,,,,,,,
b,m,o,,,,,,,,
a,,,,,,,,,,
e,,,,,,,,,,
b,m,d,,,,,,,,
i,m,e,l,o,a,o,a,o,,
g,h,p,q,f,n,k,c,,,
b,m,f,,,,,,,,
b,m,l,,,,,,,,
b,l,c,,,,,,,,
g,p,q,h,b,f,m,c,,,
i,,,,,,,,,,
q,,,,,,,,,,
i,k,j,l,o,a,o,a,o,,
b,g,c,,,,,,,,
b,m,m,,,,,,,,
i,k,e,l,o,a,k,a,o,a,o
b,m,a,,,,,,,,
g,q,p,h,e,j,m,c,,,
g,p,q,h,f,q,m,c,,,
b,m,p,,,,,,,,
c,m,c,,,,,,,,
g,h,q,i,n,f,m,c,,,
b,i,c,,,,,,,,
i,k,e,l,o,a,d,,,,
k,m,c,,,,,,,,
b,a,c,,,,,,,,
k,m,c,,,,,,,,
g,i,h,q,f,n,m,c,,,
o,m,c,,,,,,,,
e,,,,,,,,,,
i,k,e,l,o,a,o,a,p,a,o
i,k,e,l,o,a,o,,,,
j,m,c,,,,,,,,
e,m,c,,,,,,,,
b,m,n,,,,,,,,
b,,,,,,,,,,
n,m,c,,,,,,,,
g,h,q,q,f,j,m,c,,,
b,,,,,,,,,,
i,e,e,l,o,,,,,,
b,m,a,,,,,,,,
b,k,e,l,o,,,,,,
i,k,e,l,o,l,o,,,,
g,p,h,q,j,n,m,c,,,
i,k,e,l,b,,,,,,
g,p,h,q,f,n,m,g,,,
a,,,,,,,,,,
i,k,e,l,l,,,,,,
e,,,,,,,,,,
g,q,p,h,n,f,a,c,,,
m,q,h,p,n,f,m,c,,,
g,h,m,p,n,f,m,c,,,
i,p,e,l,o,,,,,,
f,k,e,l,o,,,,,,
f,,,,,,,,,,
l,,,,,,,,,,
i,c,e,l,o,,,,,,
l,,,,,,,,,,
l,,,,,,,,,,
g,h,p,q,n,f,j,c,,,
d,q,h,p,j,f,m,c,,,
b,i,c,,,,,,,,
g,h,a,q,f,n,m,c,,,
g,q,h,l,j,f,m,c,,,
b,m,m,,,,,,,,
f,,,,,,,,,,
g,q,h,p,j,f,m,c,,,
i,,,,,,,,,,
i,k,e,l,o,,,,,,
i,,,,,,,,,,
b,q,c,,,,,,,,
b,g,c,,,,,,,,
i,k,e,l,o,a,o,a,a,,
h,k,e,l,o,a,o,a,o,,
g,p,q,g,j,f,m,c,,,
i,k,e,l,o,e,o,,,,
e,k,e,l,o,,,,,,
p,,,,,,,,,,
g,h,q,p,f,i,m,c,,,
k,,,,,,,,,,
n,m,c,,,,,,,,
o,,,,,,,,,,
g,p,h,q,j,f,m,m,,,
l,,,,,,,,,,
g,m,c,,,,,,,,
g,p,q,h,j,f,m,h,,,
i,k,e,l,p,,,,,,
b,f,c,,,,,,,,
g,h,q,p,f,n,o,c,,,
m,,,,,,,,,,
i,k,e,l,m,a,o,,,,
i,k,e,l,o,a,o,a,o,,
i,k,e,o,o,,,,,,
g,q,p,h,j,o,m,c,,,
e,,,,,,,,,,
b,m,l,,,,,,,,
q,,,,,,,,,,
k,m,c,,,,,,,,
b,m,b,,,,,,,,
b,i,c,,,,,,,,
g,q,h,p,f,n,e,c,,,
o,m,c,,,,,,,,
i,c,e,l,o,,,,,,
i,k,e,i,o,,,,,,
a,,,,,,,,,,
g,h,q,p,f,k,m,c,,,
g,q,h,p,j,f,m,c,,,
i,k,e,l,a,,,,,,
g,q,q,h,f,j,m,c,,,
i,q,e,l,o,,,,,,
o,,,,,,,,,,
g,h,b,p,j,f,m,c,,,
j,,,,,,,,,,
i,k,e,l,o,,,,,,
g,m,c,,,,,,,,
g,q,p,h,n,f,m,k,,,
i,k,e,l,a,,,,,,
i,,,,,,,,,,
g,p,q,h,n,h,m,c,,,
b,m,l,,,,,,,,
d,,,,,,,,,,
f,m,c,,,,,,,,
g,q,p,h,n,m,m,c,,,
b,m,c,,,,,,,,
c,,,,,,,,,,
q,,,,,,,,,,
b,g,c,,,,,,,,
i,k,e,d,o,,,,,,
j,,,,,,,,,,
i,k,e,g,o,,,,,,
d,,,,,,,,,,
o,,,,,,,,,,
i,k,e,l,o,a,o,e,o,a,a
b,b,c,,,,,,,,
a,m,c,,,,,,,,
i,k,e,q,o,a,o,,,,
b,m,g,,,,,,,,
a,,,,,,,,,,
g,p,h,p,f,n,m,c,,,
g,p,j,q,f,j,m,c,,,
i,k,e,l,o,,,,,,
l,,,,,,,,,,
b,m,b,,,,,,,,
d,m,c,,,,,,,,
b,m,a,,,,,,,,
o,,,,,,,,,,
g,a,h,p,j,f,m,c,,,
i,k,e,l,o,a,o,a,f,,
g,q,b,h,j,f,m,c,,,
g,h,p,q,n,f,c,c,,,
g,q,p,h,n,c,m,c,,,
b,m,j,,,,,,,,
a,,,,,,,,,,
i,q,e,l,o,,,,,,
i,a,e,l,o,a,o,,,,
p,p,h,q,f,n,m,c,,,
i,k,i,l,o,a,o,,,,
i,k,e,l,q,,,,,,
i,k,k,l,o,a,o,,,,
b,i,c,,,,,,,,
b,p,c,,,,,,,,
b,m,g,,,,,,,,
c,,,,,,,,,,
m,,,,,,,,,,
b,m,d,,,,,,,,
i,k,e,l,o,a,e,,,,
i,k,e,l,o,f,o,,,,
g,h,a,q,f,j,m,c,,,
e,,,,,,,,,,
d,m,c,,,,,,,,
k,m,c,,,,,,,,
i,c,e,l,o,a,o,,,,
b,i,c,,,,,,,,
g,b,h,p,f,j,m,c,,,
i,f,e,l,o,,,,,,
c,,,,,,,,,,
g,q,h,h,f,j,m,c,,,
i,k,p,l,o,a,o,,,,
k,,,,,,,,,,
i,k,e,l,o,b,o,,,,
g,p,h,q,j,f,l,c,,,
b,d,c,,,,,,,,
l,,,,,,,,,,
g,p,q,h,j,i,m,c,,,
g,h,q,p,f,l,m,c,,,
b,m,i,,,,,,,,
o,q,p,h,n,f,m,c,,,
m,,,,,,,,,,
i,k,c,l,o,a,o,,,,
g,h,q,p,j,f,m,e,,,
q,q,p,h,f,j,m,c,,,
a,m,c,,,,,,,,
i,k,e,l,g,a,o,a,o,a,o
g,h,i,q,f,n,m,c,,,
b,i,c,,,,,,,,
g,h,j,p,j,f,m,c,,,
i,k,m,l,o,,,,,,
g,,,,,,,,,,
b,i,c,,,,,,,,
i,k,e,l,o,a,o,i,o,,
f,,,,,,,,,,
c,,,,,,,,,,
q,,,,,,,,,,
g,q,f,p,f,j,m,c,,,
i,k,e,l,o,a,o,a,o,a,n
g,h,q,p,b,j,m,c,,,
q,,,,,,,,,,
c,,,,,,,,,,
f,,,,,,,,,,
q,k,e,l,o,,,,,,
b,q,c,,,,,,,,
h,,,,,,,,,,
g,p,a,h,j,f,m,c,,,
g,p,h,l,f,n,m,c,,,
b,a,c,,,,,,,,
g,h,p,q,j,f,m,c,,,
p,,,,,,,,,,
c,,,,,,,,,,
g,q,p,h,n,f,l,c,,,
c,,,,,,,,,,
b,c,c,,,,,,,,
g,h,q,p,n,p,m,c,,,
i,k,e,l,a,,,,,,
j,m,c,,,,,,,,
b,m,n,,,,,,,,
o,m,c,,,,,,,,
o,h,p,q,n,f,m,c,,,
g,h,h,p,n,f,m,c,,,
b,m,q,,,,,,,,
a,,,,,,,,,,
a,,,,,,,,,,
f,m,c,,,,,,,,
g,h,p,q,n,f,p,c,,,
g,k,e,l,o,a,o,a,o,a,
i,d,e,l,o,a,o,,,,
g,j,h,p,f,n,m,c,,,
b,m,i,,,,,,,,
b,m,p,,,,,,,,
i,k,e,l,o,,,,,,
g,p,q,h,f,j,n,c,,,
g,p,q,h,n,f,m,d,,,
c,,,,,,,,,,
g,h,p,q,j,f,m,c,,,
p,m,c,,,,,,,,
e,,,,,,,,,,
g,e,p,q,n,f,m,c,,,
n,,,,,,,,,,
h,,,,,,,,,,
g,h,p,q,f,n,n,c,,,
d,,,,,,,,,,
o,,,,,,,,,,
g,h,b,p,f,j,m,c,,,
h,,,,,,,,,,
g,p,h,m,j,f,m,c,,,
p,,,,,,,,,,
g,b,p,q,j,f,m,c,,,
i,k,e,l,q,,,,,,
g,h,q,p,j,f,q,c,,,
l,,,,,,,,,,
g,p,q,h,n,f,f,c,,,
b,b,c,,,,,,,,
o,,,,,,,,,,
g,p,q,h,j,f,m,c,,,
a,m,c,,,,,,,,
b,f,c,,,,,,,,
b,q,c,,,,,,,,
i,g,e,l,o,,,,,,
h,,,,,,,,,,
i,k,e,i,o,,,,,,
i,m,c,,,,,,,,
k,m,c,,,,,,,,
g,p,q,b,j,f,m,c,,,
g,p,c,h,f,j,m,c,,,
b,p,c,,,,,,,,
c,,,,,,,,,,
g,q,p,h,f,j,m,m,,,
g,p,h,q,j,f,m,c,,,
g,q,h,p,f,j,m,k,,,
c,,,,,,,,,,
e,,,,,,,,,,
i,k,e,n,o,,,,,,
g,p,f,h,j,f,m,c,,,
e,m,c,,,,,,,,
q,m,c,,,,,,,,
g,p,q,h,f,j,m,f,,,
b,m,c,,,,,,,,
q,m,c,,,,,,,,
i,k,e,l,o,a,o,d,o,,
g,p,o,h,f,j,m,c,,,
p,,,,,,,,,,
g,q,f,p,f,j,m,c,,,
a,q,h,p,n,f,m,c,,,
g,p,h,j,j,f,m,c,,,
k,k,e,l,o,,,,,,
b,m,l,,,,,,,,
e,m,c,,,,,,,,
b,h,p,q,j,f,m,c,,,
b,n,c,,,,,,,,
m,k,e,l,o,,,,,,
g,m,c,,,,,,,,
c,,,,,,,,,,
b,m,b,,,,,,,,
i,k,e,l,f,a,o,,,,
b,m,p,,,,,,,,
i,k,e,l,o,d,o,,,,
b,b,c,,,,,,,,
i,,,,,,,,,,
m,,,,,,,,,,
g,q,h,q,j,f,m,c,,,
g,,,,,,,,,,
i,k,e,l,o,a,h,,,,
o,,,,,,,,,,
g,p,q,h,n,j,m,c,,,
g,j,p,q,j,f,m,c,,,
i,k,e,l,a,,,,,,
a,,,,,,,,,,
g,h,k,p,f,n,m,c,,,
b,m,i,,,,,,,,
b,m,g,,,,,,,,
i,b,e,l,o,,,,,,
b,m,q,,,,,,,,
c,,,,,,,,,,
p,,,,,,,,,,
g,q,h,i,n,f,m,c,,,
b,c,c,,,,,,,,
b,e,c,,,,,,,,
q,m,c,,,,,,,,
g,q,p,h,f,j,m,c,,,
i,k,l,l,o,,,,,,
j,,,,,,,,,,
g,h,q,p,n,f,m,k,,,
i,k,e,l,o,a,g,a,o,a,o
e,k,e,l,o,a,o,a,o,a,
d,,,,,,,,,,
i,k,h,l,o,,,,,,
i,k,e,l,e,,,,,,
b,j,c,,,,,,,,
k,,,,,,,,,,
j,,,,,,,,,,
g,p,q,c,n,f,m,c,,,
h,m,c,,,,,,,,
g,q,p,h,f,o,m,c,,,
b,l,c,,,,,,,,
e,,,,,,,,,,
g,q,p,o,f,j,m,c,,,
i,f,e,l,o,a,o,a,o,a,
g,q,h,p,n,f,m,c,,,
p,,,,,,,,,,
g,q,p,h,j,f,m,l,,,
b,m,c,,,,,,,,
i,k,k,l,o,,,,,,
j,,,,,,,,,,
f,,,,,,,,,,
g,q,h,p,n,n,m,c,,,
i,k,e,l,o,e,o,,,,
c,k,e,l,o,a,o,,,,
m,m,c,,,,,,,,
g,p,q,h,f,i,m,c,,,
g,p,d,h,n,f,m,c,,,
g,d,p,h,f,n,m,c,,,
b,o,c,,,,,,,,
g,h,p,q,f,j,m,c,,,
i,k,e,a,o,,,,,,
b,,,,,,,,,,
b,m,f,,,,,,,,
a,k,e,l,o,a,o,a,o,,
j,m,c,,,,,,,,
o,,,,,,,,,,
e,,,,,,,,,,
d,k,e,l,o,,,,,,
g,q,h,p,n,f,a,c,,,
b,d,c,,,,,,,,
g,q,c,p,n,f,m,c,,,
i,k,e,n,o,,,,,,
i,k,e,l,o,a,n,,,,
i,,,,,,,,,,
i,k,e,l,o,a,m,,,,
i,k,e,q,o,,,,,,
h,,,,,,,,,,
o,,,,,,,,,,
b,m,n,,,,,,,,
m,q,h,p,j,f,m,c,,,
g,p,q,h,k,j,m,c,,,
o,k,e,l,o,,,,,,
g,p,q,h,f,o,m,c,,,
i,k,e,l,o,a,e,a,o,,
g,q,p,h,n,c,m,c,,,
g,p,h,p,n,f,m,c,,,
l,m,c,,,,,,,,
l,m,c,,,,,,,,
l,,,,,,,,,,
b,m,o,,,,,,,,
e,m,c,,,,,,,,
b,m,f,,,,,,,,
q,,,,,,,,,,
b,i,c,,,,,,,,
g,p,h,q,f,n,m,c,,,
g,p,h,q,j,f,m,c,,,
i,k,e,l,o,,,,,,
g,j,h,p,j,f,m,c,,,
q,,,,,,,,,,
f,m,c,,,,,,,,
g,j,p,h,f,j,m,c,,,
g,p,q,c,j,f,m,c,,,
b,m,l,,,,,,,,
i,,,,,,,,,,
b,h,p,q,n,f,m,c,,,
o,,,,,,,,,,
e,,,,,,,,,,
q,,,,,,,,,,
i,k,e,l,c,a,o,,,,
g,q,i,p,n,f,m,c,,,
i,k,e,l,o,d,o,,,,
k,,,,,,,,,,
b,m,l,,,,,,,,
g,h,p,q,p,j,m,c,,,
f,,,,,,,,,,
b,i,c,,,,,,,,
b,b,c,,,,,,,,
g,h,m,q,j,f,m,c,,,
i,c,e,l,o,a,o,,,,
i,k,e,l,o,a,h,,,,
g,,,,,,,,,,
c,,,,,,,,,,
e,p,q,h,j,f,m,c,,,
b,,,,,,,,,,
i,,,,,,,,,,
j,,,,,,,,,,
i,h,e,l,o,a,o,,,,
c,p,h,q,j,f,m,c,,,
g,q,h,p,f,j,j,c,,,
b,m,o,,,,,,,,
i,k,e,l,o,a,o,a,o,a,
e,m,c,,,,,,,,
i,k,e,c,o,,,,,,
a,,,,,,,,,,
b,q,c,,,,,,,,
g,q,b,h,j,f,m,c,,,
p,,,,,,,,,,
c,,,,,,,,,,
i,k,e,l,o,,,,,,
i,e,e,l,o,a,o,a,o,a,
k,,,,,,,,,,
g,p,h,q,f,j,m,n,,,
o,,,,,,,,,,
i,k,p,l,o,,,,,,
m,,,,,,,,,,
d,,,,,,,,,,
d,m,c,,,,,,,,
j,,,,,,,,,,
b,g,c,,,,,,,,
b,m,g,,,,,,,,
p,m,c,,,,,,,,
k,k,e,l,o,,,,,,
g,h,p,q,j,f,j,c,,,
g,p,h,q,l,f,m,c,,,
h,k,e,l,o,,,,,,
g,p,h,q,n,f,m,f,,,
i,k,e,l,h,a,o,,,,
i,k,e,o,o,,,,,,
h,,,,,,,,,,
d,,,,,,,,,,
g,h,p,i,f,n,m,c,,,
b,m,c,,,,,,,,
q,,,,,,,,,,
m,m,c,,,,,,,,
b,k,c,,,,,,,,
g,e,q,h,j,f,m,c,,,
g,q,p,h,o,f,m,c,,,
i,m,c,,,,,,,,
f,,,,,,,,,,
g,h,q,p,f,f,m,c,,,
l,k,e,l,o,a,o,a,o,,
b,m,o,,,,,,,,
b,j,c,,,,,,,,
c,p,h,q,f,j,m,c,,,
i,k,e,l,o,,,,,,
a,m,c,,,,,,,,
b,m,p,,,,,,,,
i,k,e,l,o,a,o,a,k,a,o
b,m,g,,,,,,,,
i,a,e,l,o,,,,,,
b,m,a,,,,,,,,
g,i,q,h,j,f,m,c,,,
g,q,h,p,f,j,m,h,,,
g,p,q,h,j,f,m,c,,,
q,,,,,,,,,,
i,,,,,,,,,,
i,k,c,l,o,a,o,,,,
j,,,,,,,,,,
i,k,e,k,o,,,,,,
i,k,k,l,o,a,o,,,,
g,q,p,q,j,f,m,c,,,
g,q,a,h,j,f,m,c,,,
b,p,c,,,,,,,,
b,m,m,,,,,,,,
i,k,e,l,i,a,o,a,o,,
l,k,e,l,o,,,,,,
c,,,,,,,,,,
g,p,h,j,f,n,m,c,,,
g,p,p,h,n,f,m,c,,,
c,,,,,,,,,,
e,,,,,,,,,,
d,,,,,,,,,,
b,m,h,,,,,,,,
p,m,c,,,,,,,,
i,k,e,l,n,a,o,,,,
b,m,f,,,,,,,,
i,k,e,l,o,a,o,,,,
b,,,,,,,,,,
i,k,e,l,o,a,b,,,,
i,k,e,l,a,a,o,,,,
g,p,h,q,o,f,m,c,,,
f,,,,,,,,,,
o,,,,,,,,,,
n,,,,,,,,,,
i,k,e,a,o,,,,,,
g,p,q,h,j,f,q,c,,,
i,k,e,l,o,a,h,a,o,,
i,d,e,l,o,a,o,,,,
e,,,,,,,,,,
i,q,e,l,o,a,o,a,o,,
g,p,h,q,n,f,m,b,,,
g,p,q,h,n,f,m,c,,,
m,,,,,,,,,,
i,k,e,b,o,a,o,,,,
d,,,,,,,,,,
i,k,e,d,o,a,o,,,,
i,k,e,l,o,a,o,,,,
i,m,e,l,o,,,,,,
h,,,,,,,,,,
j,,,,,,,,,,
e,m,c,,,,,,,,
b,m,m,,,,,,,,
i,c,e,l,o,,,,,,
c,,,,,,,,,,
i,m,e,l,o,a,o,,,,
g,q,p,h,i,j,m,c,,,
b,,,,,,,,,,
g,h,q,p,j,f,m,q,,,
g,p,q,h,n,f,m,i,,,
i,k,e,l,o,a,j,,,,
i,k,c,l,o,a,o,a,o,,
n,m,c,,,,,,,,
q,,,,,,,,,,
g,q,h,p,n,f,e,c,,,
b,o,c,,,,,,,,
g,h,p,h,f,n,m,c,,,
o,k,e,l,o,,,,,,
b,f,c,,,,,,,,
o,,,,,,,,,,
b,l,c,,,,,,,,
a,m,c,,,,,,,,
b,q,c,,,,,,,,
p,,,,,,,,,,
g,q,h,p,n,f,m,c,,,
i,,,,,,,,,,
l,q,h,p,j,f,m,c,,,
g,p,h,q,n,f,m,j,,,
d,,,,,,,,,,
g,q,a,p,f,j,m,c,,,
g,p,h,q,f,j,m,c,,,
f,m,c,,,,,,,,
i,k,e,l,e,,,,,,
i,k,e,l,o,a,h,,,,
j,m,c,,,,,,,,
b,m,i,,,,,,,,
n,,,,,,,,,,
i,k,e,i,o,,,,,,
i,l,e,l,o,a,o,,,,
c,,,,,,,,,,
a,m,c,,,,,,,,
f,m,c,,,,,,,,
a,,,,,,,,,,
l,k,e,l,o,,,,,,
b,m,h,,,,,,,,
g,p,q,h,f,n,m,a,,,
b,e,c,,,,,,,,
g,q,p,h,n,h,m,c,,,
g,h,p,n,n,f,m,c,,,
f,,,,,,,,,,
g,p,h,q,j,f,m,o,,,
p,,,,,,,,,,
h,k,e,l,o,,,,,,
g,q,h,p,a,f,m,c,,,
b,c,c,,,,,,,,
h,,,,,,,,,,
g,h,p,q,f,n,m,h,,,
q,m,c,,,,,,,,
g,q,h,p,f,n,m,d,,,
p,,,,,,,,,,
i,k,e,i,o,a,o,,,,
b,g,c,,,,,,,,
i,m,e,l,o,a,o,,,,
i,k,e,l,i,a,o,,,,
g,p,q,h,j,g,m,c,,,
b,m,e,,,,,,,,
b,c,c,,,,,,,,
o,,,,,,,,,,
b,l,c,,,,,,,,
i,,,,,,,,,,
g,p,h,q,f,n,m,c,,,
i,c,e,l,o,,,,,,
i,l,e,l,o,,,,,,
f,,,,,,,,,,
a,k,e,l,o,,,,,,
b,m,m,,,,,,,,
q,h,p,q,j,f,m,c,,,
h,m,c,,,,,,,,
i,k,e,d,o,,,,,,
