0,1,2,3,4,5,6,7,8,9,10
i,h,e,l,o,,,,,,
n,,,,,,,,,,
b,m,c,,,,,,,,
l,m,c,,,,,,,,
g,q,p,h,o,f,m,c,,,
g,,,,,,,,,,
b,m,c,,,,,,,,
o,,,,,,,,,,
i,k,e,l,o,a,o,a,o,n,
b,k,c,,,,,,,,
h,q,h,p,j,f,m,c,,,
i,k,d,l,o,,,,,,
l,,,,,,,,,,
b,m,d,,,,,,,,
d,m,c,,,,,,,,
j,m,c,,,,,,,,
g,p,h,q,j,f,m,f,,,
g,h,p,q,c,n,m,c,,,
l,,,,,,,,,,
i,k,b,l,o,,,,,,
b,c,c,,,,,,,,
m,,,,,,,,,,
f,,,,,,,,,,
i,k,g,l,o,a,o,a,o,a,
g,h,q,p,n,f,m,c,,,
k,,,,,,,,,,
b,m,e,,,,,,,,
j,k,e,l,o,,,,,,
j,,,,,,,,,,
b,m,m,,,,,,,,
c,,,,,,,,,,
i,o,e,l,o,a,o,,,,
i,k,e,l,o,a,o,a,o,a,
l,m,c,,,,,,,,
q,m,c,,,,,,,,
m,m,c,,,,,,,,
b,l,c,,,,,,,,
i,k,e,l,o,p,o,,,,
b,,,,,,,,,,
i,k,e,l,o,a,o,a,e,,
b,m,e,,,,,,,,
g,h,l,p,j,f,m,c,,,
g,h,p,p,n,f,m,c,,,
g,q,h,p,f,a,m,c,,,
g,p,h,i,f,n,m,c,,,
c,k,e,l,o,a,o,,,,
g,p,h,q,n,f,m,c,,,
f,,,,,,,,,,
i,k,m,l,o,a,o,,,,
i,k,e,l,o,d,o,,,,
p,k,e,l,o,a,o,,,,
g,q,n,h,f,n,m,c,,,
b,b,c,,,,,,,,
b,m,e,,,,,,,,
o,,,,,,,,,,
i,k,d,l,o,,,,,,
i,k,e,l,o,a,o,a,o,,
o,,,,,,,,,,
b,m,c,,,,,,,,
c,,,,,,,,,,
i,k,a,l,o,,,,,,
i,k,e,e,o,,,,,,
b,m,d,,,,,,,,
i,k,a,l,o,a,o,a,o,,
g,q,h,p,n,f,k,c,,,
o,m,c,,,,,,,,
i,k,m,l,o,,,,,,
l,,,,,,,,,,
i,f,e,l,o,,,,,,
e,k,e,l,o,,,,,,
g,q,p,h,i,j,m,c,,,
a,,,,,,,,,,
g,q,j,h,n,f,m,c,,,
i,k,e,l,h,a,o,a,o,a,o
d,,,,,,,,,,
g,h,b,q,n,f,m,c,,,
g,h,q,l,n,f,m,c,,,
b,m,g,,,,,,,,
g,q,f,h,f,j,m,c,,,
h,,,,,,,,,,
b,c,c,,,,,,,,
g,q,a,p,n,f,m,c,,,
i,k,q,l,o,,,,,,
h,,,,,,,,,,
b,m,e,,,,,,,,
i,,,,,,,,,,
g,p,q,h,j,f,m,c,,,
g,p,h,q,n,f,m,b,,,
c,,,,,,,,,,
i,k,e,i,o,a,o,a,o,,
a,,,,,,,,,,
d,m,c,,,,,,,,
i,k,e,n,o,,,,,,
j,,,,,,,,,,
f,k,e,l,o,,,,,,
i,k,e,l,g,,,,,,
i,k,e,l,o,a,o,a,o,k,a
b,m,o,,,,,,,,
l,,,,,,,,,,
k,m,c,,,,,,,,
i,k,e,l,o,,,,,,
q,,,,,,,,,,
g,h,p,g,f,n,m,c,,,
o,,,,,,,,,,
i,k,e,g,o,a,o,a,o,a,
k,,,,,,,,,,
i,p,h,q,j,f,m,c,,,
i,k,e,l,o,a,o,a,b,,
g,q,h,p,j,f,m,d,,,
g,d,p,q,f,j,m,c,,,
a,p,q,h,n,f,m,c,,,
i,k,e,l,o,a,o,a,m,,
b,m,j,,,,,,,,
g,,,,,,,,,,
b,a,c,,,,,,,,
o,,,,,,,,,,
i,n,e,l,o,,,,,,
g,h,q,a,n,f,m,c,,,
i,k,e,l,o,n,o,a,o,a,
b,m,o,,,,,,,,
i,k,e,j,o,,,,,,
g,e,h,p,n,f,m,c,,,
k,,,,,,,,,,
b,m,e,,,,,,,,
i,c,e,l,o,,,,,,
p,,,,,,,,,,
b,,,,,,,,,,
b,l,c,,,,,,,,
i,c,e,l,o,,,,,,
i,k,e,l,o,a,o,j,o,,
i,k,e,l,o,q,o,,,,
g,q,p,h,n,f,m,c,,,
f,,,,,,,,,,
b,m,q,,,,,,,,
i,k,d,l,o,a,o,a,o,,
i,k,e,l,o,a,o,e,o,,
g,l,h,p,f,n,m,c,,,
g,q,h,p,f,j,m,g,,,
f,k,e,l,o,,,,,,
b,q,c,,,,,,,,
b,m,g,,,,,,,,
b,m,p,,,,,,,,
i,k,e,l,o,a,o,k,o,,
g,h,p,q,f,f,m,c,,,
g,h,q,p,n,f,m,c,,,
i,k,l,l,o,a,o,,,,
g,h,q,p,b,f,m,c,,,
j,,,,,,,,,,
g,h,q,n,j,f,m,c,,,
b,m,q,,,,,,,,
f,m,c,,,,,,,,
k,,,,,,,,,,
i,k,e,l,e,,,,,,
e,,,,,,,,,,
b,m,g,,,,,,,,
g,,,,,,,,,,
g,h,q,q,n,f,m,c,,,
b,a,c,,,,,,,,
i,g,e,l,o,a,o,,,,
a,m,c,,,,,,,,
b,m,l,,,,,,,,
b,m,o,,,,,,,,
b,m,o,,,,,,,,
f,,,,,,,,,,
n,,,,,,,,,,
i,k,e,l,d,,,,,,
a,,,,,,,,,,
b,h,c,,,,,,,,
g,p,h,q,h,f,m,c,,,
i,k,e,l,o,a,o,a,o,a,n
c,,,,,,,,,,
l,,,,,,,,,,
e,q,p,h,j,f,m,c,,,
g,q,h,p,j,f,m,c,,,
i,k,e,n,o,,,,,,
l,,,,,,,,,,
n,,,,,,,,,,
i,k,e,l,q,a,o,,,,
g,p,h,q,n,f,m,l,,,
g,q,q,p,j,f,m,c,,,
g,h,p,q,f,n,e,c,,,
b,m,g,,,,,,,,
b,m,d,,,,,,,,
i,,,,,,,,,,
i,k,p,l,o,,,,,,
g,q,h,p,n,f,m,c,,,
c,m,c,,,,,,,,
b,m,n,,,,,,,,
b,m,q,,,,,,,,
i,c,e,l,o,,,,,,
g,h,q,p,j,f,d,c,,,
g,q,k,h,f,j,m,c,,,
g,h,i,p,f,n,m,c,,,
b,e,c,,,,,,,,
g,p,q,h,n,n,m,c,,,
g,h,p,q,c,f,m,c,,,
i,c,e,l,o,,,,,,
m,,,,,,,,,,
b,,,,,,,,,,
q,,,,,,,,,,
n,m,c,,,,,,,,
d,,,,,,,,,,
e,,,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,a,o,,
g,h,p,q,f,n,e,c,,,
d,m,c,,,,,,,,
b,m,j,,,,,,,,
b,b,c,,,,,,,,
g,p,q,h,n,f,f,c,,,
i,,,,,,,,,,
e,,,,,,,,,,
i,k,e,l,o,a,o,o,,,
b,f,c,,,,,,,,
b,m,d,,,,,,,,
i,k,e,l,o,a,o,a,o,a,i
b,m,f,,,,,,,,
g,q,p,o,f,j,m,c,,,
i,p,q,h,f,n,m,c,,,
b,m,q,,,,,,,,
b,m,d,,,,,,,,
d,h,q,p,n,f,m,c,,,
b,m,k,,,,,,,,
i,k,e,p,o,a,o,,,,
b,m,f,,,,,,,,
b,b,c,,,,,,,,
b,n,c,,,,,,,,
g,p,h,q,f,n,a,c,,,
m,m,c,,,,,,,,
c,,,,,,,,,,
i,a,e,l,o,a,o,a,o,,
i,o,e,l,o,a,o,,,,
i,m,c,,,,,,,,
c,m,c,,,,,,,,
b,g,c,,,,,,,,
q,,,,,,,,,,
b,m,i,,,,,,,,
g,h,q,p,p,j,m,c,,,
n,,,,,,,,,,
i,k,e,e,o,,,,,,
b,m,c,,,,,,,,
i,k,e,l,m,,,,,,
i,k,e,l,o,a,e,,,,
g,l,h,q,j,f,m,c,,,
i,k,e,l,f,,,,,,
g,p,h,m,f,n,m,c,,,
q,,,,,,,,,,
i,f,e,l,o,,,,,,
p,,,,,,,,,,
g,o,p,h,n,f,m,c,,,
g,q,h,p,n,f,m,q,,,
g,h,q,p,n,o,m,c,,,
d,k,e,l,o,,,,,,
a,k,e,l,o,,,,,,
e,,,,,,,,,,
l,,,,,,,,,,
i,k,e,l,o,,,,,,
h,,,,,,,,,,
g,,,,,,,,,,
g,h,p,l,n,f,m,c,,,
g,q,h,p,j,f,g,c,,,
b,g,c,,,,,,,,
g,h,p,q,f,i,m,c,,,
a,q,h,p,j,f,m,c,,,
g,m,c,,,,,,,,
m,,,,,,,,,,
g,q,n,p,j,f,m,c,,,
h,,,,,,,,,,
f,k,e,l,o,,,,,,
c,,,,,,,,,,
b,j,c,,,,,,,,
o,m,c,,,,,,,,
i,k,l,l,o,a,o,a,o,,
i,k,e,l,o,a,m,a,o,,
n,p,q,h,j,f,m,c,,,
i,k,e,l,c,a,o,,,,
g,k,e,l,o,,,,,,
j,,,,,,,,,,
g,h,b,p,f,j,m,c,,,
h,,,,,,,,,,
b,m,j,,,,,,,,
e,,,,,,,,,,
g,b,h,q,j,f,m,c,,,
n,,,,,,,,,,
b,m,j,,,,,,,,
b,p,q,h,j,f,m,c,,,
i,k,e,l,g,,,,,,
b,m,c,,,,,,,,
g,h,q,p,f,n,m,g,,,
n,,,,,,,,,,
i,k,e,h,o,a,o,,,,
i,m,e,l,o,a,o,a,o,,
i,k,e,b,o,,,,,,
g,q,k,h,j,f,m,c,,,
q,,,,,,,,,,
b,m,a,,,,,,,,
j,,,,,,,,,,
b,m,m,,,,,,,,
b,m,c,,,,,,,,
f,m,c,,,,,,,,
b,q,h,p,f,n,m,c,,,
b,m,l,,,,,,,,
i,k,k,l,o,,,,,,
p,k,e,l,o,,,,,,
d,,,,,,,,,,
g,h,q,p,f,n,f,c,,,
g,q,b,p,j,f,m,c,,,
i,o,e,l,o,,,,,,
g,q,k,h,f,j,m,c,,,
i,k,i,l,o,,,,,,
q,,,,,,,,,,
g,h,q,p,j,f,m,c,,,
l,,,,,,,,,,
i,b,e,l,o,,,,,,
b,m,e,,,,,,,,
g,q,p,h,n,e,m,c,,,
i,k,e,l,m,,,,,,
m,,,,,,,,,,
g,p,q,h,n,f,m,k,,,
j,m,c,,,,,,,,
a,,,,,,,,,,
b,m,d,,,,,,,,
g,q,p,h,n,l,m,c,,,
b,m,i,,,,,,,,
k,,,,,,,,,,
c,,,,,,,,,,
b,m,q,,,,,,,,
i,k,m,l,o,,,,,,
f,,,,,,,,,,
i,k,e,l,o,,,,,,
b,,,,,,,,,,
q,,,,,,,,,,
i,k,e,l,o,a,o,a,o,a,c
l,m,c,,,,,,,,
b,d,c,,,,,,,,
i,k,e,l,j,a,o,,,,
l,m,c,,,,,,,,
e,,,,,,,,,,
g,p,h,n,f,n,m,c,,,
g,p,h,q,f,j,m,c,,,
i,k,e,l,l,,,,,,
n,,,,,,,,,,
c,m,c,,,,,,,,
d,m,c,,,,,,,,
b,m,h,,,,,,,,
p,,,,,,,,,,
g,q,h,p,j,f,c,c,,,
i,k,a,l,o,a,o,a,o,,
g,q,p,h,j,f,m,n,,,
g,h,i,q,n,f,m,c,,,
g,q,p,h,n,f,m,l,,,
i,m,c,,,,,,,,
p,,,,,,,,,,
i,f,e,l,o,,,,,,
i,k,e,l,h,a,o,,,,
i,p,h,q,f,n,m,c,,,
i,k,b,l,o,a,o,,,,
i,k,m,l,o,,,,,,
i,l,e,l,o,a,o,,,,
b,m,h,,,,,,,,
b,p,c,,,,,,,,
b,m,p,,,,,,,,
g,,,,,,,,,,
l,,,,,,,,,,
b,m,a,,,,,,,,
i,p,e,l,o,a,o,,,,
i,k,e,l,o,a,q,,,,
g,m,p,q,f,j,m,c,,,
i,,,,,,,,,,
b,m,k,,,,,,,,
b,m,n,,,,,,,,
m,k,e,l,o,a,o,,,,
b,b,c,,,,,,,,
g,d,h,p,f,j,m,c,,,
f,k,e,l,o,,,,,,
i,,,,,,,,,,
g,f,p,h,f,j,m,c,,,
i,k,e,l,o,l,o,,,,
i,,,,,,,,,,
i,k,e,l,o,a,o,,,,
g,p,h,q,j,f,a,c,,,
b,m,i,,,,,,,,
n,,,,,,,,,,
c,p,q,h,j,f,m,c,,,
g,h,q,p,f,j,m,c,,,
c,m,c,,,,,,,,
g,q,p,c,n,f,m,c,,,
c,,,,,,,,,,
i,k,e,l,e,a,o,,,,
g,h,q,p,j,i,m,c,,,
g,q,p,h,f,j,m,c,,,
b,n,c,,,,,,,,
i,k,e,l,o,a,o,a,g,a,o
g,g,p,q,f,n,m,c,,,
b,m,k,,,,,,,,
g,h,j,p,j,f,m,c,,,
i,d,e,l,o,,,,,,
h,,,,,,,,,,
b,m,p,,,,,,,,
i,k,e,l,o,i,o,a,o,,
m,,,,,,,,,,
p,,,,,,,,,,
n,,,,,,,,,,
m,q,h,p,f,j,m,c,,,
i,k,e,l,k,a,o,a,o,a,o
g,h,q,p,f,l,m,c,,,
o,,,,,,,,,,
p,,,,,,,,,,
f,,,,,,,,,,
i,k,e,j,o,,,,,,
d,m,c,,,,,,,,
k,,,,,,,,,,
c,p,q,h,j,f,m,c,,,
g,p,h,q,f,n,m,c,,,
b,h,c,,,,,,,,
g,h,p,q,j,f,a,c,,,
o,,,,,,,,,,
j,,,,,,,,,,
g,q,p,h,n,f,m,c,,,
p,,,,,,,,,,
f,m,c,,,,,,,,
g,h,q,a,n,f,m,c,,,
i,k,a,l,o,,,,,,
h,m,c,,,,,,,,
b,m,j,,,,,,,,
b,p,c,,,,,,,,
g,h,p,q,n,f,k,c,,,
p,h,q,p,n,f,m,c,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
b,m,n,,,,,,,,
g,h,p,q,i,f,m,c,,,
i,e,e,l,o,a,o,a,o,a,
i,a,e,l,o,a,o,,,,
g,q,h,p,i,n,m,c,,,
b,m,i,,,,,,,,
b,j,c,,,,,,,,
i,k,m,l,o,,,,,,
g,p,q,h,f,j,d,c,,,
g,p,i,h,n,f,m,c,,,
j,,,,,,,,,,
e,h,p,q,j,f,m,c,,,
b,a,c,,,,,,,,
p,,,,,,,,,,
g,h,p,q,n,c,m,c,,,
g,,,,,,,,,,
g,,,,,,,,,,
g,h,p,q,f,n,k,c,,,
m,,,,,,,,,,
e,,,,,,,,,,
g,b,q,p,f,j,m,c,,,
g,,,,,,,,,,
g,g,h,q,j,f,m,c,,,
q,,,,,,,,,,
g,h,p,q,j,f,d,c,,,
i,k,e,d,o,,,,,,
g,h,q,p,j,f,m,c,,,
g,,,,,,,,,,
g,p,p,h,n,f,m,c,,,
b,m,a,,,,,,,,
g,,,,,,,,,,
g,p,q,h,j,f,b,c,,,
b,n,c,,,,,,,,
b,b,c,,,,,,,,
b,o,c,,,,,,,,
d,k,e,l,o,,,,,,
b,,,,,,,,,,
g,k,e,l,o,,,,,,
d,m,c,,,,,,,,
i,m,c,,,,,,,,
g,p,q,h,j,f,m,c,,,
g,p,q,b,f,j,m,c,,,
b,m,l,,,,,,,,
k,,,,,,,,,,
g,n,p,h,f,j,m,c,,,
g,p,h,q,j,q,m,c,,,
b,q,h,p,f,j,m,c,,,
c,,,,,,,,,,
l,,,,,,,,,,
i,k,a,l,o,,,,,,
g,p,q,h,j,g,m,c,,,
b,m,l,,,,,,,,
b,q,c,,,,,,,,
g,p,q,h,f,j,o,c,,,
n,m,c,,,,,,,,
b,g,c,,,,,,,,
i,k,e,l,o,a,o,a,k,,
g,p,q,o,f,j,m,c,,,
l,,,,,,,,,,
g,q,i,p,f,j,m,c,,,
g,q,i,p,n,f,m,c,,,
g,f,h,q,j,f,m,c,,,
i,l,e,l,o,,,,,,
b,f,c,,,,,,,,
b,m,m,,,,,,,,
g,h,p,q,g,f,m,c,,,
b,m,k,,,,,,,,
h,k,e,l,o,,,,,,
b,m,k,,,,,,,,
f,,,,,,,,,,
b,m,k,,,,,,,,
i,k,e,l,n,a,o,,,,
b,m,c,,,,,,,,
i,k,e,l,a,a,o,,,,
b,f,c,,,,,,,,
k,,,,,,,,,,
l,,,,,,,,,,
g,p,h,q,j,f,l,c,,,
f,,,,,,,,,,
i,q,e,l,o,a,o,,,,
e,,,,,,,,,,
n,p,q,h,f,j,m,c,,,
g,h,p,q,d,f,m,c,,,
d,k,e,l,o,,,,,,
e,,,,,,,,,,
g,h,q,p,f,n,m,c,,,
b,c,c,,,,,,,,
b,m,n,,,,,,,,
i,k,e,l,h,,,,,,
b,p,c,,,,,,,,
c,,,,,,,,,,
j,,,,,,,,,,
g,q,a,p,n,f,m,c,,,
b,m,f,,,,,,,,
e,m,c,,,,,,,,
b,m,h,,,,,,,,
g,q,p,h,f,n,m,j,,,
a,k,e,l,o,,,,,,
b,,,,,,,,,,
g,h,q,p,o,f,m,c,,,
i,k,e,l,o,a,o,g,o,a,
i,k,e,l,o,a,m,a,o,a,o
j,,,,,,,,,,
i,k,e,q,o,,,,,,
i,b,e,l,o,,,,,,
b,m,q,,,,,,,,
k,,,,,,,,,,
j,,,,,,,,,,
g,p,q,h,n,f,m,a,,,
b,m,e,,,,,,,,
g,q,p,h,f,n,m,f,,,
b,i,c,,,,,,,,
a,,,,,,,,,,
g,q,p,h,f,j,m,c,,,
i,k,e,l,o,a,o,a,o,a,
g,q,h,g,n,f,m,c,,,
g,,,,,,,,,,
g,q,h,h,j,f,m,c,,,
b,m,p,,,,,,,,
i,k,n,l,o,,,,,,
n,,,,,,,,,,
p,,,,,,,,,,
g,q,h,p,k,f,m,c,,,
i,k,e,l,d,a,o,,,,
i,k,e,l,e,a,o,,,,
b,i,c,,,,,,,,
g,p,q,h,f,j,m,c,,,
g,d,q,h,n,f,m,c,,,
g,q,p,b,f,n,m,c,,,
b,m,c,,,,,,,,
g,h,p,q,d,j,m,c,,,
i,k,e,f,o,,,,,,
k,,,,,,,,,,
b,l,c,,,,,,,,
i,k,e,l,o,a,p,a,o,,
b,m,c,,,,,,,,
f,,,,,,,,,,
e,,,,,,,,,,
m,k,e,l,o,,,,,,
g,q,h,p,n,f,a,c,,,
b,m,o,,,,,,,,
g,q,h,p,g,f,m,c,,,
i,k,h,l,o,,,,,,
i,k,e,l,o,i,o,,,,
n,,,,,,,,,,
a,k,e,l,o,a,o,,,,
i,k,e,l,l,,,,,,
m,,,,,,,,,,
q,,,,,,,,,,
l,m,c,,,,,,,,
g,q,h,j,j,f,m,c,,,
g,p,q,h,p,j,m,c,,,
i,k,e,e,o,,,,,,
g,p,q,i,f,j,m,c,,,
i,k,e,j,o,a,o,a,o,,
g,q,p,h,n,l,m,c,,,
g,q,b,p,n,f,m,c,,,
b,m,m,,,,,,,,
o,m,c,,,,,,,,
j,,,,,,,,,,
a,m,c,,,,,,,,
b,d,c,,,,,,,,
b,q,c,,,,,,,,
a,,,,,,,,,,
b,m,d,,,,,,,,
g,p,l,q,f,n,m,c,,,
g,p,h,q,j,f,p,c,,,
i,c,e,l,o,,,,,,
g,q,h,p,l,f,m,c,,,
h,,,,,,,,,,
b,m,l,,,,,,,,
g,q,p,h,a,j,m,c,,,
g,p,q,h,j,f,m,p,,,
b,g,c,,,,,,,,
p,,,,,,,,,,
g,h,p,q,e,f,m,c,,,
a,,,,,,,,,,
d,,,,,,,,,,
h,,,,,,,,,,
h,k,e,l,o,a,o,,,,
g,q,h,p,n,d,m,c,,,
i,k,e,l,o,q,o,,,,
j,,,,,,,,,,
d,m,c,,,,,,,,
g,h,p,q,f,j,m,c,,,
c,,,,,,,,,,
b,k,c,,,,,,,,
b,m,g,,,,,,,,
g,h,p,q,l,f,m,c,,,
i,m,e,l,o,a,o,,,,
i,k,h,l,o,a,o,,,,
j,,,,,,,,,,
b,,,,,,,,,,
g,p,q,h,j,f,m,a,,,
i,,,,,,,,,,
a,,,,,,,,,,
n,,,,,,,,,,
i,k,e,l,n,a,o,,,,
g,p,h,q,j,f,m,i,,,
g,q,h,p,f,j,m,p,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,a,o,b,
b,m,c,,,,,,,,
i,k,e,l,h,,,,,,
a,,,,,,,,,,
b,a,c,,,,,,,,
g,q,p,g,j,f,m,c,,,
d,,,,,,,,,,
h,,,,,,,,,,
i,k,k,l,o,,,,,,
i,k,e,l,o,a,o,a,q,a,o
e,,,,,,,,,,
g,p,h,i,f,j,m,c,,,
g,,,,,,,,,,
i,k,e,l,m,,,,,,
e,,,,,,,,,,
h,,,,,,,,,,
b,m,j,,,,,,,,
e,,,,,,,,,,
b,m,c,,,,,,,,
o,m,c,,,,,,,,
b,h,c,,,,,,,,
f,k,e,l,o,,,,,,
g,h,p,q,j,l,m,c,,,
g,p,h,q,j,g,m,c,,,
o,k,e,l,o,,,,,,
p,p,h,q,n,f,m,c,,,
n,k,e,l,o,a,o,,,,
i,k,e,l,k,,,,,,
b,,,,,,,,,,
e,,,,,,,,,,
g,h,p,q,f,n,m,c,,,
b,m,a,,,,,,,,
a,,,,,,,,,,
b,m,n,,,,,,,,
b,m,j,,,,,,,,
g,p,q,h,j,f,h,c,,,
g,q,p,e,n,f,m,c,,,
b,m,l,,,,,,,,
f,,,,,,,,,,
g,h,q,p,f,f,m,c,,,
i,k,e,b,o,a,o,a,o,,
b,d,c,,,,,,,,
b,m,k,,,,,,,,
g,p,h,q,f,j,m,c,,,
i,k,e,l,o,,,,,,
g,m,c,,,,,,,,
b,m,g,,,,,,,,
i,k,e,l,o,a,o,n,o,a,
m,m,c,,,,,,,,
i,g,e,l,o,,,,,,
b,m,l,,,,,,,,
g,p,q,h,j,i,m,c,,,
g,q,h,p,f,j,m,c,,,
g,p,h,h,j,f,m,c,,,
e,,,,,,,,,,
q,,,,,,,,,,
i,k,e,l,a,a,o,,,,
a,,,,,,,,,,
i,k,e,l,j,,,,,,
i,k,e,l,o,e,o,,,,
g,q,p,h,j,f,m,o,,,
g,q,p,h,j,f,m,c,,,
b,m,p,,,,,,,,
b,m,o,,,,,,,,
i,k,e,l,l,a,o,a,o,,
i,k,e,j,o,,,,,,
c,,,,,,,,,,
g,p,h,q,f,n,m,a,,,
g,q,p,h,n,f,e,c,,,
m,,,,,,,,,,
c,,,,,,,,,,
c,,,,,,,,,,
b,m,g,,,,,,,,
b,q,c,,,,,,,,
c,k,e,l,o,a,o,,,,
b,m,b,,,,,,,,
i,k,e,l,l,a,o,,,,
j,,,,,,,,,,
i,k,e,c,o,a,o,,,,
i,k,e,l,f,a,o,,,,
g,f,h,q,n,f,m,c,,,
p,,,,,,,,,,
p,,,,,,,,,,
a,,,,,,,,,,
i,k,e,l,o,,,,,,
g,p,q,h,j,f,m,h,,,
i,k,e,l,o,a,f,a,o,,
i,k,e,g,o,a,o,,,,
d,,,,,,,,,,
i,k,e,l,i,a,o,a,o,,
o,p,h,q,n,f,m,c,,,
g,b,q,h,n,f,m,c,,,
d,,,,,,,,,,
i,k,e,b,o,a,o,,,,
m,,,,,,,,,,
i,k,e,l,c,a,o,,,,
i,k,e,l,o,k,o,,,,
i,k,h,l,o,,,,,,
i,,,,,,,,,,
g,,,,,,,,,,
b,m,k,,,,,,,,
b,f,c,,,,,,,,
i,k,e,l,i,,,,,,
f,,,,,,,,,,
i,k,e,l,i,a,o,,,,
g,q,p,h,f,j,m,c,,,
f,,,,,,,,,,
g,h,q,p,j,f,m,c,,,
g,p,q,h,n,f,m,h,,,
i,k,e,l,o,a,o,,,,
i,k,e,k,o,a,o,a,o,,
b,g,c,,,,,,,,
k,,,,,,,,,,
g,q,i,p,n,f,m,c,,,
b,b,c,,,,,,,,
g,q,p,h,f,n,m,c,,,
i,k,e,l,o,,,,,,
b,a,c,,,,,,,,
a,,,,,,,,,,
o,m,c,,,,,,,,
b,h,c,,,,,,,,
h,m,c,,,,,,,,
h,,,,,,,,,,
q,q,h,p,n,f,m,c,,,
n,,,,,,,,,,
g,q,h,p,j,l,m,c,,,
g,p,h,q,n,d,m,c,,,
a,,,,,,,,,,
g,q,h,p,f,j,a,c,,,
g,p,h,q,f,n,m,c,,,
b,a,c,,,,,,,,
i,k,j,l,o,,,,,,
i,k,e,l,o,a,o,,,,
b,e,c,,,,,,,,
p,m,c,,,,,,,,
m,,,,,,,,,,
i,k,c,l,o,,,,,,
h,k,e,l,o,a,o,,,,
i,,,,,,,,,,
b,m,i,,,,,,,,
b,m,m,,,,,,,,
m,,,,,,,,,,
i,k,i,l,o,,,,,,
b,a,c,,,,,,,,
q,p,q,h,f,n,m,c,,,
i,m,c,,,,,,,,
g,q,p,h,c,f,m,c,,,
g,h,p,q,n,f,g,c,,,
k,,,,,,,,,,
g,d,h,q,j,f,m,c,,,
m,,,,,,,,,,
i,k,e,l,i,,,,,,
g,q,h,p,j,m,m,c,,,
b,c,c,,,,,,,,
b,,,,,,,,,,
f,h,p,q,f,n,m,c,,,
i,m,c,,,,,,,,
g,q,h,p,f,n,m,e,,,
f,,,,,,,,,,
i,k,e,l,i,a,o,,,,
b,e,c,,,,,,,,
i,k,e,l,j,a,o,,,,
i,k,e,l,o,a,k,,,,
g,p,q,i,j,f,m,c,,,
c,m,c,,,,,,,,
b,q,c,,,,,,,,
e,,,,,,,,,,
b,d,c,,,,,,,,
e,,,,,,,,,,
g,p,h,m,f,n,m,c,,,
i,k,m,l,o,,,,,,
i,k,e,j,o,,,,,,
j,,,,,,,,,,
c,k,e,l,o,,,,,,
b,m,l,,,,,,,,
g,h,p,q,f,f,m,c,,,
b,m,p,,,,,,,,
i,k,b,l,o,,,,,,
i,k,e,e,o,a,o,,,,
