0,1,2,3,4,5,6,7,8,9,10
j,g,q,h,p,n,f,m,c,,
i,l,k,e,l,o,,,,,
p,d,,,,,,,,,
b,m,e,c,,,,,,,
n,d,,,,,,,,,
g,p,q,h,j,f,m,m,c,,
g,p,n,h,q,n,f,m,c,,
n,d,,,,,,,,,
i,k,e,l,o,a,o,o,a,,
p,d,,,,,,,,,
b,m,g,c,,,,,,,
p,i,k,e,l,o,,,,,
h,d,,,,,,,,,
q,i,k,e,l,o,,,,,
h,i,k,e,l,o,,,,,
i,k,e,l,o,a,o,a,o,a,k
b,b,m,c,,,,,,,
k,d,,,,,,,,,
b,m,b,c,,,,,,,
i,o,k,e,l,o,,,,,
f,d,,,,,,,,,
g,h,p,q,f,n,p,m,c,,
n,d,,,,,,,,,
i,k,e,l,o,a,o,o,a,a,
i,d,,,,,,,,,
g,p,o,h,q,j,f,m,c,,
a,i,k,e,l,o,a,o,a,o,
g,q,j,h,p,j,f,m,c,,
g,h,b,p,q,f,j,m,c,,
g,p,q,h,n,f,m,l,c,,
i,k,e,l,o,a,o,b,a,o,
e,b,m,c,,,,,,,
o,d,,,,,,,,,
i,b,m,c,,,,,,,
d,d,,,,,,,,,
j,i,k,e,l,o,,,,,
g,h,q,p,n,f,q,m,c,,
i,k,k,e,l,o,a,o,a,o,a
b,h,m,c,,,,,,,
i,k,e,l,k,o,,,,,
g,q,h,b,p,n,f,m,c,,
i,d,,,,,,,,,
b,m,m,c,,,,,,,
i,k,k,e,l,o,,,,,
i,d,,,,,,,,,
j,d,,,,,,,,,
e,b,m,c,,,,,,,
i,i,k,e,l,o,,,,,
i,k,e,l,m,o,a,o,a,o,
i,k,e,l,n,o,a,o,,,
g,q,p,h,n,f,m,p,c,,
f,d,,,,,,,,,
b,m,o,c,,,,,,,
i,k,e,d,l,o,a,o,a,o,
i,k,e,l,o,q,a,o,a,o,
g,q,h,p,f,n,m,l,c,,
g,q,h,p,a,f,j,m,c,,
i,k,j,e,l,o,,,,,
b,m,f,c,,,,,,,
b,n,m,c,,,,,,,
o,b,m,c,,,,,,,
i,k,q,e,l,o,a,o,a,o,
g,h,p,q,f,n,e,m,c,,
g,h,i,q,p,n,f,m,c,,
e,i,k,e,l,o,a,o,,,
g,h,q,n,p,n,f,m,c,,
h,d,,,,,,,,,
g,h,q,p,j,m,f,m,c,,
b,j,m,c,,,,,,,
c,b,m,c,,,,,,,
m,d,,,,,,,,,
i,k,e,k,l,o,,,,,
p,d,,,,,,,,,
h,b,m,c,,,,,,,
a,d,,,,,,,,,
g,h,p,q,n,f,m,m,c,,
b,k,m,c,,,,,,,
i,k,e,l,o,b,a,o,,,
d,b,m,c,,,,,,,
b,m,k,c,,,,,,,
b,m,g,c,,,,,,,
b,p,m,c,,,,,,,
l,d,,,,,,,,,
k,d,,,,,,,,,
i,i,k,e,l,o,,,,,
l,d,,,,,,,,,
e,b,m,c,,,,,,,
g,l,p,h,q,j,f,m,c,,
i,k,e,l,o,a,o,a,o,k,a
b,d,,,,,,,,,
j,d,,,,,,,,,
g,q,p,h,f,j,f,m,c,,
g,q,h,p,f,j,f,m,c,,
i,g,k,e,l,o,,,,,
a,d,,,,,,,,,
q,d,,,,,,,,,
i,k,e,n,l,o,a,o,,,
g,p,h,q,q,n,f,m,c,,
g,q,h,p,f,j,f,m,c,,
g,h,p,q,f,n,m,m,c,,
b,m,o,c,,,,,,,
b,i,m,c,,,,,,,
g,d,,,,,,,,,
n,i,k,e,l,o,,,,,
g,i,q,h,p,n,f,m,c,,
p,b,m,c,,,,,,,
b,m,q,c,,,,,,,
b,d,m,c,,,,,,,
i,a,k,e,l,o,,,,,
a,g,h,q,p,j,f,m,c,,
g,m,q,p,h,f,j,m,c,,
m,g,h,q,p,f,n,m,c,,
b,q,m,c,,,,,,,
g,p,c,q,h,n,f,m,c,,
g,d,h,p,q,n,f,m,c,,
i,k,l,e,l,o,,,,,
f,d,,,,,,,,,
k,d,,,,,,,,,
h,d,,,,,,,,,
b,m,l,c,,,,,,,
d,d,,,,,,,,,
o,d,,,,,,,,,
b,f,m,c,,,,,,,
i,k,e,l,o,a,o,a,o,,
g,h,p,f,q,f,n,m,c,,
n,b,m,c,,,,,,,
b,m,l,c,,,,,,,
b,n,m,c,,,,,,,
g,p,q,j,h,n,f,m,c,,
m,d,,,,,,,,,
c,d,,,,,,,,,
i,k,k,e,l,o,a,o,a,o,
b,m,j,c,,,,,,,
m,b,m,c,,,,,,,
i,k,e,l,o,a,q,o,a,o,a
b,m,j,c,,,,,,,
g,e,q,p,h,f,j,m,c,,
g,p,q,n,h,f,n,m,c,,
f,b,m,c,,,,,,,
b,m,h,c,,,,,,,
k,g,h,q,p,n,f,m,c,,
b,m,o,c,,,,,,,
i,k,e,o,l,o,a,o,,,
b,o,m,c,,,,,,,
b,q,m,c,,,,,,,
b,m,a,c,,,,,,,
g,p,h,q,f,n,m,m,c,,
b,m,g,c,,,,,,,
b,d,,,,,,,,,
i,k,e,l,o,a,o,a,o,a,
i,k,h,e,l,o,a,o,,,
b,m,i,c,,,,,,,
b,m,m,c,,,,,,,
b,n,m,c,,,,,,,
e,d,,,,,,,,,
l,b,m,c,,,,,,,
g,h,q,p,f,j,m,m,c,,
i,d,,,,,,,,,
i,k,e,b,l,o,,,,,
k,b,m,c,,,,,,,
i,k,e,l,n,o,,,,,
i,k,e,l,o,a,n,o,,,
g,p,h,q,j,f,m,d,c,,
i,k,e,l,g,o,,,,,
g,i,p,h,q,f,n,m,c,,
b,d,,,,,,,,,
i,k,e,l,b,o,,,,,
i,d,,,,,,,,,
g,q,p,h,n,f,m,i,c,,
g,q,h,p,n,f,m,d,c,,
f,g,h,q,p,n,f,m,c,,
m,i,k,e,l,o,,,,,
i,k,e,o,l,o,,,,,
c,d,,,,,,,,,
p,d,,,,,,,,,
i,k,e,l,b,o,,,,,
i,d,,,,,,,,,
j,d,,,,,,,,,
g,h,p,q,n,q,f,m,c,,
g,q,h,p,m,j,f,m,c,,
p,b,m,c,,,,,,,
d,g,h,p,q,f,n,m,c,,
g,q,h,p,j,b,f,m,c,,
o,b,m,c,,,,,,,
g,d,,,,,,,,,
g,k,q,h,p,j,f,m,c,,
l,d,,,,,,,,,
i,p,k,e,l,o,,,,,
f,d,,,,,,,,,
b,m,h,c,,,,,,,
h,b,m,c,,,,,,,
i,k,e,l,o,a,o,a,n,o,
i,k,e,l,o,a,o,o,a,,
g,p,q,h,j,p,f,m,c,,
i,k,e,l,a,o,a,o,,,
i,k,e,l,a,o,,,,,
m,d,,,,,,,,,
g,h,q,p,f,a,j,m,c,,
a,d,,,,,,,,,
b,b,m,c,,,,,,,
h,d,,,,,,,,,
g,p,h,q,q,j,f,m,c,,
g,d,,,,,,,,,
k,b,m,c,,,,,,,
g,p,q,h,j,f,a,m,c,,
i,k,m,e,l,o,,,,,
b,d,m,c,,,,,,,
g,h,q,p,i,f,n,m,c,,
f,d,,,,,,,,,
i,k,e,l,o,a,d,o,,,
i,k,e,l,o,a,o,j,a,o,
i,k,e,l,b,o,,,,,
g,q,p,h,f,j,f,m,c,,
q,d,,,,,,,,,
b,m,o,c,,,,,,,
l,d,,,,,,,,,
b,g,m,c,,,,,,,
f,b,m,c,,,,,,,
b,m,j,c,,,,,,,
g,q,h,p,m,f,n,m,c,,
g,b,m,c,,,,,,,
a,i,k,e,l,o,,,,,
i,n,k,e,l,o,,,,,
p,d,,,,,,,,,
g,h,q,k,p,f,n,m,c,,
g,q,h,i,p,j,f,m,c,,
i,k,h,e,l,o,,,,,
d,g,q,p,h,f,j,m,c,,
i,k,e,l,d,o,,,,,
p,d,,,,,,,,,
g,i,h,q,p,j,f,m,c,,
i,d,,,,,,,,,
i,j,k,e,l,o,,,,,
b,b,m,c,,,,,,,
g,q,p,h,n,f,m,p,c,,
i,k,b,e,l,o,,,,,
f,d,,,,,,,,,
g,p,q,h,n,n,f,m,c,,
b,m,g,c,,,,,,,
b,d,,,,,,,,,
h,b,m,c,,,,,,,
g,q,p,h,n,f,m,i,c,,
b,q,m,c,,,,,,,
p,d,,,,,,,,,
g,d,,,,,,,,,
h,b,m,c,,,,,,,
i,k,e,d,l,o,,,,,
a,d,,,,,,,,,
i,k,e,l,a,o,,,,,
o,d,,,,,,,,,
h,d,,,,,,,,,
i,k,e,l,o,a,o,a,o,a,l
b,m,e,c,,,,,,,
b,c,m,c,,,,,,,
f,i,k,e,l,o,a,o,,,
b,a,m,c,,,,,,,
h,d,,,,,,,,,
m,g,p,h,q,f,n,m,c,,
g,p,h,q,f,j,b,m,c,,
i,k,e,g,l,o,,,,,
g,d,,,,,,,,,
b,m,k,c,,,,,,,
b,l,m,c,,,,,,,
b,i,m,c,,,,,,,
o,d,,,,,,,,,
g,q,h,p,j,p,f,m,c,,
c,i,k,e,l,o,a,o,a,o,
g,o,q,p,h,j,f,m,c,,
g,h,p,q,n,h,f,m,c,,
g,q,p,h,e,n,f,m,c,,
q,b,m,c,,,,,,,
q,d,,,,,,,,,
i,k,e,g,l,o,,,,,
i,k,m,e,l,o,a,o,,,
g,p,h,q,f,n,m,f,c,,
i,k,e,l,o,g,a,o,,,
a,i,k,e,l,o,,,,,
i,o,k,e,l,o,a,o,,,
b,o,m,c,,,,,,,
o,b,m,c,,,,,,,
b,h,m,c,,,,,,,
l,d,,,,,,,,,
d,d,,,,,,,,,
b,m,l,c,,,,,,,
i,g,k,e,l,o,a,o,,,
j,i,k,e,l,o,a,o,,,
g,h,p,q,i,f,j,m,c,,
c,d,,,,,,,,,
b,m,m,c,,,,,,,
b,b,m,c,,,,,,,
i,k,e,n,l,o,a,o,,,
b,m,i,c,,,,,,,
g,q,h,p,f,j,m,e,c,,
i,k,n,e,l,o,,,,,
m,d,,,,,,,,,
g,q,p,n,h,f,j,m,c,,
q,i,k,e,l,o,a,o,,,
o,d,,,,,,,,,
i,k,f,e,l,o,a,o,,,
d,g,p,h,q,j,f,m,c,,
o,b,m,c,,,,,,,
l,d,,,,,,,,,
a,g,p,q,h,j,f,m,c,,
g,l,h,q,p,f,j,m,c,,
b,f,m,c,,,,,,,
g,q,p,h,n,h,f,m,c,,
h,d,,,,,,,,,
i,m,k,e,l,o,a,o,,,
g,h,q,p,j,f,j,m,c,,
g,q,q,p,h,f,j,m,c,,
b,m,k,c,,,,,,,
i,k,e,l,k,o,a,o,a,o,a
g,h,p,q,f,h,n,m,c,,
b,m,j,c,,,,,,,
g,h,q,p,b,j,f,m,c,,
e,i,k,e,l,o,,,,,
p,d,,,,,,,,,
b,m,j,c,,,,,,,
i,k,e,l,o,a,a,o,a,o,
k,d,,,,,,,,,
j,d,,,,,,,,,
q,d,,,,,,,,,
g,n,q,h,p,f,j,m,c,,
i,k,e,l,o,a,o,a,o,g,a
g,h,g,q,p,f,j,m,c,,
n,d,,,,,,,,,
n,d,,,,,,,,,
j,d,,,,,,,,,
i,k,e,l,h,o,,,,,
b,m,e,c,,,,,,,
q,d,,,,,,,,,
g,p,p,q,h,j,f,m,c,,
g,p,h,h,q,f,n,m,c,,
b,b,m,c,,,,,,,
o,g,h,p,q,j,f,m,c,,
c,d,,,,,,,,,
o,d,,,,,,,,,
g,q,p,p,h,n,f,m,c,,
c,d,,,,,,,,,
b,m,e,c,,,,,,,
d,g,h,q,p,n,f,m,c,,
i,k,l,e,l,o,,,,,
b,b,m,c,,,,,,,
b,h,m,c,,,,,,,
b,i,m,c,,,,,,,
i,g,h,p,q,n,f,m,c,,
g,h,i,q,p,n,f,m,c,,
b,f,m,c,,,,,,,
b,d,,,,,,,,,
p,d,,,,,,,,,
b,m,l,c,,,,,,,
d,g,h,p,q,n,f,m,c,,
i,k,e,o,l,o,a,o,a,a,
i,k,a,e,l,o,a,o,,,
q,g,q,h,p,f,n,m,c,,
b,f,m,c,,,,,,,
b,i,m,c,,,,,,,
k,i,k,e,l,o,,,,,
p,g,p,q,h,f,j,m,c,,
g,p,f,q,h,n,f,m,c,,
i,d,,,,,,,,,
q,g,h,p,q,j,f,m,c,,
b,m,g,c,,,,,,,
n,d,,,,,,,,,
g,h,p,d,q,n,f,m,c,,
o,d,,,,,,,,,
p,d,,,,,,,,,
g,h,p,q,o,f,n,m,c,,
c,d,,,,,,,,,
l,d,,,,,,,,,
g,h,q,p,k,f,j,m,c,,
n,d,,,,,,,,,
n,g,p,h,q,j,f,m,c,,
j,d,,,,,,,,,
l,g,h,p,q,j,f,m,c,,
i,k,h,e,l,o,,,,,
g,e,h,q,p,j,f,m,c,,
b,d,,,,,,,,,
g,p,q,h,n,f,f,m,c,,
b,m,m,c,,,,,,,
i,d,,,,,,,,,
g,p,q,k,h,j,f,m,c,,
e,b,m,c,,,,,,,
b,f,m,c,,,,,,,
b,m,m,c,,,,,,,
i,k,e,f,l,o,,,,,
q,d,,,,,,,,,
i,b,k,e,l,o,,,,,
b,f,m,c,,,,,,,
b,a,m,c,,,,,,,
g,p,q,h,n,j,f,m,c,,
b,g,p,q,h,f,j,m,c,,
d,b,m,c,,,,,,,
b,d,,,,,,,,,
l,g,q,p,h,f,j,m,c,,
g,p,c,h,q,j,f,m,c,,
g,q,h,p,f,l,j,m,c,,
j,d,,,,,,,,,
d,d,,,,,,,,,
i,k,e,n,l,o,,,,,
g,p,q,h,j,f,m,q,c,,
b,m,m,c,,,,,,,
b,m,q,c,,,,,,,
g,p,q,o,h,f,j,m,c,,
f,b,m,c,,,,,,,
b,m,n,c,,,,,,,
i,k,e,l,o,a,b,o,a,o,
g,p,q,o,h,f,j,m,c,,
n,d,,,,,,,,,
g,q,h,p,i,f,j,m,c,,
p,g,q,h,p,n,f,m,c,,
g,p,h,q,j,f,m,h,c,,
i,k,e,l,g,o,,,,,
p,b,m,c,,,,,,,
b,m,i,c,,,,,,,
g,h,h,p,q,j,f,m,c,,
d,b,m,c,,,,,,,
h,i,k,e,l,o,,,,,
b,e,m,c,,,,,,,
i,d,,,,,,,,,
g,b,m,c,,,,,,,
i,k,e,i,l,o,a,o,,,
b,m,d,c,,,,,,,
i,k,b,e,l,o,a,o,,,
k,b,m,c,,,,,,,
m,d,,,,,,,,,
j,d,,,,,,,,,
n,g,p,h,q,j,f,m,c,,
e,d,,,,,,,,,
i,k,a,e,l,o,a,o,,,
e,d,,,,,,,,,
g,p,q,k,h,f,j,m,c,,
g,p,h,p,q,j,f,m,c,,
i,d,k,e,l,o,,,,,
j,d,,,,,,,,,
g,p,h,q,p,f,n,m,c,,
a,b,m,c,,,,,,,
b,m,k,c,,,,,,,
i,k,e,l,d,o,,,,,
b,k,m,c,,,,,,,
f,d,,,,,,,,,
h,d,,,,,,,,,
g,q,h,p,n,f,e,m,c,,
j,b,m,c,,,,,,,
b,n,m,c,,,,,,,
d,b,m,c,,,,,,,
g,g,q,p,h,f,n,m,c,,
i,m,k,e,l,o,,,,,
p,d,,,,,,,,,
g,h,c,q,p,n,f,m,c,,
i,k,e,l,o,a,o,a,i,o,a
i,l,k,e,l,o,a,o,a,o,a
j,d,,,,,,,,,
i,k,c,e,l,o,,,,,
i,n,k,e,l,o,,,,,
e,b,m,c,,,,,,,
f,d,,,,,,,,,
q,d,,,,,,,,,
p,g,p,q,h,n,f,m,c,,
b,m,l,c,,,,,,,
g,q,p,h,f,n,m,c,c,,
j,b,m,c,,,,,,,
p,d,,,,,,,,,
g,q,p,h,f,j,j,m,c,,
i,k,e,n,l,o,a,o,a,o,a
g,q,q,h,p,n,f,m,c,,
g,d,,,,,,,,,
g,q,p,h,j,f,a,m,c,,
q,b,m,c,,,,,,,
i,k,e,g,l,o,,,,,
l,d,,,,,,,,,
e,d,,,,,,,,,
g,q,m,h,p,n,f,m,c,,
i,k,e,j,l,o,a,o,,,
p,i,k,e,l,o,a,o,,,
a,b,m,c,,,,,,,
g,p,q,h,l,f,j,m,c,,
g,p,q,h,b,n,f,m,c,,
g,q,d,p,h,f,n,m,c,,
b,b,m,c,,,,,,,
g,h,p,i,q,f,j,m,c,,
i,k,g,e,l,o,,,,,
g,d,,,,,,,,,
b,b,m,c,,,,,,,
i,k,e,l,o,q,a,o,a,o,
b,b,m,c,,,,,,,
b,d,,,,,,,,,
q,d,,,,,,,,,
i,k,e,l,o,o,,,,,
i,g,q,h,p,n,f,m,c,,
e,b,m,c,,,,,,,
g,q,h,f,p,n,f,m,c,,
i,k,e,g,l,o,,,,,
i,k,f,e,l,o,a,o,,,
g,d,,,,,,,,,
i,k,e,l,o,c,a,o,,,
i,k,e,n,l,o,,,,,
q,d,,,,,,,,,
b,d,,,,,,,,,
b,m,q,c,,,,,,,
g,q,h,k,p,j,f,m,c,,
g,p,q,h,f,j,n,m,c,,
m,i,k,e,l,o,,,,,
g,p,m,q,h,f,j,m,c,,
i,k,e,l,l,o,a,o,a,o,
g,q,p,j,h,n,f,m,c,,
g,q,h,p,p,n,f,m,c,,
b,k,m,c,,,,,,,
a,b,m,c,,,,,,,
h,d,,,,,,,,,
b,a,m,c,,,,,,,
g,b,m,c,,,,,,,
b,o,m,c,,,,,,,
b,d,,,,,,,,,
c,b,m,c,,,,,,,
g,p,h,q,f,n,m,j,c,,
g,p,h,q,j,p,f,m,c,,
i,k,e,g,l,o,,,,,
g,b,q,h,p,j,f,m,c,,
d,d,,,,,,,,,
b,d,m,c,,,,,,,
g,q,p,h,e,f,j,m,c,,
g,p,q,h,j,f,m,g,c,,
q,b,m,c,,,,,,,
l,d,,,,,,,,,
g,h,p,q,n,f,f,m,c,,
i,d,,,,,,,,,
g,d,,,,,,,,,
n,d,,,,,,,,,
i,k,e,l,o,a,a,o,,,
g,q,h,p,c,n,f,m,c,,
i,k,e,c,l,o,a,o,,,
k,d,,,,,,,,,
b,b,m,c,,,,,,,
g,h,p,q,f,j,m,b,c,,
g,d,,,,,,,,,
g,b,m,c,,,,,,,
b,p,m,c,,,,,,,
g,h,p,q,j,f,m,e,c,,
i,o,k,e,l,o,a,o,,,
i,k,e,l,o,l,a,o,,,
o,d,,,,,,,,,
h,d,,,,,,,,,
g,i,p,q,h,j,f,m,c,,
b,d,,,,,,,,,
k,d,,,,,,,,,
n,d,,,,,,,,,
i,k,n,e,l,o,a,o,,,
g,l,p,h,q,j,f,m,c,,
g,o,q,h,p,f,j,m,c,,
o,b,m,c,,,,,,,
i,c,k,e,l,o,a,o,a,o,a
b,m,m,c,,,,,,,
i,c,k,e,l,o,,,,,
m,d,,,,,,,,,
b,m,j,c,,,,,,,
g,k,q,p,h,j,f,m,c,,
c,d,,,,,,,,,
j,d,,,,,,,,,
i,k,i,e,l,o,,,,,
i,p,k,e,l,o,a,o,a,o,a
l,d,,,,,,,,,
g,p,h,q,f,f,j,m,c,,
f,d,,,,,,,,,
i,k,e,l,k,o,,,,,
a,d,,,,,,,,,
b,d,,,,,,,,,
m,b,m,c,,,,,,,
o,d,,,,,,,,,
b,g,m,c,,,,,,,
b,m,k,c,,,,,,,
q,b,m,c,,,,,,,
k,i,k,e,l,o,,,,,
g,h,p,q,j,f,f,m,c,,
g,p,h,q,q,j,f,m,c,,
i,k,e,l,l,o,,,,,
g,f,p,h,q,n,f,m,c,,
i,k,e,l,d,o,a,o,,,
i,k,m,e,l,o,,,,,
l,d,,,,,,,,,
n,d,,,,,,,,,
g,h,h,p,q,f,n,m,c,,
b,m,f,c,,,,,,,
n,d,,,,,,,,,
b,k,m,c,,,,,,,
b,f,m,c,,,,,,,
g,p,q,h,j,h,f,m,c,,
g,q,i,p,h,n,f,m,c,,
f,b,m,c,,,,,,,
n,d,,,,,,,,,
g,h,q,p,j,f,m,n,c,,
i,k,e,l,o,a,p,o,a,o,
d,b,m,c,,,,,,,
k,b,m,c,,,,,,,
g,o,p,h,q,f,j,m,c,,
i,c,k,e,l,o,,,,,
p,b,m,c,,,,,,,
b,m,k,c,,,,,,,
i,a,k,e,l,o,a,o,a,o,
b,m,k,c,,,,,,,
k,i,k,e,l,o,,,,,
f,b,m,c,,,,,,,
g,p,q,h,j,n,f,m,c,,
g,j,q,h,p,f,j,m,c,,
g,p,q,h,j,f,p,m,c,,
k,d,,,,,,,,,
c,d,,,,,,,,,
i,k,e,l,o,b,a,o,,,
l,d,,,,,,,,,
i,k,e,l,h,o,,,,,
i,b,k,e,l,o,a,o,,,
g,q,p,h,j,f,m,h,c,,
g,q,h,p,h,j,f,m,c,,
l,b,m,c,,,,,,,
b,h,m,c,,,,,,,
i,k,e,l,h,o,a,o,a,o,
p,i,k,e,l,o,,,,,
b,d,,,,,,,,,
g,a,p,h,q,f,n,m,c,,
o,g,q,p,h,n,f,m,c,,
j,d,,,,,,,,,
j,d,,,,,,,,,
d,d,,,,,,,,,
b,p,m,c,,,,,,,
d,b,m,c,,,,,,,
i,k,o,e,l,o,a,o,,,
n,b,m,c,,,,,,,
i,k,e,l,l,o,a,o,,,
a,d,,,,,,,,,
i,k,e,l,k,o,a,o,,,
i,k,k,e,l,o,a,o,,,
g,p,h,q,n,f,m,a,c,,
m,d,,,,,,,,,
j,d,,,,,,,,,
n,d,,,,,,,,,
i,k,f,e,l,o,,,,,
g,p,q,h,j,f,m,i,c,,
d,i,k,e,l,o,a,o,a,o,
i,k,e,j,l,o,a,o,,,
j,d,,,,,,,,,
i,k,e,h,l,o,a,o,a,o,
g,p,b,h,q,n,f,m,c,,
g,p,q,h,n,c,f,m,c,,
n,d,,,,,,,,,
i,b,k,e,l,o,a,o,,,
j,d,,,,,,,,,
p,i,k,e,l,o,a,o,,,
a,i,k,e,l,o,a,o,,,
i,k,e,k,l,o,,,,,
e,d,,,,,,,,,
p,d,,,,,,,,,
b,m,i,c,,,,,,,
q,b,m,c,,,,,,,
i,k,e,i,l,o,,,,,
e,d,,,,,,,,,
i,k,e,l,l,o,a,o,,,
g,q,p,b,h,f,j,m,c,,
i,d,,,,,,,,,
g,h,q,f,p,j,f,m,c,,
c,g,p,q,h,n,f,m,c,,
i,k,e,q,l,o,a,o,,,
i,k,e,l,b,o,a,o,a,o,
b,k,m,c,,,,,,,
e,d,,,,,,,,,
g,q,h,p,n,b,f,m,c,,
b,k,m,c,,,,,,,
g,d,q,p,h,f,n,m,c,,
i,k,f,e,l,o,,,,,
b,q,m,c,,,,,,,
g,d,,,,,,,,,
b,m,i,c,,,,,,,
b,f,m,c,,,,,,,
b,n,m,c,,,,,,,
p,d,,,,,,,,,
g,q,b,h,p,n,f,m,c,,
q,d,,,,,,,,,
g,f,q,h,p,j,f,m,c,,
