0,1,2,3,4,5,6,7,8,9,10
b,q,c,,,,,,,,
q,,,,,,,,,,
i,j,e,l,o,,,,,,
c,,,,,,,,,,
b,m,f,,,,,,,,
c,,,,,,,,,,
g,h,p,q,n,f,d,c,,,
b,q,c,,,,,,,,
i,k,q,l,o,a,o,,,,
j,m,c,,,,,,,,
b,m,c,,,,,,,,
o,m,c,,,,,,,,
m,m,c,,,,,,,,
e,,,,,,,,,,
c,,,,,,,,,,
i,a,e,l,o,,,,,,
j,,,,,,,,,,
b,a,c,,,,,,,,
g,p,h,q,p,f,m,c,,,
i,k,e,l,o,a,o,a,o,a,f
p,,,,,,,,,,
c,,,,,,,,,,
g,q,p,b,j,f,m,c,,,
f,q,h,p,j,f,m,c,,,
n,k,e,l,o,,,,,,
j,,,,,,,,,,
c,,,,,,,,,,
i,k,k,l,o,a,o,,,,
g,p,h,q,m,f,m,c,,,
n,q,h,p,j,f,m,c,,,
g,p,p,q,f,n,m,c,,,
b,o,c,,,,,,,,
h,m,c,,,,,,,,
n,,,,,,,,,,
o,k,e,l,o,,,,,,
g,q,h,p,n,f,m,c,,,
i,m,c,,,,,,,,
b,m,o,,,,,,,,
b,m,i,,,,,,,,
i,k,q,l,o,,,,,,
g,h,i,p,j,f,m,c,,,
g,q,p,h,f,j,g,c,,,
g,h,q,p,f,n,m,f,,,
d,m,c,,,,,,,,
g,p,e,h,n,f,m,c,,,
g,q,p,q,n,f,m,c,,,
i,k,e,l,d,,,,,,
l,,,,,,,,,,
l,,,,,,,,,,
n,,,,,,,,,,
d,m,c,,,,,,,,
e,,,,,,,,,,
h,,,,,,,,,,
b,e,c,,,,,,,,
i,k,e,l,o,a,p,a,o,,
g,h,p,q,f,a,m,c,,,
b,b,c,,,,,,,,
b,m,c,,,,,,,,
b,j,c,,,,,,,,
g,p,q,h,n,i,m,c,,,
a,,,,,,,,,,
m,,,,,,,,,,
i,k,j,l,o,a,o,a,o,,
g,m,c,,,,,,,,
n,m,c,,,,,,,,
i,k,e,l,i,a,o,a,o,a,o
b,n,c,,,,,,,,
g,q,g,h,f,j,m,c,,,
g,p,q,h,f,m,m,c,,,
b,m,m,,,,,,,,
b,m,j,,,,,,,,
m,h,q,p,n,f,m,c,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,k,,,,
n,m,c,,,,,,,,
e,m,c,,,,,,,,
i,m,c,,,,,,,,
l,p,h,q,f,n,m,c,,,
d,m,c,,,,,,,,
n,,,,,,,,,,
i,b,e,l,o,a,o,a,o,a,
i,k,m,l,o,a,o,,,,
b,h,c,,,,,,,,
b,m,l,,,,,,,,
c,m,c,,,,,,,,
e,,,,,,,,,,
l,m,c,,,,,,,,
g,h,q,p,f,p,m,c,,,
i,,,,,,,,,,
i,d,e,l,o,,,,,,
b,m,j,,,,,,,,
i,g,e,l,o,,,,,,
i,h,e,l,o,a,o,,,,
g,p,j,q,j,f,m,c,,,
i,k,e,l,q,,,,,,
c,p,h,q,f,n,m,c,,,
l,,,,,,,,,,
i,b,e,l,o,,,,,,
e,,,,,,,,,,
g,q,p,h,n,f,m,q,,,
g,q,h,p,n,n,m,c,,,
g,h,q,p,n,i,m,c,,,
i,k,e,m,o,,,,,,
p,k,e,l,o,,,,,,
h,,,,,,,,,,
b,,,,,,,,,,
i,k,e,q,o,,,,,,
c,,,,,,,,,,
a,,,,,,,,,,
g,h,p,q,n,f,m,g,,,
g,q,h,p,j,f,b,c,,,
c,m,c,,,,,,,,
g,h,h,q,f,n,m,c,,,
g,n,h,p,j,f,m,c,,,
b,g,c,,,,,,,,
p,,,,,,,,,,
g,q,h,p,j,b,m,c,,,
h,,,,,,,,,,
h,k,e,l,o,,,,,,
n,,,,,,,,,,
h,m,c,,,,,,,,
b,o,c,,,,,,,,
i,k,e,l,o,a,o,a,o,,
i,k,e,f,o,a,o,a,o,,
g,p,q,h,j,f,m,c,,,
i,k,e,o,o,a,o,,,,
i,g,e,l,o,,,,,,
h,,,,,,,,,,
g,h,g,p,f,j,m,c,,,
k,,,,,,,,,,
b,c,c,,,,,,,,
n,,,,,,,,,,
g,p,h,q,b,f,m,c,,,
a,,,,,,,,,,
b,n,c,,,,,,,,
g,p,q,h,j,f,m,g,,,
i,k,e,l,f,,,,,,
k,m,c,,,,,,,,
g,h,q,p,j,n,m,c,,,
g,,,,,,,,,,
i,k,m,l,o,a,o,,,,
i,k,e,l,o,a,o,h,o,,
i,k,e,l,o,,,,,,
g,q,q,h,j,f,m,c,,,
a,,,,,,,,,,
c,m,c,,,,,,,,
c,,,,,,,,,,
b,e,c,,,,,,,,
b,h,c,,,,,,,,
b,i,c,,,,,,,,
g,q,a,p,f,n,m,c,,,
b,l,c,,,,,,,,
i,k,e,l,i,,,,,,
i,k,o,l,o,,,,,,
n,,,,,,,,,,
g,b,q,p,f,n,m,c,,,
d,q,h,p,j,f,m,c,,,
i,m,e,l,o,,,,,,
g,q,p,h,f,j,f,c,,,
i,k,l,l,o,,,,,,
q,,,,,,,,,,
g,h,q,p,j,f,e,c,,,
l,,,,,,,,,,
i,k,c,l,o,,,,,,
b,m,j,,,,,,,,
g,q,a,h,n,f,m,c,,,
i,k,e,k,o,,,,,,
o,,,,,,,,,,
g,p,q,h,n,l,m,c,,,
b,m,e,,,,,,,,
d,,,,,,,,,,
b,q,c,,,,,,,,
g,q,p,h,n,b,m,c,,,
g,m,c,,,,,,,,
g,,,,,,,,,,
b,,,,,,,,,,
f,m,c,,,,,,,,
o,k,e,l,o,,,,,,
m,,,,,,,,,,
f,k,e,l,o,,,,,,
i,,,,,,,,,,
f,,,,,,,,,,
i,k,a,l,o,a,o,a,o,,
l,m,c,,,,,,,,
b,m,k,,,,,,,,
i,k,p,l,o,a,o,,,,
b,e,c,,,,,,,,
j,,,,,,,,,,
g,p,h,l,f,n,m,c,,,
g,p,k,q,f,j,m,c,,,
q,k,e,l,o,,,,,,
n,,,,,,,,,,
h,m,c,,,,,,,,
b,q,c,,,,,,,,
i,m,c,,,,,,,,
i,,,,,,,,,,
g,q,h,p,f,f,m,c,,,
n,k,e,l,o,a,o,a,o,,
g,q,p,i,j,f,m,c,,,
g,h,p,q,n,f,i,c,,,
g,q,a,h,n,f,m,c,,,
k,m,c,,,,,,,,
j,,,,,,,,,,
i,k,n,l,o,,,,,,
i,k,e,l,a,a,o,,,,
p,p,h,q,f,n,m,c,,,
i,i,e,l,o,a,o,,,,
i,e,e,l,o,,,,,,
i,k,e,l,o,a,b,,,,
b,k,c,,,,,,,,
b,f,c,,,,,,,,
b,m,d,,,,,,,,
h,,,,,,,,,,
n,,,,,,,,,,
e,m,c,,,,,,,,
i,k,e,l,o,a,o,,,,
i,p,e,l,o,a,o,,,,
g,h,p,i,f,j,m,c,,,
f,,,,,,,,,,
b,m,k,,,,,,,,
b,a,c,,,,,,,,
i,f,e,l,o,a,o,,,,
b,m,p,,,,,,,,
g,q,m,p,f,j,m,c,,,
i,k,e,l,d,,,,,,
e,,,,,,,,,,
g,q,d,h,f,j,m,c,,,
i,k,e,l,p,a,o,,,,
b,,,,,,,,,,
i,c,e,l,o,a,o,,,,
g,p,h,q,j,l,m,c,,,
b,j,c,,,,,,,,
f,,,,,,,,,,
g,p,q,h,c,f,m,c,,,
g,h,q,p,f,j,d,c,,,
b,m,j,,,,,,,,
g,q,m,h,n,f,m,c,,,
p,,,,,,,,,,
i,k,e,g,o,a,o,,,,
g,h,q,p,q,f,m,c,,,
g,q,p,h,f,j,o,c,,,
b,m,l,,,,,,,,
i,k,e,l,o,a,o,a,o,a,
g,h,p,q,f,i,m,c,,,
b,m,q,,,,,,,,
g,h,q,d,j,f,m,c,,,
i,k,e,c,o,,,,,,
i,,,,,,,,,,
b,m,n,,,,,,,,
n,k,e,l,o,a,o,a,o,,
o,,,,,,,,,,
o,,,,,,,,,,
n,,,,,,,,,,
g,q,h,h,f,j,m,c,,,
n,k,e,l,o,a,o,a,o,a,
g,g,q,p,f,j,m,c,,,
d,,,,,,,,,,
i,,,,,,,,,,
h,,,,,,,,,,
i,k,e,l,b,,,,,,
b,m,g,,,,,,,,
f,,,,,,,,,,
g,p,q,h,j,o,m,c,,,
g,p,h,q,f,n,o,c,,,
f,m,c,,,,,,,,
g,a,p,q,j,f,m,c,,,
b,,,,,,,,,,
k,,,,,,,,,,
g,q,p,h,n,f,m,c,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
g,h,q,p,n,f,m,c,,,
i,k,e,l,o,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
g,h,p,q,n,f,m,c,,,
g,h,q,p,n,f,m,c,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
g,h,p,q,n,f,m,c,,,
i,k,e,l,o,a,o,a,o,a,
i,k,e,l,o,a,o,,,,
g,q,h,p,f,n,m,c,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,,,,,,
g,p,q,h,f,j,m,c,,,
g,p,q,h,n,f,m,c,,,
d,,,,,,,,,,
g,h,p,q,j,f,m,c,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
g,h,p,q,n,f,m,c,,,
d,,,,,,,,,,
d,,,,,,,,,,
g,h,p,q,f,n,m,c,,,
d,,,,,,,,,,
d,,,,,,,,,,
g,h,q,p,f,j,m,c,,,
d,,,,,,,,,,
g,p,h,q,j,f,m,c,,,
d,,,,,,,,,,
g,h,p,q,j,f,m,c,,,
i,k,e,l,o,,,,,,
g,h,q,p,j,f,m,c,,,
d,,,,,,,,,,
g,p,q,h,n,f,m,c,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
g,p,q,h,j,f,m,c,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
g,p,q,h,j,f,m,c,,,
g,p,q,h,f,j,m,c,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
g,q,p,h,f,j,m,c,,,
g,p,h,q,j,f,m,c,,,
g,q,h,p,f,j,m,c,,,
d,,,,,,,,,,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
g,p,q,h,j,f,m,c,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
g,p,q,h,f,j,m,c,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,a,o,,
g,p,q,h,f,j,m,c,,,
d,,,,,,,,,,
g,q,h,p,f,j,m,c,,,
g,q,h,p,n,f,m,c,,,
g,p,h,q,j,f,m,c,,,
i,k,e,l,o,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
g,h,p,q,j,f,m,c,,,
b,m,c,,,,,,,,
i,k,e,l,o,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
g,p,h,q,j,f,m,c,,,
d,,,,,,,,,,
i,k,e,l,o,a,o,,,,
d,,,,,,,,,,
g,p,q,h,f,j,m,c,,,
g,h,p,q,j,f,m,c,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
g,h,q,p,f,n,m,c,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
g,q,h,p,n,f,m,c,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
g,q,p,h,f,n,m,c,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
g,h,q,p,n,f,m,c,,,
i,k,e,l,o,a,o,a,o,a,
i,k,e,l,o,a,o,a,o,a,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
i,k,e,l,o,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
g,p,q,h,n,f,m,c,,,
b,m,c,,,,,,,,
g,q,p,h,f,n,m,c,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
g,q,p,h,f,j,m,c,,,
i,k,e,l,o,a,o,a,o,a,
g,q,h,p,n,f,m,c,,,
d,,,,,,,,,,
g,q,p,h,j,f,m,c,,,
b,m,c,,,,,,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
g,q,h,p,n,f,m,c,,,
i,k,e,l,o,a,o,,,,
i,k,e,l,o,a,o,,,,
b,m,c,,,,,,,,
g,p,q,h,f,j,m,c,,,
g,p,q,h,n,f,m,c,,,
g,q,p,h,f,n,m,c,,,
b,m,c,,,,,,,,
g,h,p,q,f,j,m,c,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,a,o,,
b,m,c,,,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
g,q,h,p,n,f,m,c,,,
b,m,c,,,,,,,,
g,q,h,p,n,f,m,c,,,
i,k,e,l,o,,,,,,
i,k,e,l,o,a,o,,,,
d,,,,,,,,,,
i,k,e,l,o,a,o,,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
g,q,h,p,j,f,m,c,,,
g,p,q,h,f,j,m,c,,,
i,k,e,l,o,,,,,,
g,p,q,h,f,j,m,c,,,
i,k,e,l,o,a,o,a,o,,
g,q,p,h,n,f,m,c,,,
g,q,h,p,n,f,m,c,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
g,p,h,q,f,n,m,c,,,
g,p,h,q,j,f,m,c,,,
i,k,e,l,o,,,,,,
g,q,h,p,j,f,m,c,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
g,q,p,h,f,j,m,c,,,
g,p,q,h,j,f,m,c,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
g,h,p,q,n,f,m,c,,,
d,,,,,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
i,k,e,l,o,a,o,,,,
g,q,h,p,n,f,m,c,,,
i,k,e,l,o,a,o,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
g,h,p,q,f,j,m,c,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
g,h,p,q,j,f,m,c,,,
i,k,e,l,o,a,o,,,,
i,k,e,l,o,a,o,,,,
d,,,,,,,,,,
d,,,,,,,,,,
g,p,q,h,j,f,m,c,,,
d,,,,,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
i,k,e,l,o,a,o,,,,
g,p,h,q,j,f,m,c,,,
g,q,h,p,f,j,m,c,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,a,o,a,
b,m,c,,,,,,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
g,q,p,h,j,f,m,c,,,
d,,,,,,,,,,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
i,k,e,l,o,a,o,a,o,a,
d,,,,,,,,,,
g,p,h,q,f,j,m,c,,,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,,,,,,
g,h,p,q,j,f,m,c,,,
g,p,h,q,j,f,m,c,,,
i,k,e,l,o,,,,,,
g,p,h,q,n,f,m,c,,,
i,k,e,l,o,a,o,,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
g,h,p,q,f,n,m,c,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
g,p,q,h,j,f,m,c,,,
g,q,p,h,n,f,m,c,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
g,h,q,p,j,f,m,c,,,
i,k,e,l,o,a,o,a,o,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
g,p,h,q,f,j,m,c,,,
i,k,e,l,o,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,a,o,a,
b,m,c,,,,,,,,
i,k,e,l,o,,,,,,
b,m,c,,,,,,,,
g,p,q,h,j,f,m,c,,,
g,q,h,p,f,j,m,c,,,
g,p,q,h,j,f,m,c,,,
d,,,,,,,,,,
d,,,,,,,,,,
i,k,e,l,o,a,o,,,,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
i,k,e,l,o,a,o,,,,
g,q,p,h,j,f,m,c,,,
g,q,p,h,j,f,m,c,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,a,o,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
g,p,h,q,f,n,m,c,,,
g,q,p,h,n,f,m,c,,,
d,,,,,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,,,,
d,,,,,,,,,,
i,k,e,l,o,a,o,,,,
i,k,e,l,o,a,o,,,,
g,p,h,q,n,f,m,c,,,
d,,,,,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
g,p,q,h,j,f,m,c,,,
i,k,e,l,o,a,o,a,o,,
i,k,e,l,o,a,o,,,,
d,,,,,,,,,,
i,k,e,l,o,a,o,a,o,,
g,p,h,q,n,f,m,c,,,
g,p,q,h,n,f,m,c,,,
d,,,,,,,,,,
i,k,e,l,o,a,o,,,,
d,,,,,,,,,,
i,k,e,l,o,a,o,,,,
i,k,e,l,o,a,o,,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
i,k,e,l,o,a,o,,,,
g,q,p,h,f,j,m,c,,,
d,,,,,,,,,,
g,h,q,p,j,f,m,c,,,
g,p,q,h,n,f,m,c,,,
i,k,e,l,o,a,o,,,,
i,k,e,l,o,a,o,a,o,,
b,m,c,,,,,,,,
d,,,,,,,,,,
g,q,h,p,n,f,m,c,,,
b,m,c,,,,,,,,
g,q,p,h,f,n,m,c,,,
i,k,e,l,o,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
g,q,h,p,n,f,m,c,,,
d,,,,,,,,,,
g,q,h,p,j,f,m,c,,,
g,p,h,q,n,f,m,c,,,
d,,,,,,,,,,
g,q,h,p,f,j,m,c,,,
g,p,h,q,f,n,m,c,,,
b,m,c,,,,,,,,
i,k,e,l,o,,,,,,
i,k,e,l,o,a,o,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
i,k,e,l,o,a,o,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
b,m,c,,,,,,,,
g,p,q,h,f,n,m,c,,,
b,m,c,,,,,,,,
g,q,p,h,n,f,m,c,,,
g,h,p,q,n,f,m,c,,,
d,,,,,,,,,,
g,p,h,q,j,f,m,c,,,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
g,q,h,p,j,f,m,c,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
g,h,p,q,f,n,m,c,,,
b,m,c,,,,,,,,
g,q,h,p,f,n,m,c,,,
d,,,,,,,,,,
i,k,e,l,o,a,o,,,,
b,m,c,,,,,,,,
i,k,e,l,o,a,o,,,,
i,k,e,l,o,a,o,,,,
g,p,q,h,j,f,m,c,,,
b,m,c,,,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
b,m,c,,,,,,,,
d,,,,,,,,,,
g,p,h,q,f,n,m,c,,,
i,k,e,l,o,,,,,,
i,k,e,l,o,,,,,,
d,,,,,,,,,,
i,k,e,l,o,,,,,,
b,m,c,,,,,,,,
g,h,p,q,j,f,m,c,,,
b,m,c,,,,,,,,
i,k,e,l,o,,,,,,
i,k,e,l,o,a,o,,,,
