0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
BOS,i,f,g,n,d,h,t,p,a,q,l,u,l,u,l,u,k,o,r,c,b,s,e,EOS,,,,,
BOS,b,i,f,n,g,d,h,t,p,a,q,l,u,l,o,r,c,b,m,e,EOS,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,q,l,u,l,o,r,c,b,m,k,g,EOS,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,l,q,u,l,o,r,c,m,b,s,e,EOS,,,,,,,,
BOS,i,f,g,n,d,h,s,t,p,a,q,l,u,l,u,l,o,r,c,b,m,e,EOS,,,,,,
BOS,i,m,f,g,n,d,h,t,p,a,q,l,o,r,c,b,s,j,s,j,s,e,EOS,,,,,,
BOS,i,f,n,g,d,h,t,p,a,l,q,o,r,c,b,s,j,s,j,s,j,k,d,EOS,,,,,
BOS,i,f,n,g,d,h,a,t,p,a,q,l,o,r,c,b,m,k,EOS,,,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,l,u,q,l,u,l,u,o,r,c,b,s,d,j,s,j,s,j,e,EOS
BOS,i,f,n,g,d,h,t,p,a,q,l,o,r,c,b,s,j,s,j,s,j,e,EOS,,,,,,
BOS,i,f,g,n,d,h,t,p,a,l,q,u,u,l,u,l,o,r,c,b,m,e,EOS,,,,,,
BOS,i,f,g,p,n,d,h,t,p,a,q,l,o,r,c,b,m,k,EOS,,,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,l,q,o,r,c,b,s,f,e,EOS,,,,,,,,,,
BOS,i,f,g,n,d,h,t,p,i,a,q,l,u,l,o,r,c,b,s,j,s,j,s,e,EOS,,,,
BOS,i,f,g,n,d,h,t,p,a,p,q,l,u,l,o,r,c,b,m,k,EOS,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,l,u,l,q,o,r,c,b,t,m,k,EOS,,,,,,,,
BOS,i,f,g,n,d,h,t,p,n,a,l,u,q,l,u,l,o,r,c,b,s,k,EOS,,,,,,
BOS,i,f,n,g,d,h,t,p,a,l,q,o,s,r,c,b,s,e,EOS,,,,,,,,,,
BOS,i,f,n,g,d,h,t,e,p,a,q,l,u,l,o,r,c,b,m,e,EOS,,,,,,,,
BOS,i,f,n,g,d,h,t,o,p,a,l,q,o,r,c,b,m,e,EOS,,,,,,,,,,
BOS,i,f,n,u,g,d,h,t,p,a,q,l,o,r,c,b,m,k,EOS,,,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,l,u,q,k,l,u,l,u,o,r,c,b,s,k,EOS,,,,,
BOS,i,f,d,n,g,d,h,t,p,a,q,l,u,l,o,r,c,b,m,k,EOS,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,l,q,u,l,u,l,u,o,g,r,c,b,s,e,EOS,,,,,
BOS,i,f,n,g,d,h,t,p,a,l,q,u,l,u,l,u,k,o,r,c,b,s,e,EOS,,,,,
BOS,i,f,g,n,d,h,t,p,a,l,q,u,l,u,l,u,o,r,c,b,s,j,BOS,s,j,s,k,EOS,
BOS,i,f,g,n,d,h,t,p,a,l,q,u,l,u,l,u,f,o,r,c,b,m,k,EOS,,,,,
BOS,i,j,f,g,n,d,h,t,p,a,q,l,o,r,c,b,m,e,EOS,,,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,l,u,q,l,o,r,c,b,m,k,e,EOS,,,,,,,,
BOS,i,f,g,n,d,h,t,p,a,q,a,l,o,r,c,b,m,e,EOS,,,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,q,l,u,l,u,l,u,o,r,c,b,s,j,EOS,s,e,EOS,,,
BOS,i,f,n,g,d,h,t,p,a,q,l,u,l,l,u,u,o,r,c,b,s,j,s,j,s,j,k,EOS,
BOS,i,f,g,n,d,h,e,t,p,a,l,q,u,l,u,l,o,r,c,b,m,e,EOS,,,,,,
BOS,i,f,g,n,d,h,t,p,a,l,u,l,r,u,l,q,u,o,r,c,b,s,j,s,j,s,e,EOS,
BOS,i,f,g,n,d,h,t,p,a,l,q,u,l,u,EOS,l,u,o,r,c,b,s,e,EOS,,,,,
BOS,i,f,m,n,g,d,h,t,p,a,q,l,u,l,u,l,u,o,r,c,b,m,k,EOS,,,,,
BOS,i,f,g,n,EOS,d,h,t,p,a,l,u,q,l,u,l,u,o,r,c,b,s,e,EOS,,,,,
BOS,i,f,n,g,d,h,t,p,a,q,l,o,b,r,c,b,s,e,EOS,,,,,,,,,,
BOS,i,f,g,n,d,h,t,p,a,l,u,q,l,u,l,d,o,r,c,b,s,j,s,j,s,j,e,EOS,
BOS,i,q,f,g,n,d,h,t,p,a,l,u,l,q,o,r,c,b,m,e,EOS,,,,,,,,
BOS,i,f,g,n,n,d,h,t,p,a,q,l,o,r,c,b,m,k,EOS,,,,,,,,,,
BOS,i,f,g,n,d,h,t,p,m,a,l,q,u,l,o,r,c,b,m,e,EOS,,,,,,,,
BOS,BOS,i,f,g,n,d,h,t,p,a,l,u,l,q,u,l,u,o,r,c,b,m,e,EOS,,,,,
BOS,i,f,g,n,d,h,t,p,a,l,q,u,l,u,l,o,r,c,b,s,e,j,EOS,,,,,,
BOS,i,f,g,n,d,h,t,p,a,q,l,u,l,o,r,c,b,m,s,e,EOS,,,,,,,,
BOS,i,d,f,n,g,d,h,t,p,a,q,l,o,r,c,b,m,e,EOS,,,,,,,,,,
BOS,i,f,g,n,d,h,t,p,a,q,l,u,l,o,r,c,g,b,m,e,EOS,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,l,q,u,l,o,r,r,c,b,s,k,EOS,,,,,,,,
BOS,i,f,n,g,d,f,h,t,p,a,q,l,o,r,c,b,s,k,EOS,,,,,,,,,,
q,BOS,i,f,n,g,d,h,t,p,a,l,q,o,r,c,b,s,e,EOS,,,,,,,,,,
BOS,i,o,f,n,g,d,h,t,p,a,l,q,o,r,c,b,s,k,EOS,,,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,q,l,u,l,o,r,c,b,s,EOS,j,s,e,EOS,,,,,,
BOS,i,f,n,g,d,h,t,p,a,q,l,e,o,r,c,b,s,k,EOS,,,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,a,q,l,o,r,c,b,s,j,s,e,EOS,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,q,l,o,r,p,c,b,s,j,s,e,EOS,,,,,,,,
BOS,i,f,n,g,d,h,t,p,a,q,l,o,r,c,b,s,j,s,j,h,s,e,EOS,,,,,,
BOS,i,f,n,g,d,h,t,p,a,q,l,o,r,c,b,s,e,j,EOS,,,,,,,,,,
BOS,t,i,f,n,g,d,h,t,p,a,q,l,o,r,c,b,m,e,EOS,,,,,,,,,,
