0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
d,c,b,m,l,f,e,n,p,a,i,h,k,g,j,o
d,b,c,h,m,f,p,n,e,a,i,l,k,g,j,o
d,c,b,l,f,m,p,h,e,a,i,k,n,g,o,j
c,m,d,b,l,f,p,n,a,e,i,k,h,g,j,o
e,c,m,b,l,f,p,n,d,a,i,h,k,g,o,j
d,b,g,m,l,f,p,n,e,a,i,k,h,c,o,j
d,b,l,c,f,j,m,n,e,a,i,k,h,g,o,p
c,d,b,p,l,f,m,n,e,a,i,h,k,g,j,o
c,m,d,b,h,f,p,n,e,a,i,l,k,g,o,j
d,c,m,b,l,f,p,n,i,a,e,k,h,g,o,j
d,c,b,l,f,p,n,g,e,a,i,k,h,m,j,o
d,c,m,b,p,f,l,n,e,a,i,k,h,g,j,o
d,b,c,m,l,f,p,n,e,a,i,h,g,k,o,j
c,e,m,b,l,f,p,n,d,a,i,k,h,g,j,o
c,m,d,b,l,f,p,a,e,n,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,h,g,k,o,j
c,d,m,b,n,f,p,l,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,j,k,g,h,o
d,c,b,m,l,f,p,n,e,i,a,h,k,g,o,j
c,m,k,b,l,f,p,n,e,a,i,d,h,g,o,j
d,b,c,m,n,f,p,l,e,a,i,k,h,g,j,o
d,c,a,b,l,f,p,n,e,m,i,k,h,g,j,o
c,m,d,h,l,f,p,n,e,a,i,k,b,g,o,j
c,m,d,b,l,f,j,n,e,a,i,h,k,g,p,o
c,m,g,b,l,f,p,n,e,a,i,h,k,d,j,o
d,c,b,m,l,f,k,n,e,a,i,p,h,g,o,j
c,m,d,e,l,f,p,n,b,a,i,k,h,g,j,o
c,m,d,b,l,f,a,n,e,p,i,k,h,g,o,j
c,d,m,b,l,f,p,n,j,a,i,k,h,g,o,e
c,d,m,b,l,f,n,p,e,a,i,h,k,g,j,o
d,b,g,l,f,m,p,n,e,a,i,h,k,c,o,j
c,m,d,b,l,f,p,n,e,a,i,o,h,g,k,j
c,m,p,b,l,f,d,n,e,a,i,k,h,g,o,j
c,d,b,l,f,p,m,n,k,a,i,e,h,g,j,o
c,d,m,g,l,f,p,n,e,a,i,h,k,b,o,j
h,m,d,b,l,f,p,n,e,a,i,k,c,g,j,o
c,m,d,b,g,f,p,n,e,a,i,k,h,l,j,o
c,m,d,b,o,f,p,n,e,a,i,k,h,g,j,l
d,b,l,k,m,f,p,n,e,a,i,h,c,g,o,j
d,c,b,l,f,p,n,m,h,a,i,e,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,j,g,o
c,d,o,m,l,f,p,n,e,a,i,k,h,g,j,b
d,b,c,l,m,f,k,n,e,a,i,h,p,g,o,j
d,b,c,l,m,f,p,n,e,a,o,k,h,g,j,i
d,c,m,b,l,f,p,n,e,a,k,i,h,g,j,o
d,b,f,l,c,m,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,o,g,k,j
c,m,d,b,l,f,p,n,j,a,i,h,k,g,o,e
d,c,m,j,l,f,p,n,e,a,i,k,h,g,b,o
c,m,d,b,l,a,p,n,e,f,i,k,h,g,o,j
d,c,o,m,l,f,p,n,e,a,i,h,k,g,b,j
c,d,b,m,l,f,p,n,e,a,h,k,i,g,j,o
d,c,a,b,l,f,p,n,e,m,i,h,k,g,j,o
d,h,m,b,l,f,p,n,e,a,i,k,c,g,o,j
d,c,b,l,m,f,p,g,e,a,i,h,k,n,o,j
d,b,l,f,p,c,n,m,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,a,e,n,i,h,k,g,j,o
h,d,b,m,l,f,p,n,e,a,i,c,k,g,o,j
c,d,b,m,l,f,p,h,e,a,i,n,k,g,j,o
c,d,m,k,l,f,p,n,e,a,i,b,h,g,o,j
d,b,l,f,p,c,n,m,e,h,i,k,a,g,o,j
i,d,b,m,l,f,p,n,e,a,c,k,h,g,j,o
d,c,e,m,l,f,p,n,b,a,i,k,h,g,o,j
d,c,k,m,l,f,p,n,e,a,i,b,h,g,o,j
c,d,i,m,l,f,p,n,e,a,b,h,k,g,j,o
c,m,d,b,l,f,p,n,o,a,i,k,h,g,j,e
c,d,b,g,l,f,p,n,e,a,i,k,h,m,j,o
c,m,d,b,l,f,p,n,a,e,i,k,h,g,j,o
d,c,b,m,l,f,p,n,e,a,i,h,k,g,o,j
n,b,l,c,f,p,m,d,e,a,i,h,k,g,j,o
c,m,d,p,l,f,b,n,e,a,i,k,h,g,o,j
d,b,l,c,f,m,p,a,e,n,i,k,h,g,o,j
c,m,d,b,l,f,n,p,e,a,i,k,h,g,j,o
d,b,c,m,l,f,p,n,e,a,i,h,k,o,j,g
c,m,d,b,l,f,p,h,e,a,i,n,k,g,j,o
d,b,l,c,f,i,n,m,e,a,p,h,k,g,j,o
d,b,c,l,f,j,m,n,e,a,i,h,k,g,p,o
c,d,b,m,l,f,p,n,e,o,i,h,k,g,a,j
c,e,d,b,l,f,p,n,m,a,i,k,h,g,j,o
c,d,m,b,l,f,p,h,e,a,i,k,n,g,o,j
h,m,d,b,l,f,p,n,e,a,i,k,c,g,j,o
c,d,m,l,b,f,p,n,e,a,i,h,k,g,o,j
d,c,e,m,l,f,p,n,b,a,i,h,k,g,j,o
d,b,c,l,m,f,g,n,e,a,i,h,k,p,j,o
c,d,k,l,f,m,p,n,e,a,i,b,h,g,o,j
d,b,l,a,p,n,c,m,e,f,i,k,h,g,j,o
c,d,j,b,l,f,p,n,e,a,i,h,k,g,m,o
d,c,m,b,l,f,p,n,a,e,i,k,h,g,o,j
d,i,b,l,f,m,p,n,e,a,c,h,k,g,j,o
h,c,b,m,l,f,p,n,e,a,i,d,k,g,o,j
d,b,c,m,l,p,f,n,e,a,i,h,k,g,j,o
c,m,d,b,j,f,p,n,e,a,i,k,h,g,o,l
d,c,k,m,l,f,p,n,e,a,i,h,b,g,o,j
d,c,b,l,f,m,p,e,n,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,g,a,i,h,k,e,o,j
d,c,b,k,l,f,p,n,e,a,i,h,m,g,j,o
d,b,c,m,l,f,h,n,e,a,i,k,p,g,j,o
d,c,m,b,l,f,p,k,e,a,i,n,h,g,j,o
d,c,m,b,l,f,p,j,e,a,i,k,h,g,o,n
n,c,b,l,f,p,m,d,e,a,i,h,k,g,o,j
e,c,m,b,l,f,p,n,d,a,i,h,k,g,j,o
d,c,b,l,m,f,p,e,n,a,i,h,k,g,j,o
d,b,l,m,p,c,f,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,p,n,j,a,i,h,k,g,o,e
n,c,b,l,f,m,p,d,e,a,i,k,h,g,j,o
c,d,b,l,m,a,p,n,e,f,i,k,h,g,j,o
d,c,b,o,l,f,p,n,e,a,i,k,h,g,j,m
p,d,b,m,l,f,c,n,e,a,i,h,k,g,o,j
d,b,c,l,f,m,p,n,e,a,g,h,k,i,j,o
d,b,c,l,m,f,p,n,e,a,i,g,h,k,o,j
d,c,b,m,l,f,i,n,e,a,p,h,k,g,o,j
d,c,f,b,l,m,p,n,e,a,i,h,k,g,j,o
k,b,l,f,c,m,p,n,e,a,i,d,h,g,o,j
c,d,m,i,l,f,p,n,e,a,b,h,k,g,o,j
d,c,m,e,l,f,p,n,b,a,i,h,k,g,o,j
p,b,l,f,c,m,d,n,e,a,i,h,k,g,o,j
d,f,c,m,l,b,p,n,e,a,i,h,k,g,j,o
d,c,b,m,l,f,p,n,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,e,a,j,h,k,g,i,o
d,b,l,k,c,p,m,n,e,a,i,f,h,g,j,o
d,c,m,h,l,f,p,n,e,a,i,b,k,g,j,o
d,c,m,b,l,p,f,n,e,a,i,k,h,g,j,o
d,b,c,l,m,f,p,i,e,a,n,h,k,g,o,j
g,b,c,m,l,f,p,n,e,a,i,h,k,d,j,o
c,d,j,m,l,f,p,n,e,a,i,k,h,g,b,o
d,o,m,b,l,f,p,n,e,a,i,k,h,g,j,c
d,c,e,b,l,f,p,n,m,a,i,h,k,g,j,o
d,l,b,c,m,f,p,n,e,a,i,k,h,g,j,o
d,b,l,f,o,p,n,m,e,a,i,h,k,g,j,c
c,m,d,b,l,f,e,n,p,a,i,h,k,g,j,o
c,m,n,b,l,f,p,d,e,a,i,k,h,g,j,o
c,m,o,b,l,f,p,n,e,a,i,k,h,g,d,j
c,l,d,b,m,f,p,n,e,a,i,h,k,g,j,o
d,b,c,l,f,m,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,o,p,n,e,a,i,h,k,g,f,j
d,c,m,b,l,f,p,n,e,a,i,h,g,k,o,j
d,c,e,m,l,f,p,n,b,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,f,l,p,n,e,a,i,h,k,g,j,o
d,c,b,m,l,f,p,n,e,a,i,k,g,h,o,j
d,b,l,f,m,n,c,p,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,g,h,j,o
d,b,c,l,m,h,p,n,e,a,i,f,k,g,j,o
c,d,b,l,m,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,o,j
d,m,c,l,b,f,p,n,e,a,i,k,h,g,o,j
d,c,n,b,l,f,p,m,e,a,i,h,k,g,j,o
n,d,b,m,l,f,p,c,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,k,a,i,h,e,g,j,o
c,m,d,b,l,f,g,n,e,a,i,h,k,p,o,j
c,d,b,e,l,f,p,n,m,a,i,h,k,g,j,o
d,c,b,m,l,f,k,n,e,a,i,h,p,g,j,o
d,b,l,f,p,c,n,m,e,a,j,k,h,g,i,o
c,m,d,b,o,f,p,n,e,a,i,h,k,g,j,l
c,m,j,b,l,f,p,n,e,a,i,h,k,g,o,d
k,m,d,b,l,f,p,n,e,a,i,c,h,g,j,o
k,m,d,b,l,f,p,n,e,a,i,c,h,g,j,o
c,o,m,b,l,f,p,n,e,a,i,h,k,g,j,d
c,m,d,b,l,f,p,n,i,a,e,h,k,g,j,o
d,b,l,f,c,m,p,n,e,j,i,h,k,g,a,o
c,p,m,b,l,f,d,n,e,a,i,k,h,g,j,o
d,f,l,b,c,p,n,m,e,a,i,h,k,g,j,o
h,b,l,c,f,p,m,n,e,a,i,d,k,g,j,o
c,m,d,b,l,f,p,n,k,a,i,e,h,g,j,o
d,b,l,c,m,f,p,n,e,a,i,h,k,g,o,j
d,j,l,c,f,m,p,n,e,a,i,k,h,g,o,b
c,m,d,b,l,i,p,n,e,a,f,k,h,g,o,j
c,m,d,b,l,f,p,e,n,a,i,k,h,g,o,j
d,b,l,f,c,m,a,n,e,p,i,h,k,g,j,o
c,d,b,m,l,f,p,o,e,a,i,h,k,g,n,j
c,m,d,b,l,p,f,n,e,a,i,h,k,g,j,o
c,m,d,o,l,f,p,n,e,a,i,h,k,g,j,b
c,m,d,o,l,f,p,n,e,a,i,h,k,g,j,b
d,b,c,l,f,g,n,m,e,a,i,k,h,p,j,o
c,h,d,b,l,f,p,n,e,a,i,m,k,g,j,o
d,c,m,b,l,f,p,n,k,a,i,e,h,g,j,o
c,k,m,b,l,f,p,n,e,a,i,d,h,g,o,j
c,m,d,e,l,f,p,n,b,a,i,k,h,g,o,j
o,d,m,b,l,f,p,n,e,a,i,k,h,g,j,c
c,d,m,b,l,f,p,n,e,a,i,k,h,g,o,j
f,c,m,b,l,d,p,n,e,a,i,h,k,g,o,j
d,c,l,f,b,m,p,n,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,o,k,h,g,i,j
c,d,b,l,f,p,m,n,e,a,k,i,h,g,o,j
c,d,b,m,j,f,p,n,e,a,i,h,k,g,o,l
d,c,m,l,b,f,p,n,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,i,e,a,n,k,h,g,o,j
d,c,b,l,f,p,i,n,e,a,m,h,k,g,j,o
c,a,m,b,l,f,p,n,e,d,i,k,h,g,j,o
d,b,l,k,p,c,n,m,e,a,i,f,h,g,o,j
d,b,p,c,f,l,n,m,e,a,i,k,h,g,j,o
d,c,o,b,l,f,p,n,e,a,i,h,k,g,m,j
c,d,j,b,l,f,p,n,e,a,i,h,k,g,o,m
d,k,l,f,c,m,p,n,e,a,i,b,h,g,j,o
a,d,m,b,l,f,p,n,e,c,i,k,h,g,o,j
d,b,e,m,l,f,p,n,c,a,i,k,h,g,j,o
c,a,d,b,l,f,p,n,e,m,i,h,k,g,j,o
c,d,m,b,l,f,p,a,e,n,i,k,h,g,j,o
d,b,l,f,c,p,n,m,e,a,i,k,o,g,j,h
c,d,b,m,l,f,p,k,e,a,i,n,h,g,j,o
d,b,c,m,k,f,p,n,e,a,i,l,h,g,j,o
d,b,l,c,n,f,p,m,e,a,i,k,h,g,j,o
l,m,d,b,c,f,p,n,e,a,i,h,k,g,j,o
o,c,b,m,l,f,p,n,e,a,i,k,h,g,j,d
d,c,g,b,l,f,p,n,e,a,i,k,h,m,j,o
c,m,d,b,l,f,p,e,n,a,i,h,k,g,j,o
h,m,d,b,l,f,p,n,e,a,i,k,c,g,j,o
d,c,b,m,l,g,p,n,e,a,i,h,k,f,j,o
d,c,e,b,l,f,p,n,m,a,i,k,h,g,o,j
d,c,b,m,l,f,p,n,e,a,i,k,j,g,h,o
d,c,b,m,l,f,p,n,i,a,e,k,h,g,o,j
c,a,b,m,l,f,p,n,e,d,i,k,h,g,o,j
d,b,l,j,f,p,m,n,e,a,i,k,h,g,o,c
c,d,m,b,l,f,p,n,e,j,i,h,k,g,a,o
o,d,b,m,l,f,p,n,e,a,i,h,k,g,c,j
d,c,k,m,l,f,p,n,e,a,i,b,h,g,j,o
c,m,d,b,l,h,p,n,e,a,i,k,f,g,j,o
c,d,m,b,l,j,p,n,e,a,i,h,k,g,f,o
d,b,c,i,l,f,p,n,e,a,m,k,h,g,o,j
c,d,m,b,l,f,p,j,e,a,i,k,h,g,n,o
c,m,d,e,l,f,p,n,b,a,i,k,h,g,o,j
d,b,l,c,f,m,p,n,e,a,g,k,h,i,j,o
g,b,c,m,l,f,p,n,e,a,i,h,k,d,j,o
d,l,b,c,f,p,m,n,e,a,i,k,h,g,o,j
c,m,d,b,f,l,p,n,e,a,i,k,h,g,o,j
d,b,c,m,p,f,l,n,e,a,i,k,h,g,o,j
d,c,b,j,l,f,p,n,e,a,i,h,k,g,m,o
c,m,d,p,l,f,b,n,e,a,i,h,k,g,o,j
d,c,a,l,m,f,p,n,e,b,i,h,k,g,o,j
a,b,l,c,f,p,n,m,e,d,i,k,h,g,o,j
d,l,c,b,f,p,n,m,e,a,i,k,h,g,j,o
d,b,c,p,m,f,l,n,e,a,i,k,h,g,j,o
c,m,f,b,l,d,p,n,e,a,i,h,k,g,o,j
d,b,c,l,f,m,p,j,e,a,i,k,h,g,o,n
c,m,d,b,l,f,p,n,e,a,h,i,k,g,o,j
c,o,d,b,l,f,p,n,e,a,i,h,k,g,m,j
c,m,d,b,l,f,p,n,i,a,e,k,h,g,o,j
m,b,l,f,c,d,p,n,e,a,i,k,h,g,o,j
d,p,l,c,m,f,b,n,e,a,i,k,h,g,j,o
c,m,d,b,a,f,p,n,e,l,i,h,k,g,j,o
c,b,d,m,l,f,p,n,e,a,i,h,k,g,j,o
d,b,l,c,m,f,p,n,e,h,i,a,k,g,o,j
d,b,l,f,p,c,m,n,e,o,i,k,h,g,a,j
c,m,d,b,l,f,p,n,e,i,a,k,h,g,o,j
c,d,m,k,l,f,p,n,e,a,i,b,h,g,o,j
d,h,l,f,c,m,p,n,e,a,i,k,b,g,o,j
c,m,d,b,l,f,p,n,e,k,i,a,h,g,o,j
d,c,m,b,l,f,j,n,e,a,i,h,k,g,o,p
c,d,b,l,o,f,p,n,e,a,i,k,h,g,j,m
d,c,e,b,l,f,p,n,m,a,i,h,k,g,o,j
d,b,c,m,h,f,p,n,e,a,i,k,l,g,j,o
c,j,b,l,m,f,p,n,e,a,i,h,k,g,o,d
c,d,b,l,f,p,n,m,e,a,i,k,h,g,j,o
d,c,b,l,m,f,p,n,e,a,i,h,k,j,g,o
d,b,h,m,l,f,p,n,e,a,i,k,c,g,j,o
d,b,c,l,f,e,n,m,p,a,i,h,k,g,o,j
d,c,m,b,l,f,e,n,p,a,i,h,k,g,o,j
h,d,m,b,l,f,p,n,e,a,i,k,c,g,j,o
c,d,h,b,l,f,p,n,e,a,i,m,k,g,j,o
c,m,p,b,l,f,d,n,e,a,i,h,k,g,o,j
c,d,b,m,l,f,p,n,k,a,i,e,h,g,o,j
c,m,d,h,l,f,p,n,e,a,i,b,k,g,j,o
i,d,m,b,l,f,p,n,e,a,c,h,k,g,j,o
c,p,m,b,l,f,d,n,e,a,i,h,k,g,j,o
c,d,j,m,l,f,p,n,e,a,i,k,h,g,b,o
d,b,c,l,f,p,m,h,e,a,i,n,k,g,j,o
d,c,b,o,f,m,p,n,e,a,i,k,h,g,j,l
d,b,l,o,f,m,p,n,e,a,i,k,h,g,c,j
c,m,d,b,l,f,p,e,n,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,o,a,i,k,h,g,j,e
c,d,m,b,l,f,p,n,e,a,h,i,k,g,j,o
d,b,l,f,c,p,n,m,e,a,h,i,k,g,j,o
e,b,c,m,l,f,p,n,d,a,i,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,k,h,g,j,o
d,b,c,m,l,f,g,n,e,a,i,k,h,p,j,o
d,i,b,l,f,m,p,n,e,a,c,k,h,g,j,o
d,l,m,b,c,f,p,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,p,n,g,a,i,h,k,e,j,o
c,m,d,f,l,b,p,n,e,a,i,k,h,g,o,j
d,c,l,f,p,n,b,m,e,a,i,h,k,g,j,o
d,b,l,f,c,g,p,n,e,a,i,k,h,m,o,j
d,c,b,m,l,f,p,n,e,a,i,k,j,g,o,h
d,c,b,m,l,f,p,n,e,a,i,h,o,g,j,k
h,b,c,m,l,f,p,n,e,a,i,k,d,g,j,o
c,m,d,b,n,f,p,l,e,a,i,k,h,g,j,o
d,b,l,f,c,n,p,m,e,a,i,h,k,g,o,j
d,l,b,f,p,c,n,m,e,a,i,h,k,g,j,o
d,b,l,c,m,f,p,n,e,a,i,h,g,k,o,j
c,j,d,b,l,f,p,n,e,a,i,k,h,g,o,m
c,d,m,b,l,f,p,n,e,a,h,k,i,g,j,o
d,b,c,l,f,m,p,n,e,a,i,j,h,g,k,o
d,c,g,l,m,f,p,n,e,a,i,k,h,b,j,o
c,d,b,m,l,h,p,n,e,a,i,f,k,g,j,o
c,d,m,e,l,f,p,n,b,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,g,k,j,o
c,d,e,b,l,f,p,n,m,a,i,h,k,g,o,j
d,f,l,c,b,m,p,n,e,a,i,h,k,g,o,j
c,m,i,b,l,f,p,n,e,a,d,k,h,g,o,j
c,d,b,l,a,p,n,m,e,f,i,k,h,g,o,j
d,c,b,a,f,p,n,m,e,l,i,k,h,g,o,j
c,m,d,b,l,p,f,n,e,a,i,h,k,g,j,o
d,i,b,l,m,f,p,n,e,a,c,h,k,g,o,j
c,d,m,b,l,f,p,n,e,a,i,o,h,g,k,j
c,f,b,l,d,m,p,n,e,a,i,h,k,g,o,j
d,b,c,m,a,f,p,n,e,l,i,k,h,g,o,j
d,b,l,c,f,m,p,n,e,a,i,g,k,h,j,o
c,d,b,m,l,f,p,n,e,a,i,h,k,g,j,o
c,d,m,b,l,f,o,n,e,a,i,k,h,g,p,j
c,m,d,b,l,f,p,n,e,a,k,i,h,g,o,j
p,d,b,l,m,f,c,n,e,a,i,k,h,g,j,o
d,c,m,g,l,f,p,n,e,a,i,h,k,b,j,o
c,m,d,b,l,f,p,n,e,o,i,h,k,g,j,a
j,m,d,b,l,f,p,n,e,a,i,h,k,g,c,o
d,c,m,b,l,f,p,n,j,a,i,h,k,g,o,e
c,d,m,f,l,b,p,n,e,a,i,h,k,g,j,o
g,c,b,m,l,f,p,n,e,a,i,h,k,d,j,o
c,d,l,b,m,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,g,k,h,i,j,o
d,c,m,b,e,f,p,n,l,a,i,h,k,g,j,o
d,b,l,c,f,m,a,n,e,p,i,h,k,g,o,j
c,h,b,l,f,m,p,n,e,a,i,k,d,g,j,o
n,c,m,b,l,f,p,d,e,a,i,k,h,g,j,o
d,c,b,m,l,f,p,n,e,a,i,h,k,g,j,o
d,b,n,l,m,f,p,c,e,a,i,h,k,g,j,o
d,c,m,b,f,l,p,n,e,a,i,k,h,g,j,o
k,d,b,m,l,f,p,n,e,a,i,h,c,g,o,j
c,m,d,b,l,k,p,n,e,a,i,h,f,g,j,o
d,c,m,b,l,f,p,h,e,a,i,k,n,g,j,o
c,d,j,m,l,f,p,n,e,a,i,k,h,g,o,b
c,i,m,b,l,f,p,n,e,a,d,k,h,g,j,o
c,f,d,b,l,m,p,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,i,e,a,n,k,h,g,j,o
c,m,d,a,l,f,p,n,e,b,i,k,h,g,o,j
d,h,l,c,f,m,p,n,e,a,i,b,k,g,j,o
c,d,b,m,l,f,g,n,e,a,i,k,h,p,j,o
d,c,b,m,f,p,n,l,e,a,i,k,h,g,o,j
c,d,o,m,l,f,p,n,e,a,i,k,h,g,j,b
c,m,d,b,l,f,i,n,e,a,p,h,k,g,j,o
c,m,d,b,l,p,f,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,h,o,j,g
m,d,b,l,f,p,n,c,e,a,i,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,k,h,j,g,o
d,b,l,c,i,m,p,n,e,a,f,k,h,g,o,j
c,d,b,i,f,m,p,n,e,a,l,k,h,g,j,o
c,d,b,l,m,i,p,n,e,a,f,k,h,g,j,o
d,b,p,f,c,m,l,n,e,a,i,k,h,g,j,o
d,c,a,m,l,f,p,n,e,b,i,k,h,g,j,o
c,m,d,b,i,f,p,n,e,a,l,k,h,g,o,j
c,m,f,b,l,d,p,n,e,a,i,k,h,g,j,o
d,c,o,b,l,f,p,n,e,a,i,k,h,g,j,m
d,b,l,f,c,m,p,n,k,a,i,e,h,g,j,o
c,d,m,b,l,f,p,n,h,a,i,k,e,g,j,o
d,b,f,c,m,l,p,n,e,a,i,h,k,g,j,o
d,c,k,m,l,f,p,n,e,a,i,h,b,g,j,o
c,m,d,p,l,f,b,n,e,a,i,h,k,g,o,j
c,m,d,b,k,f,p,n,e,a,i,h,l,g,j,o
d,b,c,m,l,f,a,n,e,p,i,h,k,g,o,j
d,c,m,b,l,h,p,n,e,a,i,k,f,g,o,j
d,b,l,c,g,f,p,n,e,a,i,k,h,m,j,o
c,d,m,b,l,f,p,n,e,h,i,a,k,g,j,o
d,c,b,m,l,f,p,k,e,a,i,h,n,g,j,o
d,c,m,b,l,f,n,p,e,a,i,h,k,g,j,o
c,h,d,b,l,f,p,n,e,a,i,k,m,g,o,j
c,b,d,m,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,l,m,f,p,n,e,a,g,h,k,i,j,o
d,b,l,c,m,a,p,n,e,f,i,h,k,g,o,j
d,b,l,n,c,m,p,f,e,a,i,k,h,g,j,o
c,d,b,l,m,f,e,n,p,a,i,k,h,g,o,j
d,c,m,b,l,f,p,g,e,a,i,h,k,n,j,o
c,m,d,b,l,f,a,n,e,p,i,k,h,g,o,j
d,n,c,l,m,f,p,b,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,a,e,n,i,k,h,g,j,o
d,b,c,m,l,f,p,n,e,h,i,a,k,g,j,o
c,d,m,b,g,f,p,n,e,a,i,k,h,l,o,j
d,c,m,b,e,f,p,n,l,a,i,h,k,g,j,o
d,c,b,l,m,j,p,n,e,a,i,k,h,g,o,f
d,b,c,m,l,f,p,a,e,n,i,h,k,g,j,o
c,m,d,f,l,b,p,n,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,e,a,j,h,k,g,i,o
d,c,m,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,b,l,f,m,h,n,e,a,i,p,k,g,j,o
d,c,m,b,l,f,p,n,e,i,a,h,k,g,o,j
d,c,b,l,m,f,p,n,e,h,i,a,k,g,j,o
d,b,l,c,k,f,p,n,e,a,i,m,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,g,h,k,o,j
c,d,m,b,g,f,p,n,e,a,i,k,h,l,o,j
c,m,d,b,l,f,p,n,e,a,i,k,o,g,j,h
d,c,m,j,l,f,p,n,e,a,i,h,k,g,o,b
d,c,m,b,h,f,p,n,e,a,i,k,l,g,j,o
d,k,b,l,m,f,p,n,e,a,i,c,h,g,j,o
d,c,b,l,m,f,p,n,e,a,i,k,h,g,j,o
c,f,b,m,l,d,p,n,e,a,i,h,k,g,o,j
c,d,m,f,l,b,p,n,e,a,i,h,k,g,j,o
c,d,p,m,l,f,b,n,e,a,i,h,k,g,j,o
p,m,d,b,l,f,c,n,e,a,i,k,h,g,j,o
j,d,b,l,m,f,p,n,e,a,i,h,k,g,c,o
d,b,l,n,c,m,p,f,e,a,i,k,h,g,o,j
d,c,m,b,j,f,p,n,e,a,i,k,h,g,o,l
c,d,b,m,l,f,p,n,h,a,i,k,e,g,j,o
j,b,c,l,m,f,p,n,e,a,i,h,k,g,o,d
b,d,m,c,l,f,p,n,e,a,i,k,h,g,o,j
