0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
c,m,d,b,l,f,p,n,l,a,i,k,h,g,o,j
d,b,c,m,l,f,p,n,e,n,i,k,h,g,j,o
d,c,m,b,l,f,p,n,d,a,i,k,h,g,j,o
c,m,d,b,a,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,k
c,m,d,b,l,f,p,n,e,a,i,h,k,n,j,o
d,c,b,m,d,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,j,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,m,b,k,f,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,h,n,e,a,i,h,k,g,j,o
d,b,c,l,f,m,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,m,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,g,o,i
c,d,b,l,f,p,m,n,l,a,i,k,h,g,j,o
c,d,m,b,l,n,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,f,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,n,o
c,m,d,j,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,c,m,f,p,n,e,a,i,i,k,g,o,j
d,c,b,l,f,p,n,m,e,l,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,i,h,g,j,o
d,b,c,l,m,f,p,n,e,a,i,o,k,g,o,j
d,m,c,l,m,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,k,a,i,k,h,g,j,o
d,b,c,l,f,m,p,n,e,a,i,k,e,g,o,j
c,m,i,b,l,f,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,k,g,o,f
d,c,m,b,p,f,p,n,e,a,i,k,h,g,j,o
b,m,d,b,l,f,p,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,l,e,a,i,h,k,g,o,j
c,d,b,m,h,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,n,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,j,a,i,k,h,g,o,j
d,c,b,l,m,f,p,n,e,a,n,h,k,g,o,j
d,b,l,f,o,n,c,m,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,n,i,h,k,g,j,o
j,d,b,m,l,f,p,n,e,a,i,h,k,g,o,j
o,d,b,m,l,f,p,n,e,a,i,h,k,g,j,o
a,d,m,b,l,f,p,n,e,a,i,k,h,g,o,j
d,b,l,f,p,c,n,m,b,a,i,k,h,g,o,j
c,d,b,m,l,f,p,n,e,a,i,k,h,g,j,o
d,c,b,m,l,f,p,n,e,a,i,k,j,g,o,j
d,c,b,h,l,f,p,n,e,a,i,k,h,g,o,j
c,d,b,m,g,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,a,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,e,a,i,k,h,g,g,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,f
d,c,m,b,l,f,p,n,e,a,i,h,k,g,o,b
d,a,l,c,f,p,m,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,o,i
o,b,l,c,f,m,p,n,e,a,i,k,h,g,o,j
j,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
d,b,c,m,l,f,p,n,e,a,i,h,k,g,j,i
c,m,d,b,l,f,p,n,e,a,i,h,n,g,j,o
d,b,l,c,p,p,n,m,e,a,i,h,k,g,j,o
d,b,c,l,f,p,m,n,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,f,h,k,g,o,j
c,m,d,b,l,f,p,d,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,k,h,g,b,j
c,m,d,b,l,c,p,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,h,k,g,g,j
d,c,b,m,l,f,p,n,e,a,a,h,k,g,j,o
d,b,c,l,m,f,p,n,e,a,j,h,k,g,j,o
c,d,b,l,f,m,p,n,e,a,i,k,h,g,o,j
d,b,l,f,p,n,o,m,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,k,a,i,h,k,g,j,o
d,f,m,b,l,f,p,n,e,a,i,k,h,g,o,j
d,c,b,l,f,m,p,n,e,a,i,h,k,j,j,o
d,c,b,l,l,f,p,n,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,n,b,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,h,g,o,j
d,c,b,m,l,f,p,n,e,a,i,h,f,g,o,j
d,c,c,l,f,m,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,b,h,k,g,o,j
d,c,b,g,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,m,l,f,h,n,e,a,i,k,h,g,j,o
d,m,m,b,l,f,p,n,e,a,i,k,h,g,j,o
d,d,m,b,l,f,p,n,e,a,i,k,h,g,o,j
d,c,b,l,f,p,m,n,e,a,i,h,k,n,o,j
d,c,m,b,l,f,p,n,e,m,i,h,k,g,j,o
d,c,b,l,m,f,p,n,e,a,i,h,k,n,j,o
d,b,l,f,p,l,m,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,f,n,e,a,i,h,k,g,o,j
d,c,b,l,f,m,p,n,e,a,i,k,h,g,j,o
c,d,b,l,m,f,p,n,e,a,i,k,h,g,j,h
d,c,i,m,l,f,p,n,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,k,a,i,h,k,g,o,j
d,b,c,l,f,m,p,n,e,c,i,h,k,g,j,o
d,b,c,l,m,f,p,n,e,a,i,k,h,l,o,j
c,c,b,m,l,f,p,n,e,a,i,h,k,g,o,j
d,c,m,b,l,f,p,n,e,e,i,h,k,g,j,o
d,b,l,f,c,m,p,n,e,l,i,k,h,g,o,j
c,d,m,n,l,f,p,n,e,a,i,h,k,g,o,j
d,a,m,b,l,f,p,n,e,a,i,h,k,g,o,j
d,b,l,f,c,m,p,n,e,a,m,h,k,g,o,j
b,b,c,m,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,m,l,f,p,n,e,a,i,k,h,g,j,d
c,d,b,m,l,k,p,n,e,a,i,h,k,g,j,o
d,b,l,f,c,p,m,d,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,j,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,h,g,j,i
d,b,c,l,m,f,d,n,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,n,e,a,i,p,k,g,j,o
c,f,b,m,l,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,n,k,h,g,j,o
d,c,i,b,l,f,p,n,e,a,i,h,k,g,j,o
d,g,l,c,m,f,p,n,e,a,i,k,h,g,j,o
f,b,l,f,c,p,n,m,e,a,i,h,k,g,j,o
c,i,d,b,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,e,f,p,n,e,a,i,k,h,g,j,o
c,m,n,b,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,a,h,k,g,j,o
d,b,l,c,f,m,p,n,e,a,i,h,l,g,j,o
c,m,d,b,l,g,p,n,e,a,i,h,k,g,o,j
d,c,m,i,l,f,p,n,e,a,i,h,k,g,o,j
d,c,b,m,n,f,p,n,e,a,i,h,k,g,j,o
c,m,p,b,l,f,p,n,e,a,i,k,h,g,j,o
c,m,d,a,l,f,p,n,e,a,i,h,k,g,j,o
d,c,b,k,l,f,p,n,e,a,i,k,h,g,o,j
d,b,l,f,p,n,c,m,e,c,i,k,h,g,j,o
d,d,m,b,l,f,p,n,e,a,i,k,h,g,j,o
d,b,c,l,m,f,p,n,b,a,i,h,k,g,j,o
c,n,b,l,m,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,f,j,o
d,b,c,l,m,f,p,n,p,a,i,k,h,g,o,j
e,c,m,b,l,f,p,n,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,k,k,g,j,o
c,m,d,b,l,f,p,f,e,a,i,h,k,g,j,o
o,m,d,b,l,f,p,n,e,a,i,h,k,g,o,j
c,d,g,m,l,f,p,n,e,a,i,h,k,g,j,o
d,c,b,m,l,f,p,n,e,a,i,h,k,g,f,o
d,b,l,f,p,c,n,m,e,a,i,e,h,g,j,o
c,m,d,b,l,f,p,n,e,p,i,h,k,g,j,o
c,m,d,b,j,f,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,j,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,h,k,g,j,h
c,m,d,b,l,f,p,o,e,a,i,h,k,g,j,o
d,b,l,f,c,m,p,n,e,a,f,h,k,g,j,o
c,d,m,b,l,f,p,h,e,a,i,k,h,g,j,o
d,b,l,f,c,p,n,m,e,a,i,h,k,g,j,i
d,b,l,c,f,p,m,n,e,a,i,h,m,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,g,o
d,b,l,c,f,m,p,n,e,a,m,h,k,g,o,j
d,b,l,c,f,m,f,n,e,a,i,k,h,g,o,j
c,d,d,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,d,b,l,f,p,n,e,a,i,k,h,g,o,j
d,b,l,f,c,m,p,n,e,a,i,h,o,g,j,o
c,d,b,m,l,f,p,n,e,a,i,h,i,g,o,j
c,m,d,n,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,c,o
k,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,l,f,p,n,m,e,a,p,k,h,g,j,o
c,m,h,b,l,f,p,n,e,a,i,h,k,g,j,o
d,j,m,b,l,f,p,n,e,a,i,k,h,g,j,o
f,d,m,b,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,j,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,i,o,h,g,j,o
c,d,b,m,l,f,p,o,e,a,i,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,h,k,n,o,j
d,b,l,f,c,m,p,n,e,a,i,i,k,g,j,o
c,d,b,m,l,f,l,n,e,a,i,k,h,g,o,j
c,c,b,l,f,p,m,n,e,a,i,k,h,g,o,j
c,d,b,m,l,f,p,n,e,a,i,h,k,p,o,j
d,c,b,l,a,f,p,n,e,a,i,h,k,g,o,j
d,l,c,m,l,f,p,n,e,a,i,k,h,g,o,j
l,c,b,l,f,p,m,n,e,a,i,h,k,g,j,o
c,d,m,f,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,f,p,c,n,m,e,a,i,k,h,g,k,j
d,b,l,c,f,p,n,m,e,a,i,k,i,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,d,o,j
c,d,m,b,l,f,p,n,e,a,i,h,j,g,o,j
d,b,l,f,c,m,p,n,e,j,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,o,i,k,h,g,o,j
d,b,c,m,l,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,i,o
c,d,m,a,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,f,c,p,n,m,e,a,i,k,c,g,j,o
c,d,b,m,l,f,p,n,i,a,i,k,h,g,j,o
d,o,c,m,l,f,p,n,e,a,i,k,h,g,j,o
d,b,i,c,m,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,e,o
d,c,b,m,l,f,p,n,e,a,i,k,h,a,j,o
d,c,m,b,p,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,c
c,n,d,b,l,f,p,n,e,a,i,k,h,g,j,o
d,c,b,m,l,f,p,k,e,a,i,h,k,g,j,o
d,c,m,b,o,f,p,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,n,e,a,l,k,h,g,j,o
g,c,b,m,l,f,p,n,e,a,i,k,h,g,o,j
c,d,b,l,l,f,p,n,e,a,i,k,h,g,o,j
d,b,l,j,f,p,m,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,i,h,k,g,j,i
c,d,b,m,l,f,p,n,e,a,i,h,j,g,o,j
d,c,b,m,l,f,p,n,e,a,i,k,h,g,j,o
b,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,k,i,h,k,g,j,o
d,b,c,m,l,f,p,n,e,a,i,k,h,g,d,j
c,d,m,b,l,f,p,n,e,a,i,k,h,g,j,m
c,m,d,b,l,f,p,n,i,a,i,k,h,g,o,j
d,b,l,c,k,m,p,n,e,a,i,k,h,g,j,o
d,b,c,m,a,f,p,n,e,a,i,h,k,g,j,o
d,b,l,c,f,p,m,n,e,a,i,k,h,g,l,j
c,m,d,b,l,f,p,n,e,a,i,k,h,k,o,j
d,b,c,m,l,f,p,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,n,e,a,i,a,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,p,g,o,j
d,c,b,l,m,f,p,n,e,a,i,h,k,g,o,b
d,b,l,c,f,p,n,m,e,a,i,k,h,g,o,n
d,b,c,l,f,p,n,m,e,a,c,k,h,g,j,o
d,b,c,l,m,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,i,i,h,k,g,o,j
d,b,c,l,f,m,p,n,e,a,i,k,h,g,l,j
c,m,d,b,l,m,p,n,e,a,i,h,k,g,o,j
c,m,d,b,i,f,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,b,o,j
d,b,l,f,c,m,p,n,e,a,i,k,h,g,o,h
d,b,l,e,m,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,g,n,e,a,i,h,k,g,j,o
b,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
d,b,l,c,m,f,p,n,e,a,i,p,k,g,o,j
d,b,l,b,p,c,m,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,g,p,j
c,d,m,b,d,f,p,n,e,a,i,k,h,g,o,j
d,b,i,f,c,m,p,n,e,a,i,k,h,g,o,j
g,m,d,b,l,f,p,n,e,a,i,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,h,k,p,o,j
c,d,b,l,m,f,p,n,e,a,i,e,h,g,j,o
d,c,m,b,l,f,p,n,e,o,i,h,k,g,o,j
d,b,c,m,l,f,p,n,e,a,i,e,h,g,j,o
c,d,b,h,m,f,p,n,e,a,i,h,k,g,o,j
c,d,b,l,f,p,n,m,e,a,i,k,h,g,o,j
d,c,b,l,m,f,p,n,e,a,i,h,p,g,j,o
d,b,c,m,l,f,p,n,e,f,i,k,h,g,j,o
d,j,c,l,f,p,n,m,e,a,i,h,k,g,o,j
d,c,m,b,l,f,p,n,e,a,c,h,k,g,o,j
c,d,m,b,l,f,p,n,n,a,i,k,h,g,j,o
l,d,m,b,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,d,e,a,i,h,k,g,o,j
c,d,b,m,l,f,p,n,e,a,i,o,h,g,o,j
c,m,d,b,l,f,p,j,e,a,i,h,k,g,j,o
c,d,m,b,l,f,p,p,e,a,i,h,k,g,j,o
c,d,b,b,l,f,p,n,e,a,i,h,k,g,j,o
p,d,b,m,l,f,p,n,e,a,i,k,h,g,j,o
d,b,c,l,f,p,m,b,e,a,i,h,k,g,j,o
d,c,b,l,f,m,p,n,e,a,i,k,h,j,j,o
d,c,l,c,f,m,p,n,e,a,i,k,h,g,o,j
c,m,d,f,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,c,p,n,e,a,i,k,h,g,j,o
a,d,m,b,l,f,p,n,e,a,i,h,k,g,j,o
d,b,l,f,c,p,n,m,e,a,e,h,k,g,j,o
d,b,c,m,l,f,p,n,e,o,i,k,h,g,o,j
d,c,d,b,l,f,p,n,e,a,i,k,h,g,o,j
d,b,c,m,l,f,p,n,p,a,i,k,h,g,j,o
d,c,b,l,f,m,p,n,e,a,i,k,h,g,j,c
d,c,m,b,l,f,p,n,e,a,i,j,k,g,o,j
c,d,m,b,l,f,p,n,e,a,i,h,k,g,j,g
c,m,d,b,l,f,p,n,k,a,i,k,h,g,o,j
d,b,l,f,p,n,c,h,e,a,i,h,k,g,j,o
d,b,l,f,c,f,p,n,e,a,i,k,h,g,o,j
d,c,d,m,l,f,p,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,n,e,a,i,h,k,g,j,g
d,b,c,m,l,f,p,n,e,a,i,k,h,g,c,o
c,m,d,b,l,f,p,n,e,a,i,p,h,g,j,o
d,b,l,f,c,p,n,m,e,a,i,h,k,g,o,p
d,b,l,f,p,c,d,m,e,a,i,h,k,g,j,o
d,b,l,c,m,f,p,f,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,i,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,g,i,k,h,g,j,o
d,f,c,l,f,m,p,n,e,a,i,k,h,g,j,o
d,c,b,l,m,f,p,h,e,a,i,k,h,g,j,o
i,d,b,m,l,f,p,n,e,a,i,h,k,g,j,o
c,d,m,b,l,f,p,n,e,a,i,i,h,g,j,o
a,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
c,d,m,o,l,f,p,n,e,a,i,h,k,g,o,j
d,b,l,c,f,m,k,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,g,d,j
c,d,b,l,f,p,n,m,e,a,i,k,h,g,o,j
d,c,b,l,f,p,n,m,e,a,i,p,h,g,o,j
c,m,d,b,d,f,p,n,e,a,i,h,k,g,j,o
d,c,b,l,m,f,p,n,e,a,i,h,k,c,o,j
c,d,m,b,l,f,p,n,e,a,i,c,h,g,o,j
c,d,b,l,f,m,p,n,f,a,i,h,k,g,o,j
d,b,c,m,l,i,p,n,e,a,i,k,h,g,o,j
d,b,l,c,f,m,p,n,e,a,i,h,k,g,j,f
c,i,m,b,l,f,p,n,e,a,i,h,k,g,j,o
c,c,m,b,l,f,p,n,e,a,i,k,h,g,o,j
a,m,d,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,b,l,m,f,p,n,e,a,i,k,h,g,n,o
d,c,m,b,l,f,p,n,m,a,i,h,k,g,j,o
c,m,d,g,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,n,o
d,c,m,b,d,f,p,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,p,n,e,c,i,h,k,g,j,o
d,c,b,m,e,f,p,n,e,a,i,h,k,g,j,o
c,d,m,b,l,f,i,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,n,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,g,j,h
d,b,l,c,f,m,p,n,f,a,i,h,k,g,o,j
c,d,b,l,f,m,p,n,e,a,i,d,h,g,j,o
d,c,m,b,l,f,p,l,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,e,a,i,h,k,g,j,f
d,b,c,l,m,f,f,n,e,a,i,h,k,g,j,o
d,c,l,b,l,f,p,n,e,a,i,k,h,g,j,o
c,a,b,m,l,f,p,n,e,a,i,h,k,g,o,j
k,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,l,k,h,g,j,o
c,d,b,m,l,f,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,e,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,o,g,o,j
d,c,b,m,l,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,o,n,e,a,i,k,h,g,o,j
i,b,l,c,f,m,p,n,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,k,h,g,j,o
d,c,b,l,f,p,n,m,e,a,p,k,h,g,o,j
c,d,b,m,l,f,p,n,e,n,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,k
c,m,d,b,l,f,a,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,f,k,h,g,j,o
c,d,b,l,f,p,n,m,e,a,i,k,c,g,o,j
d,c,m,b,l,f,l,n,e,a,i,k,h,g,j,o
d,b,l,c,f,m,p,n,e,a,i,k,a,g,o,j
c,d,b,l,f,m,p,n,e,a,d,k,h,g,j,o
c,d,b,c,m,f,p,n,e,a,i,k,h,g,j,o
d,b,l,f,m,m,p,n,e,a,i,k,h,g,j,o
d,c,b,m,l,f,a,n,e,a,i,k,h,g,j,o
g,m,d,b,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,l,p,n,e,a,i,k,h,g,j,o
d,c,m,c,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,f,c,m,p,n,j,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,a,h,g,j,o
d,b,l,c,m,f,p,n,m,a,i,h,k,g,j,o
d,c,n,m,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,a,l,f,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,h,n,e,a,i,h,k,g,j,o
d,b,c,m,l,e,p,n,e,a,i,h,k,g,o,j
d,c,m,b,l,f,p,n,e,a,i,k,h,g,o,n
d,b,l,c,m,f,g,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,h,a,g,j,o
d,c,b,m,l,f,p,c,e,a,i,h,k,g,j,o
d,c,m,b,g,f,p,n,e,a,i,h,k,g,j,o
c,m,d,j,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,o,g,j,o
d,b,c,l,m,f,p,n,e,a,i,h,m,g,j,o
d,b,l,c,m,f,p,n,e,a,i,h,j,g,o,j
d,e,l,f,c,m,p,n,e,a,i,k,h,g,j,o
c,d,b,l,m,f,p,n,e,a,i,k,h,d,o,j
d,c,m,b,l,g,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,a,n,e,a,i,k,h,g,o,j
d,b,c,l,m,f,p,n,e,a,i,k,h,g,p,j
c,m,d,b,l,k,p,n,e,a,i,k,h,g,j,o
d,b,c,m,l,f,p,n,e,a,i,d,k,g,j,o
c,d,m,b,l,f,p,n,b,a,i,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,h,k,g,k,o
d,c,b,l,m,f,p,n,n,a,i,k,h,g,o,j
d,b,c,e,l,f,p,n,e,a,i,h,k,g,j,o
g,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,k,e,a,i,h,k,g,j,o
d,c,b,m,l,f,p,n,m,a,i,k,h,g,o,j
c,d,b,l,f,m,p,n,j,a,i,h,k,g,j,o
d,c,f,b,l,f,p,n,e,a,i,h,k,g,o,j
d,c,b,l,m,f,o,n,e,a,i,h,k,g,j,o
d,b,l,c,m,c,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,o,p
c,d,m,b,l,f,p,n,l,a,i,k,h,g,o,j
c,m,d,e,l,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,h,o,j
d,c,j,b,l,f,p,n,e,a,i,k,h,g,j,o
d,l,b,l,m,f,p,n,e,a,i,k,h,g,j,o
d,c,b,l,m,f,p,p,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,h,l,g,o,j
c,d,m,b,l,f,p,n,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,h,o
c,d,b,l,m,f,p,a,e,a,i,h,k,g,j,o
d,b,l,f,c,m,p,n,e,a,i,j,h,g,o,j
d,l,m,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,b,m,l,f,p,n,e,a,i,k,h,g,n,o
d,b,c,l,m,f,p,n,e,a,i,h,k,o,o,j
c,d,m,b,l,f,p,e,e,a,i,k,h,g,o,j
