0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
c,d,b,m,l,f,p,n,e,k,i,h,k,g,j,o
c,d,m,b,l,f,p,n,e,e,i,k,h,g,o,j
d,b,l,f,p,c,n,m,e,f,i,k,h,g,o,j
c,d,b,m,l,f,p,n,e,a,i,k,h,n,j,o
d,c,b,m,l,f,p,n,a,a,i,k,h,g,o,j
d,c,b,m,l,f,p,n,e,a,i,k,h,g,o,j
c,o,b,m,l,f,p,n,e,a,i,h,k,g,j,o
c,m,c,b,l,f,p,n,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,e,a,i,k,h,g,j,n
c,m,d,b,l,f,p,n,e,a,n,k,h,g,j,o
d,c,m,b,l,f,d,n,e,a,i,h,k,g,o,j
d,b,l,c,f,p,m,n,e,a,i,d,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,l,h,g,o,j
d,b,l,c,n,m,p,n,e,a,i,k,h,g,o,j
c,m,d,b,a,f,p,n,e,a,i,k,h,g,j,o
d,b,c,m,l,f,p,n,e,a,i,h,k,g,j,f
c,m,d,b,l,f,p,n,e,a,i,h,k,m,j,o
d,b,f,c,f,p,n,m,e,a,i,h,k,g,j,o
d,b,c,l,f,p,m,n,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,d,k,g,o,j
c,j,d,b,l,f,p,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,k,i,g,o,j
m,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,h,k,g,o,c
d,c,b,m,l,f,p,n,e,a,i,a,k,g,j,o
d,b,c,l,m,f,p,n,e,a,i,n,k,g,j,o
c,d,b,l,f,m,p,n,e,a,i,k,h,g,o,e
d,b,l,f,p,n,c,g,e,a,i,k,h,g,j,o
c,d,m,b,l,f,l,n,e,a,i,h,k,g,j,o
d,c,m,b,e,f,p,n,e,a,i,k,h,g,o,j
d,c,b,l,f,c,p,n,e,a,i,h,k,g,j,o
d,c,b,m,l,f,p,n,e,a,j,h,k,g,o,j
d,b,c,m,l,f,p,n,e,a,i,h,k,a,j,o
c,m,g,b,l,f,p,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,n,e,a,i,h,k,g,o,j
d,c,b,l,f,m,p,n,e,a,i,c,k,g,o,j
c,m,d,b,l,e,p,n,e,a,i,h,k,g,o,j
d,c,m,m,l,f,p,n,e,a,i,h,k,g,j,o
d,j,c,m,l,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,l,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,h,p,o,j
d,c,b,l,f,p,m,n,e,a,i,j,k,g,o,j
d,c,m,b,l,f,p,n,e,a,i,h,k,d,j,o
d,c,b,l,m,f,p,n,e,a,i,h,d,g,j,o
d,b,l,f,p,c,b,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,l,n,e,a,i,h,k,g,o,j
d,c,b,l,f,m,p,n,e,a,i,k,h,a,j,o
c,d,b,l,m,f,p,n,h,a,i,k,h,g,j,o
d,c,b,m,l,f,p,n,e,a,i,k,h,p,j,o
c,g,b,m,l,f,p,n,e,a,i,h,k,g,o,j
d,b,c,a,f,m,p,n,e,a,i,h,k,g,j,o
d,b,c,l,e,f,p,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,n,e,i,i,h,k,g,o,j
d,c,m,b,l,f,p,n,e,a,i,h,k,a,j,o
d,b,l,f,c,m,p,n,e,a,i,k,h,i,o,j
c,d,m,b,l,f,p,n,e,a,i,h,k,g,c,j
d,c,l,b,l,f,p,n,e,a,i,h,k,g,o,j
d,b,l,f,c,m,p,n,e,a,i,a,k,g,o,j
d,b,c,m,g,f,p,n,e,a,i,h,k,g,j,o
d,a,c,m,l,f,p,n,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,n,a,i,h,k,g,j,o
d,b,l,f,c,p,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,g,j,p
d,c,m,l,l,f,p,n,e,a,i,k,h,g,j,o
d,b,c,l,m,f,p,n,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,n,e,a,i,h,k,g,j,o
c,d,b,m,p,f,p,n,e,a,i,k,h,g,j,o
d,h,m,b,l,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,j,p,n,e,a,i,h,k,g,j,o
d,b,e,c,m,f,p,n,e,a,i,k,h,g,j,o
d,b,l,f,c,p,n,m,e,a,i,m,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,l,o
c,m,d,b,l,f,p,n,m,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,p,o,j
c,m,c,b,l,f,p,n,e,a,i,h,k,g,j,o
c,b,l,c,f,m,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,m,n,e,a,i,h,k,g,o,j
d,c,m,b,l,f,p,o,e,a,i,h,k,g,o,j
d,c,b,m,l,f,p,n,i,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,f,a,i,k,h,g,j,o
c,m,d,f,l,f,p,n,e,a,i,h,k,g,j,o
d,c,b,m,l,f,p,n,e,a,i,k,h,f,o,j
d,b,l,f,p,n,c,m,e,a,i,k,h,g,o,o
d,c,m,b,l,c,p,n,e,a,i,k,h,g,j,o
d,b,c,l,m,f,p,l,e,a,i,h,k,g,j,o
c,d,b,l,m,f,p,n,e,c,i,h,k,g,j,o
c,m,d,b,l,o,p,n,e,a,i,k,h,g,j,o
d,b,c,l,m,f,p,f,e,a,i,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,p,h,k,g,j,o
c,d,b,m,l,f,p,f,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,f,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,a,g,o,j
c,d,b,m,l,f,p,n,e,a,i,h,k,g,j,o
d,c,e,m,l,f,p,n,e,a,i,h,k,g,j,o
d,b,p,f,p,c,n,m,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,p,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,k
c,m,d,b,j,f,p,n,e,a,i,k,h,g,j,o
c,d,m,l,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,h,p,n,e,a,i,h,k,g,j,o
d,b,l,f,c,m,p,n,e,f,i,h,k,g,j,o
c,d,m,b,l,i,p,n,e,a,i,k,h,g,j,o
d,b,l,f,c,m,n,m,e,a,i,h,k,g,j,o
d,i,l,c,f,p,m,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,b,k,h,g,j,o
d,b,l,c,f,m,p,n,e,a,i,h,k,h,o,j
d,b,l,c,f,m,e,n,e,a,i,k,h,g,o,j
c,i,d,b,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,i,a,i,k,h,g,o,j
d,b,l,f,c,m,p,n,e,j,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,o,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,m
c,m,d,b,l,f,p,n,e,a,i,h,k,k,j,o
d,b,c,l,f,p,n,m,e,a,i,k,h,g,e,o
c,j,d,b,l,f,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,f,h,g,j,o
c,d,m,b,g,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,k,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,i,k,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,k,h,o,o,j
d,c,m,b,i,f,p,n,e,a,i,h,k,g,o,j
d,b,l,f,c,m,p,n,e,a,i,h,k,g,c,o
c,d,b,m,l,f,p,n,e,a,i,k,h,g,g,j
c,d,b,l,f,p,k,n,e,a,i,k,h,g,o,j
c,d,b,m,l,f,p,n,e,a,i,h,k,g,o,j
d,c,b,l,m,f,p,n,e,a,i,h,k,h,o,j
d,b,c,m,l,f,p,n,e,a,i,k,h,g,f,j
d,c,b,l,f,p,m,n,e,a,j,h,k,g,j,o
c,d,m,b,l,f,p,n,e,a,i,k,h,p,j,o
d,b,l,f,p,p,n,m,e,a,i,k,h,g,o,j
d,b,l,c,f,p,n,m,e,a,i,d,h,g,j,o
d,c,m,b,l,f,b,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,p,n,e,a,i,h,k,g,o,j
d,b,l,f,c,m,p,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,k,h,k,o,j
d,b,c,m,l,f,a,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,g,i,h,k,g,j,o
c,d,m,b,l,f,p,n,e,m,i,k,h,g,j,o
d,b,l,f,c,p,n,m,j,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,e,k,i,k,h,g,j,o
d,b,c,m,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,n,m,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,j,i,h,k,g,j,o
d,c,b,m,l,f,e,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,h,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,m
c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
p,c,b,m,l,f,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,n,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,n,e,a,i,k,h,h,j,o
d,c,b,m,l,f,p,n,e,a,i,k,h,l,o,j
c,d,b,m,j,f,p,n,e,a,i,k,h,g,o,j
d,b,l,n,f,p,m,n,e,a,i,k,h,g,o,j
c,g,m,b,l,f,p,n,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,h,k,g,o,o
d,n,b,m,l,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,o,j,o
c,d,m,b,l,f,p,n,e,a,i,h,k,n,j,o
d,b,c,p,l,f,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,j,k,h,g,j,o
c,m,d,g,l,f,p,n,e,a,i,k,h,g,o,j
d,b,l,c,f,m,d,n,e,a,i,k,h,g,j,o
d,b,c,m,l,f,c,n,e,a,i,h,k,g,j,o
d,b,p,c,f,p,m,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,m,k,h,g,o,j
d,b,c,m,l,f,p,n,e,a,c,k,h,g,o,j
d,c,b,m,l,f,p,n,e,p,i,h,k,g,j,o
c,m,k,b,l,f,p,n,e,a,i,h,k,g,o,j
d,c,b,k,m,f,p,n,e,a,i,h,k,g,o,j
d,b,l,c,f,p,n,m,m,a,i,k,h,g,o,j
d,b,c,l,f,p,n,o,e,a,i,k,h,g,j,o
d,b,c,l,m,l,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,c,a,i,h,k,g,o,j
d,b,c,l,f,m,p,n,e,d,i,k,h,g,o,j
c,m,d,b,l,f,p,h,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,i,p,h,g,o,j
d,l,l,f,c,m,p,n,e,a,i,k,h,g,o,j
d,b,m,c,m,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,c,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,g,g,j,o
d,b,l,c,m,f,p,n,e,e,i,h,k,g,o,j
d,b,l,a,p,c,m,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,j,h,g,o,j
c,d,m,b,l,f,p,n,e,a,a,k,h,g,o,j
d,b,l,f,c,m,p,n,e,a,p,k,h,g,o,j
c,o,d,b,l,f,p,n,e,a,i,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,o,k,g,o,j
c,d,f,l,m,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,d,g,o,j
d,b,c,m,l,f,p,n,e,a,i,k,h,g,j,o
c,d,b,l,g,f,p,n,e,a,i,h,k,g,o,j
c,d,i,l,f,p,n,m,e,a,i,k,h,g,o,j
d,c,b,l,m,f,p,n,e,a,h,h,k,g,j,o
d,b,c,m,l,f,p,j,e,a,i,k,h,g,j,o
d,b,c,l,f,p,n,m,e,a,i,i,k,g,o,j
d,c,m,n,l,f,p,n,e,a,i,h,k,g,o,j
c,a,m,b,l,f,p,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,h,l,f,p,n,e,a,i,h,k,g,o,j
c,d,b,m,l,f,p,n,e,a,l,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,k,g,h,o
c,d,m,b,l,f,p,n,e,a,i,j,k,g,j,o
c,d,m,b,l,f,p,n,e,a,i,h,k,g,j,j
c,d,m,m,l,f,p,n,e,a,i,k,h,g,j,o
d,b,c,l,h,p,m,n,e,a,i,h,k,g,j,o
d,c,b,l,f,m,p,n,e,o,i,k,h,g,j,o
d,b,l,c,f,m,p,n,e,o,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,g,f,j
c,m,d,b,l,f,p,n,e,a,a,k,h,g,j,o
c,g,m,b,l,f,p,n,e,a,i,h,k,g,j,o
d,b,l,f,c,i,n,m,e,a,i,h,k,g,j,o
d,b,c,m,l,f,p,n,e,a,i,k,o,g,o,j
d,c,m,b,l,f,p,n,e,a,i,j,h,g,o,j
d,b,c,m,l,f,p,n,e,a,i,p,h,g,j,o
d,m,b,l,f,m,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,c,n,e,a,i,h,k,g,o,j
p,d,m,b,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,c,g,o,j
d,h,l,f,p,n,c,m,e,a,i,h,k,g,j,o
d,b,l,f,c,m,p,n,e,a,i,k,h,k,o,j
a,c,b,m,l,f,p,n,e,a,i,k,h,g,o,j
d,c,b,m,a,f,p,n,e,a,i,h,k,g,j,o
o,b,c,m,l,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,o,n,e,a,i,k,h,g,j,o
d,b,l,f,c,p,n,m,e,a,i,h,k,g,o,l
d,b,l,f,p,c,n,f,e,a,i,h,k,g,j,o
d,b,l,c,m,f,p,n,e,a,i,h,a,g,o,j
c,m,d,d,l,f,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,i,k,o,g,j,o
d,b,c,l,f,m,p,n,e,a,i,k,h,g,j,o
d,c,b,l,m,f,p,n,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,e,a,i,h,k,g,j,f
c,d,m,b,c,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,e
c,d,c,b,l,f,p,n,e,a,i,h,k,g,o,j
d,b,l,c,f,m,p,n,e,a,i,o,k,g,o,j
c,m,d,b,l,f,p,n,e,l,i,k,h,g,o,j
c,d,b,l,f,p,a,m,e,a,i,k,h,g,o,j
d,c,b,l,f,p,n,o,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,b,i,h,k,g,j,o
d,c,b,l,m,f,p,n,e,a,i,h,k,g,o,g
c,d,m,b,l,f,p,n,e,a,i,k,h,o,o,j
e,d,b,l,f,m,p,n,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,n,e,a,i,k,h,g,o,g
d,b,l,c,f,m,p,i,e,a,i,h,k,g,j,o
o,d,m,b,l,f,p,n,e,a,i,h,k,g,j,o
c,d,h,b,l,f,p,n,e,a,i,k,h,g,o,j
c,j,d,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,b,l,m,f,p,n,e,a,a,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,i,g,j,o
c,m,o,b,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,j,l,f,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,d,h,k,g,o,j
c,d,m,b,l,f,p,n,e,d,i,h,k,g,j,o
d,c,b,m,l,f,p,n,e,a,f,h,k,g,j,o
c,d,m,b,l,f,p,n,e,a,p,h,k,g,j,o
c,m,d,b,l,f,n,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,a,j,o
d,b,l,e,f,m,p,n,e,a,i,h,k,g,o,j
c,d,b,l,f,m,j,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,d,g,j,o
c,d,b,m,k,f,p,n,e,a,i,h,k,g,j,o
d,b,c,l,m,f,p,n,e,a,i,h,k,g,c,o
d,c,m,b,l,f,p,n,e,a,i,k,h,g,j,j
c,d,b,m,l,f,p,b,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,j,g,j,o
d,c,m,b,l,f,p,n,e,a,a,k,h,g,j,o
g,d,b,m,l,f,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,h,a,i,k,h,g,j,o
c,m,d,b,l,f,c,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,n,e,a,g,k,h,g,j,o
c,m,d,b,l,f,p,b,e,a,i,k,h,g,o,j
d,b,l,c,f,m,p,d,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,g,a,i,k,h,g,j,o
d,c,b,l,f,p,n,m,e,a,i,k,h,g,l,j
c,d,b,m,l,f,p,n,e,a,i,k,d,g,j,o
c,m,d,b,l,f,p,n,e,a,i,c,k,g,j,o
c,m,d,b,l,f,p,n,a,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,h,k,h,g,j,o
c,d,b,l,m,p,n,m,e,a,i,k,h,g,o,j
d,c,m,b,m,f,p,n,e,a,i,k,h,g,j,o
d,b,l,c,f,m,p,n,e,a,i,k,h,g,o,d
c,d,c,l,f,m,p,n,e,a,i,k,h,g,j,o
c,d,b,l,m,f,p,n,e,a,i,k,d,g,j,o
d,b,l,f,c,m,p,n,e,a,i,k,h,a,j,o
d,c,b,m,l,f,p,f,e,a,i,k,h,g,j,o
c,m,d,b,l,c,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,c,e,a,i,k,h,g,j,o
d,c,l,b,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,f,c,m,p,n,e,a,p,k,h,g,j,o
c,d,m,b,l,f,p,n,l,a,i,k,h,g,j,o
d,b,l,c,m,f,p,n,e,a,i,h,k,g,j,o
d,c,b,m,l,f,p,n,c,a,i,h,k,g,j,o
c,m,d,b,l,f,i,n,e,a,i,h,k,g,o,j
h,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,m,l,f,d,n,e,a,i,h,k,g,o,j
d,c,m,b,l,f,p,h,e,a,i,k,h,g,o,j
d,b,l,c,m,f,p,g,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,j,i,h,k,g,j,o
d,p,b,m,l,f,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,g,j,o
c,b,d,b,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,i,g,j,o
d,b,d,l,m,f,p,n,e,a,i,h,k,g,j,o
d,b,l,c,m,f,p,n,e,a,i,h,k,d,o,j
d,b,l,f,c,m,p,n,e,a,i,m,h,g,j,o
c,d,b,l,j,f,p,n,e,a,i,k,h,g,o,j
d,c,m,b,p,f,p,n,e,a,i,h,k,g,j,o
c,a,d,b,l,f,p,n,e,a,i,k,h,g,o,j
d,b,c,l,m,f,p,n,e,a,i,k,h,g,k,j
c,m,k,b,l,f,p,n,e,a,i,k,h,g,j,o
d,b,c,m,l,f,p,n,e,a,i,m,k,g,j,o
c,d,m,b,l,f,p,n,f,a,i,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,h,k,g,j,j
d,c,b,l,m,f,p,n,e,l,i,k,h,g,o,j
d,b,c,m,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,c,i,k,h,g,j,o
c,d,b,m,l,f,p,n,e,a,p,h,k,g,j,o
d,c,b,m,l,f,p,n,l,a,i,k,h,g,o,j
c,d,b,l,f,m,p,n,e,a,i,h,k,c,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,g,f,j
d,c,b,l,m,f,p,l,e,a,i,h,k,g,j,o
d,b,l,c,m,f,p,n,e,a,i,i,h,g,j,o
c,m,d,b,l,a,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,i,k,h,d,o,j
c,m,d,b,l,p,p,n,e,a,i,k,h,g,j,o
d,c,m,f,l,f,p,n,e,a,i,h,k,g,o,j
d,c,m,b,l,f,p,n,e,a,i,k,h,g,a,o
d,c,b,l,m,f,p,n,d,a,i,k,h,g,j,o
d,c,b,l,m,f,p,n,e,a,i,h,k,g,j,b
c,d,b,k,l,f,p,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,p,n,e,a,i,h,k,g,b,o
c,d,b,m,l,f,p,n,e,a,i,h,k,d,j,o
k,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
c,d,b,l,m,f,p,n,e,a,j,h,k,g,j,o
d,b,l,d,c,m,p,n,e,a,i,k,h,g,o,j
d,c,m,b,l,f,p,d,e,a,i,k,h,g,o,j
c,d,b,m,l,f,p,n,e,a,p,k,h,g,j,o
d,b,c,l,g,f,p,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,p,n,o,a,i,k,h,g,o,j
