0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
c,m,d,b,l,f,p,n,e,a,h,k,i,g,j,o
d,m,c,b,l,f,p,n,e,a,i,h,k,g,o,j
d,b,c,n,l,f,p,m,e,a,i,k,h,g,o,j
d,n,l,c,f,p,m,b,e,a,i,k,h,g,o,j
g,d,b,m,l,f,p,n,e,a,i,h,k,c,j,o
i,m,d,b,l,f,p,n,e,a,c,h,k,g,o,j
d,c,f,b,l,m,p,n,e,a,i,k,h,g,o,j
d,c,o,l,f,p,n,m,e,a,i,k,h,g,j,b
d,c,m,b,l,f,p,g,e,a,i,k,h,n,j,o
e,b,c,m,l,f,p,n,d,a,i,h,k,g,o,j
c,k,m,b,l,f,p,n,e,a,i,d,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,o,g,j,h
c,d,m,b,l,f,p,j,e,a,i,h,k,g,o,n
c,d,n,b,l,f,p,m,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,h,a,i,e,k,g,j,o
d,c,b,f,l,m,p,n,e,a,i,h,k,g,o,j
c,m,g,b,l,f,p,n,e,a,i,k,h,d,o,j
d,b,c,m,l,f,n,p,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,g,h,k,j,o
c,m,p,b,l,f,d,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,n,p,e,a,i,h,k,g,j,o
i,m,d,b,l,f,p,n,e,a,c,h,k,g,j,o
d,b,c,m,l,f,p,n,e,a,i,k,h,g,o,j
j,m,d,b,l,f,p,n,e,a,i,k,h,g,c,o
c,m,d,b,l,f,o,n,e,a,i,k,h,g,p,j
c,d,m,b,l,f,p,n,e,o,i,k,h,g,a,j
c,d,m,b,l,f,p,n,e,a,k,h,i,g,j,o
d,b,c,l,f,m,p,n,e,i,a,h,k,g,o,j
c,m,d,b,l,f,h,n,e,a,i,k,p,g,o,j
b,m,d,c,l,f,p,n,e,a,i,k,h,g,o,j
c,d,b,l,f,p,m,n,e,a,i,k,j,g,h,o
c,d,m,b,l,f,p,n,e,a,i,h,o,g,k,j
c,m,d,b,l,f,i,n,e,a,p,k,h,g,j,o
c,m,d,b,l,f,p,g,e,a,i,k,h,n,j,o
c,m,d,k,l,f,p,n,e,a,i,b,h,g,j,o
d,h,l,c,m,f,p,n,e,a,i,b,k,g,o,j
d,c,b,l,f,p,n,m,e,k,i,h,a,g,j,o
i,m,d,b,l,f,p,n,e,a,c,h,k,g,j,o
c,d,b,o,l,f,p,n,e,a,i,k,h,g,j,m
d,b,c,l,m,f,p,k,e,a,i,h,n,g,o,j
d,b,c,l,m,f,p,a,e,n,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,o,g,j,h
d,a,c,l,f,m,p,n,e,b,i,k,h,g,o,j
p,m,d,b,l,f,c,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,k,h,i,g,o,j
d,c,m,b,l,f,p,e,n,a,i,k,h,g,j,o
g,m,d,b,l,f,p,n,e,a,i,k,h,c,o,j
d,c,b,m,l,f,p,e,n,a,i,h,k,g,o,j
c,d,b,m,l,a,p,n,e,f,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,j,k,g,h,o
d,c,m,b,l,f,p,n,k,a,i,e,h,g,o,j
d,c,b,l,m,o,p,n,e,a,i,h,k,g,f,j
m,b,l,f,p,n,c,d,e,a,i,k,h,g,j,o
c,m,d,g,l,f,p,n,e,a,i,h,k,b,j,o
c,o,b,m,l,f,p,n,e,a,i,h,k,g,d,j
c,d,b,j,l,f,p,n,e,a,i,h,k,g,m,o
c,d,m,b,l,f,p,n,e,a,i,k,j,g,o,h
d,b,l,f,p,c,k,m,e,a,i,n,h,g,o,j
c,d,b,m,l,f,p,n,e,h,i,k,a,g,j,o
d,c,b,m,l,f,p,e,n,a,i,k,h,g,o,j
l,c,b,m,d,f,p,n,e,a,i,k,h,g,o,j
c,d,b,f,l,m,p,n,e,a,i,h,k,g,j,o
c,m,d,j,l,f,p,n,e,a,i,k,h,g,b,o
c,d,b,m,l,f,p,o,e,a,i,k,h,g,j,n
d,m,c,b,l,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,f,l,p,n,e,a,i,h,k,g,o,j
d,b,l,c,f,p,k,n,e,a,i,h,m,g,j,o
c,m,d,b,l,f,p,n,e,a,o,k,h,g,i,j
d,b,l,c,k,m,p,n,e,a,i,f,h,g,o,j
p,m,d,b,l,f,c,n,e,a,i,k,h,g,j,o
d,b,n,m,l,f,p,c,e,a,i,h,k,g,j,o
c,m,d,a,l,f,p,n,e,b,i,h,k,g,j,o
f,b,l,c,d,p,n,m,e,a,i,h,k,g,j,o
d,b,c,l,f,p,m,n,e,a,j,h,k,g,i,o
c,d,b,m,l,f,p,n,e,j,i,h,k,g,o,a
c,h,d,b,l,f,p,n,e,a,i,k,m,g,j,o
c,d,f,b,l,m,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,g,a,i,k,h,e,j,o
c,j,m,b,l,f,p,n,e,a,i,h,k,g,o,d
d,k,b,m,l,f,p,n,e,a,i,h,c,g,j,o
d,e,c,l,m,f,p,n,b,a,i,h,k,g,j,o
c,d,h,l,f,m,p,n,e,a,i,k,b,g,o,j
d,g,l,f,p,n,c,m,e,a,i,k,h,b,j,o
c,d,m,b,l,f,p,n,e,o,i,h,k,g,j,a
d,c,m,b,l,f,p,n,e,h,i,k,a,g,o,j
d,c,b,l,f,m,a,n,e,p,i,h,k,g,j,o
d,o,b,m,l,f,p,n,e,a,i,h,k,g,c,j
d,b,c,m,l,i,p,n,e,a,f,h,k,g,j,o
c,p,d,b,l,f,m,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,n,e,a,i,h,j,g,o,k
d,a,b,l,f,m,p,n,e,c,i,h,k,g,o,j
c,m,d,b,l,f,p,n,o,a,i,h,k,g,e,j
d,c,b,o,l,f,p,n,e,a,i,h,k,g,j,m
d,b,c,m,l,i,p,n,e,a,f,k,h,g,j,o
d,m,c,b,l,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,k,i,a,h,g,o,j
d,c,b,l,e,p,m,n,f,a,i,h,k,g,o,j
d,c,m,k,l,f,p,n,e,a,i,h,b,g,j,o
d,c,b,l,m,f,p,n,e,i,a,h,k,g,j,o
d,b,l,f,p,e,m,n,c,a,i,h,k,g,o,j
c,b,m,d,l,f,p,n,e,a,i,h,k,g,o,j
d,c,b,l,f,m,p,n,a,e,i,k,h,g,j,o
c,d,b,l,m,f,p,g,e,a,i,k,h,n,j,o
d,c,b,m,h,f,p,n,e,a,i,k,l,g,j,o
c,d,b,m,l,f,p,i,e,a,n,h,k,g,o,j
g,b,c,l,f,m,p,n,e,a,i,h,k,d,j,o
d,b,c,l,m,f,i,n,e,a,p,k,h,g,o,j
d,c,b,m,l,f,p,n,e,a,i,h,k,g,j,o
d,c,m,b,p,f,l,n,e,a,i,h,k,g,j,o
d,b,l,f,c,m,a,n,e,p,i,k,h,g,o,j
c,d,m,b,p,f,l,n,e,a,i,h,k,g,o,j
d,c,m,b,n,f,p,l,e,a,i,h,k,g,o,j
d,b,h,f,c,m,p,n,e,a,i,l,k,g,o,j
d,b,c,l,m,f,p,n,e,a,i,h,k,g,j,o
i,b,c,m,l,f,p,n,e,a,d,k,h,g,j,o
c,d,b,l,m,f,p,n,e,a,i,h,k,g,j,o
a,b,l,f,c,p,m,n,e,d,i,k,h,g,j,o
d,c,m,b,l,f,p,n,o,a,i,h,k,g,j,e
d,n,m,b,l,f,p,c,e,a,i,k,h,g,j,o
d,b,c,l,m,f,p,n,e,a,o,h,k,g,i,j
d,b,c,m,l,f,p,n,j,a,i,h,k,g,e,o
c,d,b,m,l,f,a,n,e,p,i,k,h,g,j,o
d,g,m,b,l,f,p,n,e,a,i,k,h,c,j,o
d,c,m,k,l,f,p,n,e,a,i,h,b,g,j,o
k,b,l,c,m,f,p,n,e,a,i,d,h,g,j,o
d,b,l,g,c,p,n,m,e,a,i,h,k,f,j,o
c,m,d,b,l,f,p,n,i,a,e,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,g,h,j,o
c,m,d,h,l,f,p,n,e,a,i,k,b,g,o,j
c,m,d,b,l,f,o,n,e,a,i,h,k,g,j,p
d,b,l,c,f,k,p,n,e,a,i,h,m,g,j,o
c,m,d,b,l,f,g,n,e,a,i,h,k,p,o,j
d,j,m,b,l,f,p,n,e,a,i,h,k,g,o,c
f,c,b,m,l,d,p,n,e,a,i,h,k,g,j,o
c,m,d,e,l,f,p,n,b,a,i,k,h,g,j,o
b,m,d,c,l,f,p,n,e,a,i,h,k,g,j,o
d,c,n,m,l,f,p,b,e,a,i,k,h,g,o,j
d,b,l,f,o,n,c,m,e,a,i,k,h,g,j,p
d,c,m,b,g,f,p,n,e,a,i,k,h,l,j,o
d,b,c,l,m,f,p,n,e,a,j,h,k,g,i,o
c,a,b,l,m,f,p,n,e,d,i,h,k,g,j,o
f,m,d,b,l,c,p,n,e,a,i,k,h,g,j,o
d,b,c,l,m,a,p,n,e,f,i,k,h,g,o,j
d,c,m,b,e,f,p,n,l,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,h,i,k,a,g,j,o
c,m,b,d,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,h,n,e,a,i,p,k,g,o,j
c,d,b,m,l,f,p,n,e,a,h,i,k,g,j,o
d,c,b,m,l,f,a,n,e,p,i,h,k,g,j,o
d,b,l,f,n,c,p,m,e,a,i,k,h,g,j,o
c,m,d,b,i,f,p,n,e,a,l,h,k,g,j,o
c,m,d,b,e,f,p,n,l,a,i,h,k,g,o,j
c,m,d,b,l,f,p,e,n,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,j,h,g,k,o
c,d,m,b,g,f,p,n,e,a,i,h,k,l,j,o
c,m,d,b,l,o,p,n,e,a,i,h,k,g,j,f
d,b,l,f,c,m,p,n,e,a,i,o,k,g,j,h
c,h,m,b,l,f,p,n,e,a,i,k,d,g,j,o
k,b,l,f,c,p,n,m,e,a,i,h,d,g,j,o
d,b,l,c,f,p,m,n,e,k,i,h,a,g,j,o
c,m,d,b,l,f,p,n,e,j,i,k,h,g,a,o
d,b,l,c,f,m,p,n,e,a,j,h,k,g,o,i
d,b,l,c,f,m,p,n,o,a,i,k,h,g,e,j
c,m,e,b,l,f,p,n,d,a,i,k,h,g,o,j
c,m,l,b,d,f,p,n,e,a,i,k,h,g,o,j
k,b,l,f,c,m,p,n,e,a,i,h,d,g,j,o
c,d,b,o,l,f,p,n,e,a,i,h,k,g,m,j
c,m,d,k,l,f,p,n,e,a,i,h,b,g,j,o
c,m,p,b,l,f,d,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
d,b,c,k,f,p,n,m,e,a,i,l,h,g,j,o
c,m,d,j,l,f,p,n,e,a,i,h,k,g,b,o
d,h,m,b,l,f,p,n,e,a,i,k,c,g,j,o
c,f,m,b,l,d,p,n,e,a,i,k,h,g,o,j
h,m,d,b,l,f,p,n,e,a,i,k,c,g,o,j
c,d,m,b,l,f,p,n,e,a,i,h,k,g,j,o
i,d,b,m,l,f,p,n,e,a,c,k,h,g,o,j
d,f,m,b,l,c,p,n,e,a,i,h,k,g,o,j
k,b,l,f,c,m,p,n,e,a,i,h,d,g,j,o
c,d,m,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,b,l,f,p,m,n,e,h,i,k,a,g,o,j
c,j,b,m,l,f,p,n,e,a,i,h,k,g,o,d
d,c,b,l,m,p,f,n,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,h,e,a,i,k,n,g,o,j
d,c,b,l,f,p,m,g,e,a,i,h,k,n,j,o
c,d,m,b,l,f,p,n,e,a,i,k,h,j,g,o
d,b,h,f,p,c,n,m,e,a,i,k,l,g,o,j
d,b,l,j,f,p,n,m,e,a,i,k,h,g,c,o
d,c,m,b,l,f,p,n,e,a,o,h,k,g,i,j
o,d,m,b,l,f,p,n,e,a,i,h,k,g,c,j
d,b,k,f,c,m,p,n,e,a,i,l,h,g,j,o
b,d,m,c,l,f,p,n,e,a,i,k,h,g,o,j
d,b,c,m,l,f,p,n,k,a,i,e,h,g,j,o
c,h,d,b,l,f,p,n,e,a,i,m,k,g,j,o
c,d,m,b,i,f,p,n,e,a,l,k,h,g,j,o
d,b,l,a,c,p,n,m,e,f,i,k,h,g,j,o
c,d,b,m,l,f,p,g,e,a,i,k,h,n,j,o
d,g,c,m,l,f,p,n,e,a,i,k,h,b,j,o
d,b,l,c,m,f,p,n,e,k,i,a,h,g,j,o
a,m,d,b,l,f,p,n,e,c,i,h,k,g,j,o
d,c,b,m,l,f,p,n,e,k,i,a,h,g,j,o
l,c,m,b,d,f,p,n,e,a,i,k,h,g,j,o
o,m,d,b,l,f,p,n,e,a,i,h,k,g,j,c
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
d,c,b,m,l,f,p,o,e,a,i,h,k,g,j,n
d,c,m,b,l,f,p,n,j,a,i,k,h,g,o,e
d,c,b,m,l,f,j,n,e,a,i,k,h,g,p,o
d,c,b,m,l,f,h,n,e,a,i,k,p,g,o,j
c,d,b,m,l,f,p,n,e,a,k,i,h,g,o,j
d,b,g,c,f,p,m,n,e,a,i,k,h,l,o,j
c,d,m,b,l,f,p,n,e,a,i,o,k,g,j,h
c,d,m,b,l,f,p,n,e,a,i,h,k,g,o,j
d,c,b,h,l,f,p,n,e,a,i,k,m,g,j,o
c,m,d,b,l,f,p,n,e,a,k,i,h,g,j,o
c,d,m,b,l,f,k,n,e,a,i,h,p,g,j,o
d,j,c,m,l,f,p,n,e,a,i,k,h,g,o,b
c,d,m,b,l,f,o,n,e,a,i,k,h,g,j,p
c,m,h,b,l,f,p,n,e,a,i,k,d,g,o,j
d,o,l,c,f,m,p,n,e,a,i,k,h,g,j,b
d,b,c,m,p,f,l,n,e,a,i,h,k,g,j,o
d,g,l,c,f,p,m,n,e,a,i,k,h,b,o,j
c,m,d,b,l,o,p,n,e,a,i,k,h,g,f,j
d,b,c,m,g,f,p,n,e,a,i,k,h,l,o,j
d,c,b,o,l,f,p,n,e,a,i,h,k,g,j,m
c,m,d,b,a,f,p,n,e,l,i,h,k,g,o,j
d,c,b,l,m,f,p,n,e,k,i,h,a,g,o,j
d,b,l,e,f,p,n,m,c,a,i,k,h,g,o,j
d,b,c,l,f,a,n,m,e,p,i,k,h,g,j,o
o,b,c,l,m,f,p,n,e,a,i,k,h,g,j,d
c,m,d,l,b,f,p,n,e,a,i,h,k,g,o,j
d,b,a,l,f,m,p,n,e,c,i,k,h,g,o,j
c,g,d,b,l,f,p,n,e,a,i,h,k,m,o,j
c,m,d,b,l,f,i,n,e,a,p,h,k,g,o,j
c,m,d,b,l,f,p,n,e,i,a,k,h,g,o,j
d,b,l,f,c,m,p,n,e,a,h,k,i,g,o,j
d,b,l,c,m,n,p,f,e,a,i,k,h,g,j,o
c,m,d,p,l,f,b,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,j,a,i,h,k,g,e,o
m,b,l,c,d,f,p,n,e,a,i,h,k,g,o,j
d,b,l,f,p,c,m,n,e,a,g,k,h,i,o,j
c,m,d,b,l,f,p,n,e,o,i,k,h,g,a,j
c,d,m,b,l,f,p,g,e,a,i,k,h,n,o,j
d,b,l,f,c,m,p,n,e,a,i,h,k,g,o,j
c,m,f,b,l,d,p,n,e,a,i,k,h,g,o,j
d,c,m,b,h,f,p,n,e,a,i,l,k,g,o,j
m,d,b,l,c,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,j,o,g
d,k,c,m,l,f,p,n,e,a,i,b,h,g,j,o
c,d,b,l,m,f,j,n,e,a,i,h,k,g,o,p
c,d,b,l,f,p,n,m,e,k,i,a,h,g,o,j
d,c,b,l,m,f,p,e,n,a,i,h,k,g,j,o
d,b,i,m,l,f,p,n,e,a,c,k,h,g,j,o
d,b,c,p,f,l,n,m,e,a,i,h,k,g,o,j
f,c,m,b,l,d,p,n,e,a,i,h,k,g,o,j
c,j,m,b,l,f,p,n,e,a,i,k,h,g,d,o
m,d,c,b,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,i,n,e,a,p,h,k,g,o,j
o,d,b,m,l,f,p,n,e,a,i,k,h,g,c,j
c,m,d,b,p,f,l,n,e,a,i,h,k,g,j,o
c,d,m,b,l,f,p,n,e,o,i,h,k,g,j,a
c,d,m,b,l,f,j,n,e,a,i,h,k,g,p,o
c,d,b,m,l,f,a,n,e,p,i,k,h,g,j,o
d,b,c,l,f,p,m,n,h,a,i,e,k,g,j,o
d,c,b,l,f,m,p,n,e,a,i,k,o,g,j,h
l,b,d,c,f,m,p,n,e,a,i,k,h,g,o,j
c,m,l,b,d,f,p,n,e,a,i,k,h,g,o,j
c,m,d,g,l,f,p,n,e,a,i,k,h,b,j,o
c,d,m,b,l,f,p,e,n,a,i,h,k,g,j,o
d,b,l,f,c,p,n,m,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,n,j,a,i,k,h,g,o,e
d,c,m,b,l,a,p,n,e,f,i,k,h,g,o,j
d,j,c,m,l,f,p,n,e,a,i,k,h,g,b,o
d,c,h,l,f,m,p,n,e,a,i,k,b,g,j,o
d,c,m,b,l,p,f,n,e,a,i,h,k,g,o,j
c,d,k,b,l,f,p,n,e,a,i,h,m,g,j,o
c,m,d,f,l,b,p,n,e,a,i,k,h,g,o,j
c,b,l,f,p,n,d,m,e,a,i,h,k,g,j,o
d,a,l,f,c,m,p,n,e,b,i,k,h,g,o,j
d,c,b,j,l,f,p,n,e,a,i,k,h,g,o,m
d,c,b,m,l,f,h,n,e,a,i,p,k,g,j,o
d,b,c,m,l,f,p,h,e,a,i,k,n,g,j,o
c,m,d,b,l,f,p,k,e,a,i,n,h,g,j,o
d,b,l,f,o,p,n,m,e,a,i,h,k,g,c,j
d,b,l,f,p,c,n,m,e,i,a,h,k,g,j,o
g,b,l,c,m,f,p,n,e,a,i,h,k,d,o,j
c,m,d,b,l,f,p,k,e,a,i,n,h,g,o,j
c,d,m,b,l,f,p,n,a,e,i,k,h,g,j,o
d,b,c,l,f,h,p,n,e,a,i,k,m,g,j,o
o,c,b,l,m,f,p,n,e,a,i,k,h,g,j,d
c,d,b,m,k,f,p,n,e,a,i,h,l,g,j,o
c,d,m,b,l,p,f,n,e,a,i,k,h,g,j,o
i,m,d,b,l,f,p,n,e,a,c,h,k,g,j,o
c,d,m,l,b,f,p,n,e,a,i,h,k,g,o,j
d,a,l,c,f,m,p,n,e,b,i,h,k,g,o,j
c,m,d,j,l,f,p,n,e,a,i,k,h,g,o,b
c,d,b,l,f,p,n,o,e,a,i,k,h,g,m,j
d,m,b,l,f,p,n,c,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,i,a,e,h,k,g,j,o
k,c,b,l,m,f,p,n,e,a,i,h,d,g,o,j
c,d,j,b,l,f,p,n,e,a,i,k,h,g,o,m
c,d,b,l,e,m,p,n,f,a,i,h,k,g,o,j
d,l,c,m,b,f,p,n,e,a,i,k,h,g,o,j
d,b,l,c,f,g,p,n,e,a,i,h,k,m,j,o
c,d,m,b,l,f,p,o,e,a,i,h,k,g,j,n
c,d,m,b,l,f,p,a,e,n,i,k,h,g,o,j
c,m,d,b,l,g,p,n,e,a,i,k,h,f,o,j
c,d,b,l,m,f,a,n,e,p,i,k,h,g,j,o
d,c,m,f,l,b,p,n,e,a,i,h,k,g,j,o
e,m,d,b,l,f,p,n,c,a,i,h,k,g,j,o
c,m,p,b,l,f,d,n,e,a,i,h,k,g,j,o
d,j,m,b,l,f,p,n,e,a,i,h,k,g,o,c
p,d,m,b,l,f,c,n,e,a,i,h,k,g,j,o
d,c,b,m,l,f,p,e,n,a,i,h,k,g,j,o
c,d,m,b,n,f,p,l,e,a,i,h,k,g,j,o
p,m,d,b,l,f,c,n,e,a,i,k,h,g,j,o
d,l,m,b,c,f,p,n,e,a,i,h,k,g,j,o
o,b,l,c,f,m,p,n,e,a,i,h,k,g,d,j
c,d,b,l,f,m,p,n,e,g,i,k,h,a,j,o
d,c,m,b,g,f,p,n,e,a,i,k,h,l,j,o
c,d,e,m,l,f,p,n,b,a,i,h,k,g,j,o
d,b,c,l,m,f,p,n,e,o,i,h,k,g,j,a
d,c,m,b,l,f,p,n,e,a,g,k,h,i,j,o
c,g,b,m,l,f,p,n,e,a,i,h,k,d,o,j
c,m,d,b,l,f,p,n,o,a,i,h,k,g,j,e
d,c,k,b,l,f,p,n,e,a,i,m,h,g,j,o
c,d,b,g,l,f,p,n,e,a,i,k,h,m,o,j
c,d,m,b,l,f,p,n,e,a,i,j,h,g,k,o
c,m,d,b,l,k,p,n,e,a,i,f,h,g,o,j
d,c,b,j,l,f,p,n,e,a,i,k,h,g,m,o
c,m,d,b,f,l,p,n,e,a,i,k,h,g,o,j
d,b,l,c,f,a,p,n,e,m,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,o,i,k,h,g,j,a
d,c,b,l,f,p,n,m,e,a,g,k,h,i,o,j
c,d,b,m,l,f,p,n,e,a,h,k,i,g,j,o
c,m,n,b,l,f,p,d,e,a,i,h,k,g,j,o
c,m,d,b,l,h,p,n,e,a,i,k,f,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,g,j,o
c,d,b,j,f,p,n,m,e,a,i,k,h,g,o,l
d,c,m,b,l,o,p,n,e,a,i,k,h,g,j,f
d,m,l,c,f,b,p,n,e,a,i,k,h,g,o,j
c,d,b,l,f,m,p,n,a,e,i,k,h,g,j,o
c,d,b,a,m,f,p,n,e,l,i,k,h,g,j,o
e,b,l,f,c,m,p,n,d,a,i,k,h,g,j,o
d,c,g,m,l,f,p,n,e,a,i,k,h,b,j,o
c,m,d,b,l,f,e,n,p,a,i,k,h,g,o,j
c,m,d,b,l,f,p,e,n,a,i,k,h,g,j,o
d,c,m,b,l,h,p,n,e,a,i,k,f,g,j,o
d,b,l,f,c,m,p,h,e,a,i,k,n,g,j,o
a,d,m,b,l,f,p,n,e,c,i,k,h,g,j,o
d,o,l,c,m,f,p,n,e,a,i,h,k,g,j,b
j,c,b,m,l,f,p,n,e,a,i,h,k,g,d,o
c,o,d,b,l,f,p,n,e,a,i,h,k,g,m,j
c,m,d,b,a,f,p,n,e,l,i,h,k,g,j,o
d,j,c,m,l,f,p,n,e,a,i,h,k,g,o,b
d,c,m,b,l,f,g,n,e,a,i,k,h,p,o,j
d,b,l,c,n,f,p,m,e,a,i,k,h,g,j,o
f,d,m,b,l,c,p,n,e,a,i,h,k,g,j,o
d,c,b,m,l,f,e,n,p,a,i,h,k,g,j,o
d,c,p,b,l,f,m,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,g,h,o,j
c,b,d,m,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,l,m,f,p,n,e,o,i,h,k,g,j,a
d,i,l,c,m,f,p,n,e,a,b,h,k,g,o,j
d,b,l,f,c,m,p,n,k,a,i,e,h,g,j,o
c,g,b,l,m,f,p,n,e,a,i,k,h,d,o,j
d,c,f,b,l,m,p,n,e,a,i,h,k,g,j,o
c,n,d,b,l,f,p,m,e,a,i,k,h,g,o,j
d,b,c,l,m,f,p,n,e,a,k,i,h,g,o,j
c,p,d,b,l,f,m,n,e,a,i,k,h,g,j,o
e,b,c,m,l,f,p,n,d,a,i,h,k,g,j,o
c,d,m,b,l,f,p,k,e,a,i,n,h,g,o,j
g,c,m,b,l,f,p,n,e,a,i,h,k,d,j,o
d,c,b,l,m,f,p,n,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,n,e,o,i,h,k,g,j,a
c,p,d,b,l,f,m,n,e,a,i,k,h,g,j,o
c,d,b,m,l,f,g,n,e,a,i,h,k,p,j,o
d,c,b,m,l,f,p,n,j,a,i,k,h,g,o,e
c,k,b,l,f,m,p,n,e,a,i,h,d,g,j,o
d,c,m,b,l,f,p,n,o,a,i,h,k,g,e,j
d,c,b,l,m,f,p,n,o,a,i,h,k,g,j,e
d,f,l,c,m,b,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,a,e,i,k,h,g,o,j
m,d,c,b,l,f,p,n,e,a,i,k,h,g,o,j
k,m,d,b,l,f,p,n,e,a,i,c,h,g,j,o
d,c,m,b,l,o,p,n,e,a,i,h,k,g,f,j
d,c,m,b,l,f,p,n,e,a,i,k,h,o,j,g
d,n,b,l,m,f,p,c,e,a,i,k,h,g,j,o
d,c,b,l,m,e,p,n,f,a,i,h,k,g,j,o
g,d,b,m,l,f,p,n,e,a,i,h,k,c,o,j
c,d,m,b,l,f,h,n,e,a,i,p,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,h,j,g,k,o
c,m,g,b,l,f,p,n,e,a,i,k,h,d,j,o
a,d,b,l,m,f,p,n,e,c,i,h,k,g,j,o
d,b,l,f,n,m,p,c,e,a,i,k,h,g,o,j
h,c,m,b,l,f,p,n,e,a,i,k,d,g,o,j
p,d,b,m,l,f,c,n,e,a,i,k,h,g,j,o
d,b,c,l,m,f,p,h,e,a,i,n,k,g,o,j
c,d,m,b,l,f,e,n,p,a,i,k,h,g,o,j
